Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.46764037,0.475,0.165,0.009004268,0.49161276,0.17614836,0.096459135,9.4789295
M,0.6080571,0.475,0.16,1.0980073,0.4769944,0.24022898,0.31178918,10.0
I,0.15029617,0.11075044,0.024198344,0.016635591,0.007199208,0.0032735635,0.0053642127,3.0746925
M,0.635,0.5,0.175,1.2725122,0.55809766,0.27354082,0.35990945,10.0
I,0.7379478,0.36072505,0.12,0.8642027,0.0034792807,0.06943754,0.0042191246,9.0
M,0.635,0.49704236,0.155,1.0170885,0.29175183,0.22499587,0.39526242,11.0
I,0.465,0.35835913,0.11192166,0.45307708,0.204746,0.09609139,0.13133211,8.0
F,0.635,0.50275767,0.17854795,1.2981511,0.51145005,0.2802619,0.40523207,14.0
F,0.72110134,0.5613653,0.19317287,1.9323221,0.8931071,0.4257135,0.48957223,10.0
F,0.54,0.42188272,0.145,0.8166133,0.34830004,0.18587622,0.22983408,10.0
M,0.45798466,0.40942588,0.08,0.6839652,0.062316447,0.12447006,0.22924699,14.0
M,0.555,0.4756345,0.165,0.8339072,0.3001344,0.18144332,0.22861856,11.0
M,0.790185,0.44615543,0.20849195,1.1892803,0.5414756,0.20029089,0.37995788,7.0
I,0.48539296,0.375,0.12,0.5145763,0.2359995,0.10988368,0.15141855,9.0
F,0.615,0.5655105,0.165,1.1859386,0.5510929,0.37332442,0.39680472,10.0
F,0.637007,0.5023976,0.175,1.2926396,0.5415141,0.28620443,0.37985617,11.0
I,0.12327269,0.0969193,0.0086989105,0.009074949,0.003688047,0.0011803348,0.0035453471,2.5748034
F,0.41723338,0.5311359,0.17,0.4945055,0.038434774,0.13189389,0.18581462,10.0
I,0.11203643,0.090871304,0.0012676646,0.008020495,0.0025975197,0.0005196119,0.0030348082,2.2068007
F,0.635,0.495,0.17291959,1.2551221,0.54271924,0.3060488,0.34932718,11.0
F,0.6713795,0.475,0.15,2.497952,0.25742632,0.27026308,0.7247219,11.0
F,0.62,0.45,0.18338698,1.1019175,0.20757677,0.19646324,0.11867804,10.683169
M,0.46545234,0.40450916,0.115,0.8753715,0.34872156,0.20138025,0.14871037,11.0
I,0.5,0.38838413,0.125,0.5611764,0.2476945,0.12023062,0.17485557,10.0
M,0.40218508,0.29046163,0.125,0.2591266,0.13864458,0.05987517,0.13468651,8.0
F,0.32773712,0.2835419,0.08473238,0.44416308,0.02432977,0.11854904,0.042779602,8.0
F,0.8123666,0.6427144,0.88394225,2.8103743,1.4772499,0.74208796,0.9127087,13.0
I,0.11097068,0.0903915,0.0005271899,0.0080047045,0.0025480397,0.0005044617,0.0030107584,2.1587155
F,0.6039276,0.22264944,0.12,0.71996146,0.09684618,0.114235066,0.0051074587,11.0
F,0.62,0.485,0.16587909,1.1899922,0.5044163,0.27145708,0.31606966,10.94874
F,0.615,0.47996238,0.16185054,1.1501213,0.4926549,0.2577425,0.32214716,10.0
I,0.61,0.485,0.175,1.1660889,0.46108,0.24192971,0.37222588,16.78275
F,0.65,0.5794028,0.165,1.4290962,0.6697393,0.37818113,0.37390518,10.0
I,0.18797936,0.13413784,0.041598998,0.029325636,0.012893038,0.006776349,0.0088987285,4.0
F,0.27936468,0.24796675,0.07,0.12220059,0.0634245,0.035217375,0.06239486,6.0
M,0.80300725,0.62939477,0.56153643,2.7734761,1.4612391,0.6860048,0.7181991,12.0
I,0.22585884,0.11454668,0.06545743,0.19439983,0.16297942,0.052534074,0.029942192,5.0
F,0.6,0.495,0.17683336,1.1862417,0.46094874,0.26869485,0.3100492,10.0
F,0.13206248,0.45104855,0.8004065,0.8008793,0.097074844,0.109462164,0.28872538,14.0
F,0.47512183,0.37,0.125,0.5161417,0.21971594,0.117709644,0.15421084,10.0
M,0.64215267,0.51,0.185,1.4172176,0.54676694,0.29468518,0.46012068,17.450281
M,0.59860724,0.475,0.16,1.0892798,0.49726662,0.2326086,0.28686836,8.0
I,0.5357951,0.5463819,0.08,1.0397286,0.37627065,0.18039893,0.29427725,11.0
I,0.11001811,0.09000115,6.8365193e-06,0.008,0.0025019979,0.0005,0.003,2.0045817
M,0.69862336,0.5475302,0.1930364,1.7894745,0.7725496,0.3861286,0.49076825,12.0
I,0.585,0.5210012,0.09,0.44043958,0.11765591,0.26558614,0.3371351,7.0
I,0.53936416,0.29,0.14,0.43651244,0.08396389,0.18347254,0.32295904,11.0
F,0.38221508,0.354692,0.096078314,0.5054795,0.29542655,0.09140034,0.17383325,9.0
M,0.57,0.44174,0.15,0.89287734,0.39053932,0.19239236,0.2571291,10.0
F,0.3568403,0.27173173,0.09,0.21577103,0.08642074,0.04715186,0.06523251,8.0
I,0.37737757,0.495,0.09452353,0.31234276,0.48807144,0.109036565,0.013160369,10.0
I,0.11001703,0.090001,6.3817097e-06,0.008,0.002501864,0.0005,0.003,2.004515
F,0.71759546,0.14432563,0.094689324,1.3290578,0.52982086,0.39957362,0.2301163,12.0
F,0.56005424,0.55493903,0.155,1.2535194,0.052480333,0.14075391,0.36207905,9.0
I,0.11000932,0.09,3.1978614e-06,0.008,0.0025006828,0.0005,0.003,2.0035384
I,0.12959422,0.099892594,0.012410071,0.010291433,0.0042427126,0.0015641475,0.003939087,3.0425382
M,0.57,0.46116796,0.17120503,1.0564837,0.46749544,0.19360936,0.31455487,10.0
I,0.19602706,0.14252703,0.034751598,0.040787302,0.023708832,0.008116414,0.01041553,4.0
M,0.60791886,0.47751623,0.16,1.1038104,0.47785333,0.24307746,0.31787083,10.0
F,0.78217643,0.09000546,0.81498843,1.4662352,0.09946607,0.35291648,0.085287064,17.58087
M,0.1130533,0.090636745,0.0048037423,0.008022186,0.0026138204,0.0005224894,0.0030982695,3.36536
M,0.465,0.3593456,0.12,0.48720786,0.20240834,0.10816036,0.15191129,10.667211
I,0.18440185,0.26164928,0.051092047,0.800414,0.4426899,0.08765928,0.15050729,8.0
M,0.36252055,0.27705944,0.09208366,0.22799991,0.07940332,0.05210985,0.07491403,10.0
M,0.63,0.45,0.19066933,1.5286683,0.83865756,0.28417104,0.46454158,10.718978
I,0.45441204,0.34894007,0.11,0.4268145,0.19227362,0.08965214,0.12169519,8.0
I,0.12308748,0.09677848,0.008427377,0.00893474,0.0035476459,0.0011288193,0.0035566678,3.0458605
I,0.34159833,0.345,0.09,0.83356565,0.26734537,0.1409558,0.18452421,12.0
F,0.49114785,0.3762003,0.125,0.55288804,0.24820924,0.12737182,0.15899265,9.0
F,0.37503588,0.64205503,0.075229935,1.5372165,0.8601668,0.07543042,0.07337353,5.0
F,0.2073289,0.09003316,0.16,0.59238607,0.6247629,0.28544033,0.028732985,10.0
F,0.73942304,0.19275945,0.21255454,0.29254615,0.022219274,0.020725317,0.095900506,8.0
M,0.64,0.51,0.1862164,1.426267,0.5355563,0.29369786,0.46981278,19.035395
I,0.36870903,0.355,0.12,0.3676845,0.053518116,0.05683488,0.053193033,9.0
F,0.40327495,0.64899457,0.09007721,0.9619572,0.12366738,0.0029037166,0.3429141,10.0
I,0.7008241,0.395,0.17749128,2.1421123,0.2739458,0.12634598,0.24475065,26.999134
M,0.66,0.5165788,0.18,1.4807829,0.6448953,0.31758726,0.41516483,11.0
I,0.13030918,0.10037492,0.011822739,0.010703835,0.0044430387,0.0016493502,0.0039753215,2.88439
M,0.6241485,0.48558637,0.165,1.1801325,0.527464,0.2598441,0.3233227,9.0
M,0.66,0.37470758,0.16934983,1.1775656,0.60722286,0.20573504,0.3015649,15.589349
I,0.48,0.3710034,0.12,0.5027584,0.23494072,0.108162664,0.14747153,8.0
I,0.40855074,0.425,2.8399701e-05,0.64045686,0.36680478,0.10926189,0.014962131,10.0
I,0.615469,0.09000117,0.04563886,0.778037,0.0029860355,0.09366137,0.17155117,26.376759
M,0.47178972,0.46,0.115,0.72364753,0.4166833,0.14557609,0.19167727,12.0
F,0.6762677,0.55,0.21075957,1.7947929,0.6355403,0.36378622,0.6078935,23.107965
M,0.5192217,0.39959225,0.13,0.6429931,0.29835,0.14424406,0.18383177,9.0
F,0.45414734,0.5790814,0.13,1.4458555,0.6456818,0.35865358,0.29486093,10.0
I,0.11085707,0.17990714,1.6516606e-05,0.7850371,0.8217352,0.28099692,0.44576147,6.0
F,0.55,0.23593293,0.165,0.67808783,0.028138578,0.0800677,0.43776828,8.0
I,0.62816626,0.5,0.17751715,1.2731559,0.49899104,0.266171,0.40705746,16.0
M,0.6230826,0.495,0.175,1.2500067,0.48830432,0.26293087,0.40192848,16.01914
F,0.4524711,0.13671899,0.105,1.3200568,0.09944762,0.29185694,0.41739967,15.9908085
M,0.80558985,0.63208234,0.64335424,2.7777624,1.4536898,0.7053346,0.76783246,12.937663
F,0.6,0.473749,0.16,1.0815507,0.46160448,0.23940437,0.3040823,10.0
M,0.75218135,0.5838133,0.21593478,2.4418252,1.0543762,0.5074132,0.638526,15.474807
M,0.6,0.47,0.16,1.0657037,0.44882083,0.23105897,0.31232816,11.0
F,0.6915571,0.5397763,0.18324398,1.5767381,0.6710161,0.35768527,0.4636039,11.0
F,0.58636206,0.28,0.12340708,0.54877275,0.51521367,0.07090671,0.4482089,9.0
F,0.4993088,0.24747628,0.185,1.6052591,0.5686618,0.3557227,0.12448886,9.0
I,0.6444128,0.51247084,0.18839692,1.4420335,0.5476625,0.29618528,0.46459636,17.71427
M,0.669086,0.525,0.18601744,1.5712821,0.67142355,0.3363286,0.4497549,12.0
I,0.11000218,0.09,0.0,0.008,0.002500401,0.0005,0.003,2.0012453
M,0.61,0.5,0.175,1.2082762,0.479881,0.23933232,0.40487537,17.285343
M,0.62432355,0.49403468,0.175,1.2323058,0.49431714,0.2627242,0.3876076,14.46451
I,0.112320215,0.09114177,0.0015789,0.008035253,0.0026349192,0.00053178554,0.0030403014,2.0944788
I,0.64,0.12336066,7.664502e-06,0.3923643,0.07219277,0.04446486,0.7135011,14.0
I,0.11118504,0.090384014,0.00070123444,0.008007136,0.0025516632,0.00050690083,0.0030133985,2.1331868
F,0.62077564,0.49,0.1663676,1.1869941,0.49951285,0.26704642,0.33641028,11.0
I,0.11073153,0.09015014,0.08,0.72595125,0.21221414,0.70974076,0.0121734645,9.0
M,0.625,0.44703066,0.16,1.2505838,0.52343804,0.27697057,0.265,11.0
M,0.55,0.505,0.13,0.6485564,0.588501,0.12240974,0.2759369,10.0
M,0.7237463,0.56555986,0.2003665,2.0613334,0.91259044,0.4379042,0.53850955,12.0
M,0.665939,0.16924782,0.19551484,1.0979934,0.5184667,0.4017324,0.14093263,8.0
F,0.51178813,0.40832573,0.14,0.30248153,0.13658573,0.020378157,0.25708705,11.0
F,0.625,0.485,0.16,1.1884438,0.53531563,0.27334833,0.32422778,10.0
M,0.6373241,0.38,0.15,0.93205076,0.5823427,0.1986131,0.5119201,7.0
I,0.54212844,0.425,0.14,0.7513666,0.33867824,0.1590953,0.21393679,9.0
M,0.61,0.47881013,0.165,1.1132791,0.46476746,0.2404256,0.3339834,12.0
F,0.2771026,0.22331002,0.08,0.118022434,0.037295304,0.028960679,0.039229814,9.0
M,0.5261354,0.48,0.19171084,1.5186642,0.63586587,0.13346864,0.4441845,11.0
I,0.110054426,0.090005085,2.5732237e-05,0.008,0.002505002,0.0005,0.003,2.009874
M,0.6787447,0.5256258,0.185,1.6383584,0.73456496,0.3579615,0.42855063,10.0
I,0.12875536,0.09960818,0.011964108,0.010206168,0.0042460677,0.0015415747,0.003879384,2.9212132
F,0.565,0.43734518,0.145,0.8802044,0.3808066,0.20121707,0.2436716,10.0
I,0.5841107,0.3756642,0.06286215,0.6294643,0.09268875,0.1078344,0.3774244,9.0
M,0.27925035,0.21291624,0.07502072,0.110483654,0.02961041,0.027704373,0.038351353,10.0
F,0.6679756,0.51,0.165,1.422187,0.6472911,0.32316262,0.35186878,9.0
M,0.30965748,0.355,0.175,1.2311082,0.1240085,0.17520796,0.0057525504,4.0
M,0.585,0.4999321,0.155,0.9879779,0.39077684,0.21405253,0.3044308,10.0
I,0.13737005,0.104007214,0.017135186,0.01276129,0.0053269565,0.0021651168,0.0044522556,3.1172702
F,0.8148669,0.6495643,1.1122404,2.8254852,1.4879287,0.7596891,1.0044298,15.784451
F,0.27856705,0.09,0.17,0.44230488,0.20483328,0.21757933,0.16567041,7.0
F,0.34163335,0.26520485,0.087865464,0.19730213,0.06755055,0.044853877,0.06220829,9.0
F,0.24736816,0.18873131,0.06665377,0.07333724,0.017684676,0.020417094,0.025544131,9.0
I,0.17348325,0.12163648,0.04168607,0.019951204,0.008616935,0.0041204146,0.0060528414,2.8616443
F,0.36696762,0.2770558,0.09,0.2590915,0.11389406,0.052330934,0.06838045,6.0
I,0.2758067,0.20493849,0.07,0.10681069,0.047265194,0.023242882,0.030986208,4.7322903
I,0.2770833,0.20991433,0.06300663,0.09986071,0.041525066,0.021901745,0.031424973,5.0
M,0.6088252,0.475,0.16302568,1.1071148,0.47785097,0.24384631,0.3142376,11.0
M,0.65,0.51,0.17879029,1.3961325,0.6032955,0.3025325,0.40391138,11.0
F,0.62474155,0.49715593,0.17667314,1.2569062,0.47297287,0.26636806,0.4065156,17.960394
F,0.81364304,0.64569145,0.9906326,2.8193848,1.4826976,0.751397,0.96075493,13.0
F,0.5561802,0.43,0.15,0.8430049,0.39436623,0.18666188,0.22645977,8.0
M,0.8105617,0.64017016,0.90439814,2.8074322,1.4743481,0.7325075,0.8844402,13.0
I,0.6965508,0.6492989,0.125,1.1126442,0.20405506,0.053163998,0.037012473,8.0
I,0.575,0.45,0.15,0.8876784,0.37954035,0.18882604,0.27039033,11.0
M,0.55717313,0.4,0.165,0.98940694,0.43292361,0.20537673,0.2749163,9.0
M,0.71101236,0.6353442,0.17122917,2.16516,0.71858865,0.3086224,0.5097334,9.0
F,0.55,0.425,0.1447512,0.7969114,0.348549,0.17780314,0.22333263,9.0
M,0.62,0.485,0.16973406,1.1864005,0.49735475,0.26048473,0.34972492,12.0
F,0.7209992,0.19945078,1.069241,1.3802446,0.44941851,0.05243206,1.0032496,10.631178
M,0.53259087,0.41,0.135,0.7187328,0.32496363,0.15901999,0.20196295,9.0
F,0.61,0.4802404,0.17,1.1417024,0.45640215,0.24841562,0.35031834,14.0
I,0.29117882,0.22311178,0.07048336,0.12875445,0.058399856,0.028458303,0.035683982,5.201549
F,0.50408167,0.39,0.007598624,0.38332272,0.36315268,0.36837572,0.005176718,4.0
I,0.44269776,0.3,0.125,0.47107196,0.26228318,0.11403905,0.119543895,9.0
I,0.26675498,0.18385375,0.037851334,0.021695947,0.035682894,0.004141447,0.07014388,4.7101326
F,0.42372832,0.64707965,0.10078209,1.2134824,0.6548696,0.28251982,0.010711752,9.0
M,0.57,0.44,0.145,0.8725566,0.3909013,0.17875731,0.25299278,9.0
M,0.6953297,0.47679248,0.1823013,1.469933,0.72349775,0.29384735,0.3991772,12.0
F,0.4760748,0.36578718,0.15,0.8186012,0.35361648,0.12670982,0.12960112,12.436452
F,0.52380186,0.55363435,0.18,2.605432,0.36821625,0.2732571,0.25877473,18.865477
M,0.63,0.5073879,0.17,1.3741039,0.5867886,0.2841557,0.4415549,11.730803
F,0.72150975,0.2504864,0.185,0.89567775,0.24684213,0.11245803,0.20713452,10.0
I,0.15579778,0.49,0.145,2.817924,0.5610602,0.7593184,0.44517353,6.0
M,0.7208001,0.563023,0.20268764,1.987053,0.83038694,0.4317571,0.5478966,13.0
F,0.6783007,0.55,0.18292579,1.1339101,0.66017365,0.3039153,0.3203519,8.0
F,0.49086043,0.37719566,0.125,0.55400354,0.2459293,0.12758668,0.16179137,9.0
F,0.40874848,0.3137897,0.10473045,0.32717386,0.12645963,0.07395453,0.09874768,10.0
F,0.67412853,0.24892445,0.091328934,1.4369389,0.08739825,0.18583465,0.16511457,9.0
I,0.6565598,0.44,0.18,0.8288437,0.07795776,0.20465226,0.17525515,9.0
F,0.32213515,0.485,0.16150282,0.15359646,0.10875376,0.27255407,0.13365391,12.0
F,0.6655131,0.5253051,0.18013744,1.5306302,0.6175698,0.3097608,0.48089862,14.146265
I,0.73434645,0.505,0.155,0.6462003,0.55789655,0.068764634,0.102403305,14.0
F,0.47557524,0.37,0.125,0.5186543,0.21766025,0.1184034,0.1556213,10.0
I,0.13462645,0.10920684,0.019055305,0.010053476,0.0054851836,0.0018324828,0.0045834756,3.6433737
I,0.16234814,0.11767307,0.030581696,0.019756239,0.008444516,0.004197855,0.0064231125,4.0
I,0.40781975,0.3,0.09,0.2821375,0.11833817,0.059099033,0.095941424,8.0
M,0.36649776,0.27522162,0.09,0.24296272,0.106481425,0.049482178,0.07131906,6.4310946
F,0.515,0.4,0.14,0.6562607,0.26836517,0.14716943,0.20525067,12.0
F,0.1252169,0.09673806,0.0129466755,0.0086393915,0.0031707832,0.001151159,0.0036129784,5.184611
I,0.38116097,0.29,0.09,0.2460048,0.10799813,0.052560274,0.076798625,8.0
M,0.5,0.385,0.125,0.5817143,0.26154324,0.1315685,0.1740058,10.0
F,0.6810697,0.53738534,0.1938655,1.663263,0.6446935,0.35573006,0.5073079,16.0
F,0.66908556,0.51,0.18,1.7224945,0.65331364,0.32463095,0.43630245,10.0
F,0.585,0.46,0.16,1.0094297,0.40361813,0.2195903,0.30368865,13.0
M,0.5142653,0.415,0.15034726,0.859298,0.29165176,0.19213864,0.30995327,11.0
F,0.59,0.525,0.175,1.3091048,0.5200803,0.24263497,0.28778902,9.630099
M,0.6971972,0.5588925,0.17665137,1.6551793,0.7019109,0.35211563,0.40753865,13.0
F,0.7203471,0.56084615,0.195,1.9078543,0.82744277,0.42065856,0.5112684,13.0
F,0.6,0.47,0.16,1.0708866,0.45515624,0.23590678,0.30360422,10.0
F,0.595,0.465,0.15574448,1.0288006,0.44544494,0.22868244,0.28635827,10.0
I,0.11003971,0.09000322,1.7176311e-05,0.008,0.0025038857,0.0005,0.003,2.0084147
I,0.12960973,0.10004605,0.012549273,0.01051687,0.0044133603,0.001614661,0.0039201137,2.7504575
I,0.1462623,0.15191597,0.025350621,0.031843677,0.008068982,0.00314412,0.0077979374,2.5059035
F,0.61,0.6497857,0.13824527,2.5589912,1.4801363,0.33059022,0.9333123,2.0840259
M,0.44,0.475,0.00024690328,1.0454837,0.6583083,0.47490734,0.28428534,8.0
I,0.41365984,0.31339216,0.107119076,0.35481215,0.16483897,0.057444714,0.08788235,7.0
F,0.66326934,0.5623169,0.20918335,1.6298809,0.5809715,0.34286472,0.5642412,13.705158
F,0.6893495,0.6456131,0.15,0.8934062,0.17358115,0.30030656,0.30597675,16.933
M,0.6953479,0.5482514,0.195,1.7860028,0.72784793,0.37691492,0.5220799,14.606369
I,0.59021544,0.475,0.15942118,1.1197802,0.48974633,0.23236085,0.30772224,11.0
F,0.5672417,0.5,0.145,1.0873728,0.51124173,0.20563668,0.33092505,8.0
I,0.24826317,0.18111435,0.05920086,0.067123085,0.031135196,0.015410019,0.020853626,5.0
M,0.585,0.46,0.155,0.99573815,0.43570578,0.22201322,0.27818772,10.0
M,0.7141542,0.56084555,0.20014039,1.9483559,0.80742556,0.40938583,0.5588708,15.0
F,0.57,0.29960522,0.19781981,0.3341023,0.39769503,0.0724372,0.053307008,16.0
I,0.58,0.22878543,0.13,1.0878928,0.4971224,0.23833118,0.21860547,10.0
I,0.625,0.64707065,0.0017119362,1.6121801,0.68978846,0.34190813,0.50893235,26.961649
M,0.30882755,0.23858921,0.08,0.16865224,0.058151502,0.03281826,0.05689914,7.0
F,0.48,0.37,0.125,0.52636296,0.23888943,0.12114577,0.15141484,9.0
M,0.645,0.5159261,0.135,1.8908842,0.46877226,0.4068211,0.21786174,8.0
F,0.32105687,0.24784373,0.08050876,0.1703485,0.057612464,0.038640197,0.051176544,8.0
I,0.4403515,0.3378757,0.105,0.3904906,0.17688337,0.08348408,0.11261222,8.0
I,0.23179051,0.31638765,0.115,0.6241902,0.080821514,0.12941854,0.37033707,4.476467
F,0.55,0.485,0.1,1.050954,0.5326198,0.39737588,0.18890364,26.9804
M,0.6029032,0.475,0.16,1.0690876,0.47886646,0.24662434,0.2882081,9.0
F,0.535,0.4475436,0.155,0.88428867,0.39839828,0.20530565,0.2124806,9.0
M,0.58223397,0.45,0.15,0.4790247,0.90652907,0.33897236,0.14405714,7.0
I,0.40180984,0.3,0.09245874,0.28792307,0.12776719,0.06670047,0.08072289,6.0
I,0.5876273,0.4619064,0.155,0.9756837,0.40792874,0.2055988,0.29809996,12.0
F,0.5379859,0.42,0.145,0.7853931,0.33625215,0.1708079,0.21733241,9.0
F,0.596021,0.46930462,0.16,1.0451564,0.44947502,0.23224428,0.29095066,10.0
F,0.3151679,0.5314318,0.09201352,2.5033112,0.78877074,0.43481246,0.32499403,8.0
F,0.569411,0.44,0.15,0.91932434,0.39065716,0.19577947,0.2709256,10.0
F,0.55,0.43,0.15,0.82956016,0.33520815,0.18163867,0.2501076,12.0
I,0.36297217,0.14250503,0.08,0.3596355,0.09582868,0.027166005,0.030549135,8.0
M,0.64,0.18570995,0.185,1.5824554,0.49058655,0.2056403,0.05555667,8.0
M,0.7942919,0.6163359,0.22363918,2.701868,1.3988243,0.6557923,0.62226236,12.0
M,0.7066938,0.35713398,0.105,1.1342988,0.22095564,0.17267895,0.2474303,18.438778
F,0.425867,0.34337443,0.08435255,0.36173695,0.10961787,0.07363407,0.082763046,7.0
I,0.35375467,0.26778263,0.085,0.20658033,0.09258094,0.042161595,0.062344242,6.0
I,0.8127798,0.505,0.175,1.0129594,0.3812471,0.40861368,0.034664333,7.0
I,0.44,0.34592202,0.105,0.38089496,0.113430515,0.08879064,0.14125985,8.0
M,0.53,0.5199197,0.19639274,1.300501,0.56321156,0.19788396,0.37959808,13.550896
M,0.60256755,0.5889234,0.11,1.1389272,0.5809585,0.27728724,0.07477414,4.0
M,0.65,0.09092816,0.15,0.8427557,0.3752979,0.16279516,0.20309772,13.0
F,0.6000523,0.48,0.15838236,1.1951866,0.4541733,0.30143315,0.3044836,13.0
M,0.110251635,0.09001679,0.00024301095,0.008000468,0.0025107395,0.0005003044,0.0030007535,2.0336127
F,0.635,0.5,0.1734185,1.2703283,0.5463742,0.2830156,0.35948947,10.0
M,0.57,0.45,0.14,0.9935032,0.43453026,0.23539647,0.20339721,10.0
M,0.53,0.40953544,0.135,0.7150196,0.30410263,0.15737797,0.21089226,11.0
F,0.7510775,0.32562178,0.20271263,1.7525246,0.75479984,0.42918518,0.109279126,15.0
M,0.8134627,0.46,0.135,1.1309053,0.6534404,0.4080449,0.21746589,7.7623186
F,0.63,0.47,0.155,1.4965409,0.75187266,0.31440404,0.5497587,14.0
F,0.49575734,0.41,0.14,0.5967747,0.28570187,0.13320144,0.16973138,7.0
M,0.7007354,0.549709,0.19132079,1.8015825,0.80519265,0.3914096,0.48167124,11.0
I,0.5310806,0.41,0.135,0.6642475,0.3050379,0.14455348,0.19711982,9.0
F,0.475,0.375,0.13,0.5486414,0.20616117,0.12288442,0.17712851,13.0
M,0.555,0.27213097,0.0219625,0.5538828,0.33766404,0.3468247,0.59299666,2.2602086
F,0.65,0.515,0.18,1.4059374,0.58178043,0.30503425,0.42021385,12.963571
F,0.61,0.475,0.165,1.106826,0.4615504,0.24307717,0.3218474,11.0
I,0.3373545,0.25477588,0.08,0.1803411,0.07696048,0.037857212,0.054415602,7.0
I,0.15644403,0.18120156,0.10639487,0.20383622,0.13137369,0.04295697,0.058598664,8.0
I,0.46963418,0.29,0.06014023,0.43461248,0.059744235,0.19463481,0.2537905,6.0
I,0.23142281,0.17143576,0.05598857,0.057842616,0.02629684,0.01369268,0.01689495,4.349202
M,0.26449877,0.19156384,0.069696315,0.090446346,0.03862983,0.020011188,0.02954444,4.9828796
F,0.6911546,0.55,0.19620095,1.7444847,0.66685385,0.36993986,0.5363488,17.0
I,0.4507743,0.345,0.11,0.4111922,0.18264341,0.08682101,0.11933164,8.0
F,0.43766144,0.6246323,0.1689638,1.7797259,0.37893134,0.22241594,0.20450565,15.0
M,0.60845757,0.425,0.19933812,1.384102,0.46206814,0.21668282,0.78778785,10.0
M,0.6587165,0.515,0.17,1.4951432,0.68907285,0.31716943,0.39052343,10.0
M,0.7927358,0.61433995,0.2229586,2.690114,1.3893453,0.6486733,0.6208137,12.0
I,0.30571696,0.30116582,0.08251571,0.20260371,0.11705456,0.038437933,0.070660435,8.0
M,0.61969703,0.5177296,0.15,1.3238058,0.6720467,0.3177507,0.32391557,11.0
I,0.47477263,0.36,0.115,0.47290668,0.21495895,0.102457,0.13480973,8.0
I,0.6222969,0.4939151,0.175,1.2003404,0.48307922,0.25408018,0.3810678,14.80654
I,0.42534745,0.32396728,0.1,0.34988907,0.15787387,0.0725947,0.100842044,8.0
F,0.575,0.45,0.15,0.9187615,0.41157717,0.20588276,0.2504242,9.0
F,0.7774416,0.47,0.125,0.8167761,0.5300403,0.20733534,0.06958351,10.0
F,0.5119241,0.46,0.21218438,0.46997464,0.2601129,0.17319798,0.018617349,11.0
F,0.57388645,0.45,0.15,0.9127823,0.4090008,0.20153914,0.2502614,9.0
M,0.49197918,0.3794017,0.125,0.5621811,0.2412361,0.12784085,0.1717913,11.0
I,0.44617006,0.24166842,0.1,0.25823766,0.07201394,0.04823325,0.1063744,8.0
F,0.615,0.48771602,0.165,1.0926523,0.54036397,0.24021313,0.33021817,9.0
I,0.18712823,0.13311508,0.041309223,0.029019503,0.012892971,0.006702495,0.0086664185,3.7584126
M,0.61,0.32326293,1.1291497,0.66083336,0.5317308,0.14914727,0.6179535,8.0
I,0.585,0.46,0.155,0.958663,0.40233755,0.20212843,0.29210007,11.0
M,0.8144578,0.6477014,1.1051025,2.8248663,1.487351,0.75777036,0.9903121,14.0
I,0.5359808,0.4187189,0.13,0.70390373,0.31398493,0.14836788,0.20602833,9.0
F,0.635,0.465,0.175,0.9527334,0.5189574,0.24650633,0.35477024,12.0
I,0.37244743,0.28,0.09,0.23276223,0.10298146,0.04908485,0.07258656,7.2623487
M,0.61,0.485,0.17,1.1827967,0.46537665,0.2500827,0.37595558,15.965002
M,0.58,0.45,0.15,0.96185076,0.4533659,0.2041847,0.23754501,9.0
M,0.790597,0.6107509,0.22185569,2.6757865,1.384697,0.6421031,0.6141093,12.0
F,0.6893015,0.5383323,0.19289285,1.6841998,0.6731935,0.35796022,0.49852848,14.0
I,0.2732255,0.20090407,0.06608108,0.0933685,0.038717773,0.021015571,0.030351242,6.0
I,0.34810033,0.26445144,0.08290056,0.20138285,0.091139056,0.04074468,0.060401242,6.0
M,0.15761599,0.11540626,0.04144947,0.016559402,0.0063131466,0.0035012183,0.0067298636,5.0
I,0.124607846,0.09753137,0.009597334,0.009362494,0.003876702,0.001291913,0.0036290041,2.7571993
M,0.5751438,0.5509577,0.135,0.32298118,0.30657145,0.24104437,0.4027632,9.0
M,0.59,0.47344595,0.17,1.1123874,0.4268947,0.23235554,0.35471475,17.0
F,0.595,0.45,0.15,0.9720582,0.44066626,0.21888219,0.2735825,10.0
F,0.70673317,0.55,0.19042633,1.7875971,0.77820086,0.39812803,0.48229912,11.0
M,0.7233224,0.56421065,0.2,2.052621,0.92380923,0.43683016,0.5245824,11.0
I,0.15047236,0.11112878,0.024055317,0.015874654,0.00661403,0.0031351899,0.0055217827,4.0
I,0.11001052,0.09,3.382795e-06,0.008,0.0025011578,0.0005,0.003,2.0033205
I,0.62,0.485,0.155,1.0432475,0.4469455,0.22235379,0.32207134,11.0
I,0.36627653,0.22234602,0.07580092,0.44767138,0.021234961,0.083715975,0.005612849,10.0
M,0.4719329,0.36,0.12,0.4913245,0.22403267,0.10927735,0.14359592,9.0
I,0.110016294,0.090000965,6.139424e-06,0.008,0.0025018172,0.0005,0.003,2.004331
I,0.288248,0.20864849,0.06993904,0.10963508,0.056527942,0.02345326,0.032976042,4.845725
