Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,4.0,28.696503,0.08983673,0.1298692,0.0,0.8,May,2,2,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,1020.58325,0.2,0.0582138,0.0,0.0,May,4,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,249.29868,0.0,0.13572176,0.0,0.0,May,4,2,2,1,Returning_Visitor,False,False
2.0,104.9025,0.0,0.0,35.0,3761.8623,0.0,0.037005655,0.0,0.0,Aug,4,10,4,1,Other,True,False
5.0,98.3977,0.0,0.0,11.0,145.91899,0.0,0.025,0.0,0.0,Feb,2,2,2,16,Returning_Visitor,False,False
6.0,119.69928,0.0,0.0,88.1501,2372.93,0.0,0.0035188019,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
13.0,1457.3792,0.0,0.0,119.88752,23116.164,0.0,0.011111111,4.7188516,0.0,Nov,2,2,9,2,New_Visitor,True,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,False,False
8.0,189.93346,0.0,0.0,25.0,749.8884,0.0,0.004220954,98.397446,0.0,May,3,2,9,13,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,24.0,802.5357,0.027499698,0.05392071,25.71012,0.6,May,2,2,1,13,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,66.52675,3496.8784,0.0,0.01234464,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,False,False
15.328874,3398.75,0.0,0.0,75.543304,7677.185,0.0043368107,0.013977545,30.773941,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
6.0,87.41175,0.0,0.0,51.749397,1166.8516,0.04,0.09167556,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,False
3.0,98.76253,0.0,0.0,18.77494,761.22784,0.032663748,0.05754044,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
3.0,93.66972,0.0,0.0,19.73202,754.8615,0.01918778,0.036318574,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,217.39009,0.039917275,0.08439367,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,57.908813,2408.2546,0.0,0.01613442,0.0,0.0,May,2,5,3,5,Returning_Visitor,True,False
5.0,188.89026,0.0,0.0,16.95222,570.2953,0.01073449,0.023662852,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,73.415794,0.0,0.10190655,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,446.6929,0.0,0.0,0.0,0.0,Jul,2,2,4,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,79.047104,0.060471263,0.1,0.0,0.0,Oct,2,2,3,3,Returning_Visitor,False,False
2.0,0.0,0.0,0.0,14.0,249.18199,0.0020505716,0.04630775,0.0,0.0,Mar,2,10,4,7,Returning_Visitor,False,False
24.20213,3398.75,0.0,0.0,112.72656,7332.449,0.0032709837,0.010177557,40.66357,0.0,Nov,1,1,1,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
13.0,3398.75,0.0,0.0,37.45343,3963.8916,0.0,0.0053842166,0.0,0.0,Nov,2,2,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,444.7161,0.04111993,0.095010735,7.7437053,0.0,June,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.3690295,164.96548,0.0,0.016719582,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,False
25.219374,3398.75,0.0,0.0,136.57715,9804.673,0.0021285769,0.006951427,24.43905,0.0,May,1,1,3,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,1546.065,0.014285714,0.057030894,0.0,0.0,Jul,4,2,9,20,Returning_Visitor,False,False
3.0,226.74336,0.0,0.0,6.0,310.28198,0.0,0.03333333,0.0,0.6,May,1,1,1,8,Returning_Visitor,False,False
0.0,0.0,1.0,31.437569,27.0,1550.1345,0.014205992,0.05,0.0,0.0,May,2,4,4,2,Returning_Visitor,False,False
8.0,59.339077,0.0,0.0,41.0,1547.3635,0.0076540485,0.008035616,0.0,0.0,Mar,2,2,3,5,Returning_Visitor,True,False
4.0,42.288906,0.0,0.0,56.366676,2815.4194,0.008400619,0.026941648,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,May,4,4,1,6,Returning_Visitor,False,False
5.0,0.0,0.0,0.0,20.0,1224.5801,0.2,0.02998598,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
0.0,0.0,2.0,96.75847,11.336281,422.40796,0.0,0.02826365,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,696.576,0.01676323,0.046377957,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
26.790478,3398.75,23.359035,2528.2031,670.4052,63584.457,0.001907959,0.00952381,10.761774,0.0,May,2,2,3,1,Returning_Visitor,False,True
10.0,3398.3394,0.0,0.0,10.0,648.86475,0.0,0.010891805,0.0,0.0,May,2,2,3,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,56.427765,11159.0625,0.0,0.0060925614,0.0,0.0,Mar,2,4,3,9,Returning_Visitor,False,True
10.0,993.5071,0.0,0.0,29.0,885.4474,0.0,0.0050498657,0.0,0.0,Aug,2,2,3,1,Returning_Visitor,False,False
3.0,76.86343,0.0,0.0,14.0,497.5678,0.0,0.008333333,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,438.8307,0.0,0.010046712,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,True,False
17.768976,3398.75,0.0,0.0,108.75841,11043.123,0.0042823707,0.015094504,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
8.0,257.69772,0.0,0.0,11.0,350.12805,0.02893835,0.059580084,0.0,0.0,May,2,2,5,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,237.29436,0.0,0.025,0.0,0.0,Dec,2,2,9,3,New_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,51.639057,0.039962836,0.09659167,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
7.0,261.2733,0.0,0.0,18.0,361.25314,0.0996535,0.1,0.0,0.6,May,3,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
13.576815,1403.5317,0.0,0.0,54.454277,2132.2603,0.004907289,0.022260046,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,True,False
4.0,91.179085,2.0,98.77169,39.0,1177.9631,0.010435417,0.014285714,0.0,0.0,May,1,1,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,107.59412,718.51776,0.12485242,0.021833504,0.0,0.0,Nov,2,2,7,4,Returning_Visitor,False,True
2.0,56.292114,0.0,0.0,8.0,804.5672,0.0,0.028187113,0.0,0.0,May,2,5,9,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,390.41583,0.0,0.025829962,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,20.0,671.52344,0.028151713,0.073167585,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,150.10744,0.036252208,0.052123763,0.0,0.0,May,1,1,3,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,58.988678,0.06159789,0.096999295,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
4.0,53.26692,0.0,0.0,8.0,94.53534,0.0,0.025,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,8.082822,142.62393,0.0,0.02,0.0,0.0,Mar,1,2,2,3,Returning_Visitor,True,False
7.0,337.55154,0.0,0.0,88.42134,1859.7185,0.0,0.0024864892,0.0,0.0,Aug,2,2,1,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,45.028904,0.0,0.03333333,0.0,0.0,Mar,2,2,2,3,New_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,219.05864,0.06451345,0.10786302,0.0,0.0,Dec,2,2,9,1,Returning_Visitor,False,False
11.526136,3398.2266,0.0,0.0,16.0,1313.1494,0.0076780976,0.02,43.1036,0.0,Mar,2,2,1,2,New_Visitor,False,True
2.0,115.00222,0.0,0.0,6.0,0.0,0.0,0.01971872,0.0,0.0,Sep,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,242.47452,0.003821212,0.06666667,0.0,0.0,Sep,2,2,1,4,New_Visitor,True,False
1.0,0.0,0.0,0.0,250.15451,4232.034,0.0,0.026158232,0.0,0.0,June,7,2,4,16,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,551.763,0.010779368,0.015622557,0.0,0.0,May,2,1,4,3,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,14.0,392.55374,0.0,0.026799098,0.0,0.0,Jul,1,2,1,7,Returning_Visitor,True,False
5.0,90.19415,0.0,0.0,7.0,102.41093,0.03994272,0.072374634,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,52.81952,831.26575,0.015384615,0.06666667,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,True
9.0,196.58488,0.0,0.0,200.67108,7262.4014,0.005488535,0.02,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,True,False
5.0,194.2272,0.0,0.0,13.1548605,443.5332,0.0,0.011969635,0.0,0.0,Nov,1,2,2,3,Returning_Visitor,True,False
3.0,0.0,0.0,0.0,5.0,131.10686,0.0,0.06666667,0.0,0.0,Mar,2,4,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,33.36066,888.9251,0.0020194883,0.015183622,0.0,0.0,June,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,41.50155,0.0,0.118891224,0.0,0.0,Nov,3,2,9,13,Returning_Visitor,False,False
8.0,201.3408,0.0,0.0,31.711626,1082.3949,0.007828644,0.016732356,35.882584,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,234.0405,0.0,0.028571429,0.0,0.0,Dec,2,2,2,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,14.19896,1390.0492,0.0,0.021429345,0.0,0.0,Nov,2,5,6,3,Returning_Visitor,False,False
9.306985,335.56982,4.715973,572.48804,155.73343,3087.3655,0.0068129385,0.025,12.777328,0.0,Nov,3,2,1,1,Returning_Visitor,False,True
4.0,93.403595,0.0,0.0,49.0,2256.0679,0.009059179,0.028616453,31.238686,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,43.61078,0.08484174,0.12803417,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,68.08715,704.35944,0.0,0.041555744,0.0,0.0,Dec,2,2,1,20,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,15.0,754.79047,0.0058805775,0.025127506,0.0,0.0,May,3,2,1,9,Returning_Visitor,False,False
0.0,17.137903,0.0,0.0,13.0,5735.8564,0.0,0.016666668,0.0,0.0,Feb,2,1,4,1,Returning_Visitor,False,False
4.0,99.15143,0.0,0.0,19.0,834.6855,0.0,0.004104303,20.699154,0.0,Dec,2,4,2,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,215.11057,0.017336491,0.02686176,0.0,0.0,May,1,6,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.026406176,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,484.24057,0.0,0.010281967,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
17.82316,3398.75,0.0,0.0,123.73632,7067.854,0.0,0.00035894208,63.107094,0.0,Dec,2,2,7,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,16.0,1165.7483,0.018181818,0.02771121,0.0,0.0,Aug,3,2,4,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.586955,458.74805,0.02903562,0.06666667,0.0,0.0,Feb,2,2,1,13,Returning_Visitor,True,False
3.0,102.07038,1.0,0.0,15.0,8904.808,0.032284457,0.03333333,0.0,0.0,Nov,4,2,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13.0,406.05557,0.017574282,0.03315516,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
26.075247,3398.75,23.105614,2460.5884,455.2541,61423.332,0.0055363337,0.016666668,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.1,0.0,0.0,June,2,2,7,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,60.471,624.41565,0.0,0.024408732,0.0,0.0,Nov,8,1,8,11,Returning_Visitor,False,False
6.0,0.0,0.0,0.0,43.0,102.04113,0.0,0.2,0.0,0.0,Feb,5,5,4,4,New_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,416.5629,0.0,0.03376164,0.0,0.0,June,2,5,1,3,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,13.0,284.29932,0.0,0.04619555,0.0,0.0,May,2,2,9,4,Returning_Visitor,False,False
15.361138,3379.685,0.0,0.0,185.83429,10609.918,0.0060405154,0.022366643,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,213.362,0.0,0.030159406,0.0,0.8,May,3,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,101.64273,0.0,0.070959195,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,1913.5321,0.0,0.0065347333,0.0,0.0,May,4,1,7,16,Returning_Visitor,False,False
8.0,222.13243,0.0,0.0,9.0,292.17285,0.0,0.022419354,0.0,0.0,May,1,1,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,928.8397,0.009368851,0.02352879,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,40.57375,0.05798377,0.12099833,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0.0,58.725452,0.0,0.0,103.292496,1448.1698,0.008733407,0.013333333,0.0,0.0,Nov,6,2,3,3,Returning_Visitor,False,False
2.0,16.823328,0.0,0.0,8.0,69.59672,0.03333333,0.05602184,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,162.86305,0.014317667,0.1,0.0,0.0,Nov,3,8,4,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,1597.6941,0.011111111,0.05400944,0.0,0.0,May,2,2,3,20,Returning_Visitor,False,False
15.716786,4.1022344,0.0,0.0,20.0,2319.1565,0.0,0.016666668,0.0,0.0,Oct,8,3,1,2,New_Visitor,False,False
8.0,71.20075,0.0,0.0,80.5362,10563.353,0.005972166,0.04,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13.0,379.21127,0.0,0.011111111,0.0,0.0,Dec,2,2,9,3,New_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,46.415382,0.077215366,0.12342539,0.0,0.8,May,2,2,1,2,Returning_Visitor,False,False
6.0,0.0,0.0,0.0,63.85853,1257.3099,0.014285714,0.016666668,0.0,0.0,May,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,7.144803,2545.9854,74.50724,3747.076,0.0043025427,0.017830236,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,True,False
3.0,408.6336,1.0,39.87984,109.737465,2638.052,0.012086815,0.016146054,17.240795,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
15.957321,0.0,0.0,0.0,18.971518,939.6622,0.0,0.07766059,0.0,0.0,Oct,2,2,1,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,564.4489,0.0,0.03297934,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
3.0,283.93304,0.0,0.0,10.0,835.37555,0.0,0.008412656,0.0,0.0,Nov,3,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,449.409,0.0,0.027882902,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,501.32687,0.0,0.014432443,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
0.0,86.22335,0.0,0.0,3.0,0.0,0.0,0.011518748,0.0,0.0,Mar,2,2,1,16,Returning_Visitor,False,False
9.0,3398.75,0.0,0.0,7.189709,923.57837,0.028242065,0.060165457,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,0.0,0.04646719,0.15753554,0.0,0.0,Nov,2,12,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,67.6357,1780.2157,0.004207075,0.013647627,0.0,0.0,May,2,2,1,1,Returning_Visitor,True,False
6.0,171.7869,0.0,0.0,29.0,572.1071,0.0,0.009140853,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,138.03804,38006.44,0.00551363,0.02397145,0.0,0.0,Mar,2,8,6,4,Other,False,False
0.0,0.0,0.0,0.0,44.101303,1009.4246,0.0039286218,0.0037978736,0.0,0.8,May,3,2,4,2,Returning_Visitor,False,False
2.0,0.0,0.0,0.0,29.0,8332.637,0.003157641,0.011160558,0.0,0.0,Jul,7,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
4.0,197.65381,0.0,0.0,15.0,620.2575,0.0,0.00952381,0.0,0.6,May,3,2,6,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,714.2923,0.01086369,0.022222223,0.0,0.0,May,2,1,5,4,Returning_Visitor,False,False
17.170784,3398.75,0.0,0.0,59.0,5427.391,0.010643445,0.03091139,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,25.953072,0.0,0.041286312,0.0,0.0,Dec,1,2,1,1,Returning_Visitor,False,False
10.0,3398.75,0.0,0.0,16.0,1843.4453,0.028571429,0.053558797,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,592.8426,0.020117775,0.026513306,0.0,0.0,Dec,2,1,9,9,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,750.9938,0.03333333,0.05148873,0.0,0.0,Nov,2,5,7,1,Returning_Visitor,False,False
4.0,58.39924,0.0,0.0,16.0,312.23212,0.0,0.008919163,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
16.887436,3398.75,0.0,0.0,96.1079,8027.7954,0.0,0.0040545943,47.30827,0.0,Mar,2,2,1,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,620.37085,0.0,0.2,0.0,0.0,Nov,3,10,2,3,Returning_Visitor,False,False
7.4146137,163.31322,0.0,0.0,45.88904,1098.2396,0.0053471276,0.021125188,0.0,0.0,May,2,2,4,2,Returning_Visitor,True,False
4.0,69.97405,0.0,0.0,18.0,440.54587,0.025,0.037693556,0.0,0.6,May,3,2,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,366.02505,0.036882155,0.049637023,0.0,0.0,Mar,1,1,6,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,36.553253,0.0053241747,0.021319207,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,136.753,0.0023964646,0.09076118,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
13.734995,3398.6755,5.0,512.7525,41.0,2529.0845,0.0,0.008333333,0.0,1.0,May,3,2,9,3,Returning_Visitor,True,False
26.57172,3398.75,0.0,0.0,225.88478,26566.312,0.004324397,0.01055933,11.775552,0.4,May,1,1,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,50.777073,1227.5529,0.011724437,0.032980353,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
5.0,96.88798,0.0,0.0,52.0,1247.8909,0.0,0.0153208105,0.0,0.0,May,2,4,7,12,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,232.48409,0.007507887,0.00049105665,132.01735,0.0,Nov,1,1,3,2,Returning_Visitor,True,True
2.0,0.0,0.0,0.0,10.0,2.4310343,0.010456431,0.02771873,0.0,0.0,May,4,2,7,4,Returning_Visitor,False,False
11.0,95.71789,0.0,0.0,67.68778,3961.2603,0.008333333,0.023613572,0.0,0.0,Dec,2,2,1,20,Returning_Visitor,False,False
6.0,150.42484,0.0,0.0,8.0,144.22704,0.026258077,0.04544309,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,True,False
26.59572,3398.75,22.35305,2388.4,169.60527,29409.385,0.005357728,0.01362255,14.315212,0.0,Mar,3,2,3,2,Returning_Visitor,False,True
0.0,84.01856,0.0,0.0,36.0,4631.9536,0.0,0.0021019578,0.0,0.0,May,2,10,3,2,Returning_Visitor,False,False
11.783208,320.86557,1.0,6.4281507,218.66068,4165.9233,0.0,0.0044938335,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,45.950157,0.0,0.084728405,0.0,0.0,May,3,2,1,2,Returning_Visitor,True,False
8.77987,202.02802,0.0,0.0,26.0,550.0038,0.0,0.014237782,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,166.69395,978.9626,0.05561311,0.0424342,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,160.43646,0.0,0.021433836,0.0,0.6,May,2,2,1,3,New_Visitor,False,False
11.0,1656.4458,0.0,0.0,15.0,445.771,0.035903804,0.06507875,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,8,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.76847,1718.3314,0.0055532246,0.02267103,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.38034,50.133183,0.0,0.007466908,0.0,0.0,Mar,2,2,1,20,Returning_Visitor,False,False
0.0,217.90158,0.0,0.0,89.3045,7638.634,0.0,0.007142857,0.0,0.0,Mar,4,1,1,5,Returning_Visitor,False,False
5.0,125.68444,2.0,165.6978,17.0,554.6553,0.0,0.0038085862,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,39.782642,0.03992648,0.0908773,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
13.0,3398.75,6.506959,1086.057,21.0,2246.3884,0.0,0.0,0.0,0.0,May,3,2,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,94.52871,1246.4545,0.006656563,0.01597717,0.0,0.0,Jul,2,2,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,May,3,4,3,1,Returning_Visitor,False,False
5.0,214.562,0.0,0.0,124.73774,246.81448,0.008979076,0.0067013996,0.0,0.0,Nov,3,2,3,20,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,2578.6619,0.0021803596,0.037975933,0.0,0.0,Nov,1,1,7,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.0,30.078558,0.0,0.1,0.0,0.0,May,3,10,1,8,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,52.790417,0.0,0.0,290.65146,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
5.4276342,0.0,0.0,0.0,16.0,730.7116,0.2,0.048063822,0.0,0.0,Feb,1,2,4,18,Returning_Visitor,False,False
2.0,28.569376,0.0,0.0,59.0,1973.0024,0.0062146173,0.019708045,0.0,0.0,May,2,2,3,11,Returning_Visitor,True,False
0.0,0.0,6.781321,2529.29,182.68887,8528.501,0.0051767393,0.013852758,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
13.090885,3397.6865,0.0,0.0,115.70942,8753.546,0.0058928896,0.020489693,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,1556.242,0.0,0.04,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,60.95837,0.0,0.06666667,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,True,False
16.232414,3397.333,5.827213,771.0676,106.15773,5554.571,0.0,0.0051148008,99.793396,0.0,Nov,2,2,1,1,Returning_Visitor,True,True
14.157929,3398.6343,7.757071,1103.9176,107.44652,7233.594,0.0057280883,0.0133817075,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,1003.8367,0.0,0.021268623,0.0,0.0,Mar,3,4,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,48.736626,2695.2947,0.0124908695,0.04,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
12.714358,3398.75,0.0,0.0,24.0,2598.939,0.0125,0.02735235,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,85.10521,231.1598,0.0,0.013326063,0.0,0.0,May,1,2,1,15,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,29.745625,0.0,0.1,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,False,False
2.5563555,0.0,0.0,0.0,10.0,2540.2893,0.0,0.033908416,0.0,0.0,Nov,4,1,2,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,234.92366,0.0,May,2,2,7,2,Returning_Visitor,False,True
9.0,3390.7424,0.0,0.0,8.0,863.303,0.040396877,0.06666667,0.0,0.0,Nov,3,2,5,3,Returning_Visitor,False,False
26.577242,3398.6118,23.87521,2548.0737,458.04865,53319.703,0.002004763,0.011808784,10.525541,0.0,Feb,2,2,4,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.7303634,48.76841,0.0,0.04690685,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.5320334,29.5841,0.095795736,0.13333334,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,300.3048,0.0,0.046638485,0.0,0.6,May,4,2,1,3,Returning_Visitor,False,False
