Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.7878369,0.6035331,0.21262707,2.5897846,1.326923,0.63397074,0.5961693,11.0
M,0.4730159,0.33417708,0.13,0.4806274,0.25106385,0.10596254,0.13334712,9.0
M,0.595,0.21695434,0.17,0.061528467,0.02565643,0.1987847,0.04155699,10.202087
M,0.625,0.3965264,0.145,0.84940886,0.48130795,0.04311367,0.06645171,17.07973
F,0.58,0.45230412,0.15,0.9594807,0.41839057,0.21406671,0.26635948,9.295716
F,0.505,0.4436999,0.15,0.9538736,0.3516842,0.14546923,0.27748433,8.324215
M,0.40184242,0.30349392,0.1,0.31309617,0.122769415,0.0675644,0.09624227,9.0
I,0.20224261,0.1469125,0.0457266,0.03712169,0.015655532,0.009083194,0.011497836,4.4222727
I,0.17390378,0.13148803,0.145,0.84857064,0.807256,0.0031694898,0.36889103,12.0
I,0.57,0.41494733,0.13,0.84053403,0.39441425,0.18318069,0.20906787,7.0
M,0.2727938,0.43026474,1.1289723,0.44514358,0.49856237,0.035728917,0.24125658,12.0
F,0.579678,0.355,0.15,1.2378893,0.3668113,0.23798382,0.27441305,11.0
F,0.21947037,0.09005245,0.15,1.1339204,0.5827779,0.114988774,0.00739219,13.0
F,0.505,0.50487757,0.13,1.2263784,0.30613497,0.31414586,0.8860084,14.0
M,0.59,0.46258345,0.155,1.0055082,0.43597344,0.22110862,0.28656834,10.707577
M,0.8075292,0.63507086,0.7855775,2.791793,1.4647057,0.7160252,0.8073531,13.0
F,0.7224081,0.5343209,0.18172152,1.5262222,0.524644,0.43675864,0.32960975,11.0
F,0.65,0.51,0.175,1.3822345,0.612287,0.3064137,0.38013604,10.0
I,0.1100032,0.09,7.5427636e-07,0.008,0.002500519,0.0005,0.003,2.0015316
F,0.7391858,0.29075468,0.048643537,1.2191012,0.33957535,0.68473786,0.004054548,9.0
I,0.110087976,0.090009876,4.528971e-05,0.008,0.002507533,0.0005001108,0.0030001325,2.0131984
M,0.54,0.41803643,0.13661325,0.75474346,0.3412221,0.1643746,0.20762151,9.0
F,0.6671312,0.525,0.18066984,1.5221859,0.6429571,0.32670817,0.43999055,12.0
I,0.59,0.23052226,0.15,0.3730434,0.14540164,0.14970024,0.13224266,8.0
F,0.8127742,0.6437697,0.9258255,2.813411,1.4783267,0.74509317,0.9332191,13.0
M,0.6859513,0.56091094,0.165,1.437805,0.64298284,0.30110776,0.36765465,11.60426
I,0.56648105,0.44702083,0.155,0.87313586,0.30230886,0.15843792,0.24428618,9.0
F,0.8001314,0.6237315,0.22423916,2.7117343,1.391599,0.6956884,0.6444788,12.0
I,0.11009026,0.09000401,4.952847e-05,0.008,0.0025025976,0.0005,0.0030000939,2.0469148
F,0.39851487,0.30578837,0.1,0.3091134,0.114402145,0.06868677,0.09400857,10.0
M,0.70197034,0.54291075,0.13,1.301952,0.32788834,0.13043992,0.25042036,10.0
M,0.6,0.48,0.15853782,1.08575,0.46201766,0.24477486,0.30557436,10.0
M,0.66611856,0.475,0.175,1.2067719,0.77012587,0.22422947,0.44573477,10.0
F,0.4116196,0.3171429,0.105,0.3331286,0.13022487,0.07529964,0.10208633,10.0
M,0.6993271,0.48474467,0.16,1.5761455,0.6276698,0.29871243,0.40587524,14.0
F,0.58,0.45,0.16,0.9899551,0.42884067,0.2288327,0.26509267,10.0
I,0.43587703,0.33007485,0.105,0.39097336,0.18442032,0.08544332,0.10577079,6.0
F,0.34769347,0.27144387,0.09,0.21179949,0.07153115,0.048418675,0.06657737,9.166747
F,0.8070906,0.6344501,0.46179372,2.763794,1.4306442,0.7102765,0.8093764,13.0
I,0.29666063,0.22355567,0.070576206,0.1341068,0.06142417,0.029146587,0.036177434,5.0
F,0.623492,0.49,0.17,1.1930983,0.49571922,0.26309732,0.35040057,11.0
F,0.7217092,0.5762708,0.217149,2.1002538,0.729174,0.40971017,0.84503055,24.566317
I,0.55259657,0.505,0.1,0.48089427,0.31349713,0.30545655,0.12434574,15.155285
I,0.51740384,0.4,0.13,0.6072297,0.27844256,0.1317519,0.18244262,9.0
F,0.60959923,0.48,0.17,1.1324492,0.44782457,0.24603581,0.3499051,14.0
F,0.14679001,0.10639104,0.028119149,0.013075658,0.005666271,0.0027271563,0.0048256163,4.0
I,0.46738684,0.35992694,0.115,0.46119788,0.20809105,0.09828282,0.13644986,9.0
F,0.8064941,0.27345517,0.20127086,0.741368,0.303175,0.12053473,0.21882826,18.252249
M,0.6976836,0.3392481,0.1817523,2.589855,0.55229425,0.02200646,0.053790215,9.0
F,0.49649113,0.33369544,0.115,0.4885365,0.19471729,0.11269967,0.12895195,6.0
I,0.5494813,0.425,0.14,0.72630644,0.32828748,0.15256988,0.22317262,10.0
M,0.52,0.09,0.17,0.6087544,0.100630626,0.3110636,0.54532355,12.0
F,0.6026399,0.515,0.94230956,1.9367346,0.56955755,0.40335932,0.88583654,17.0
I,0.11683157,0.093429826,0.0045041307,0.008245383,0.0029707619,0.00070751563,0.0032165258,2.4588375
I,0.50618476,0.39147732,0.125,0.5808783,0.2630679,0.12564944,0.17520848,9.0
M,0.11128533,0.09013446,0.0019840864,0.008003764,0.0025363243,0.0005037598,0.0030244007,3.0354102
I,0.790201,0.2491354,0.09,0.4642785,0.38144833,0.33717987,0.08397305,9.0
F,0.33045593,0.112041384,0.0152960755,0.9696562,0.0025001778,0.084941305,0.9973948,9.0
M,0.78425145,0.60236204,0.21882233,2.6240325,1.348335,0.6122625,0.6069634,12.0
F,0.2787244,0.23957479,0.08125074,0.120846964,0.026578927,0.03446064,0.03491223,10.0
F,0.5901985,0.518192,0.15,1.2263068,0.96866655,0.3242064,0.12120657,26.974642
M,0.6271224,0.56938446,0.17,1.5288111,0.67895967,0.26190317,0.33678073,11.0
M,0.52,0.64075553,0.19303674,1.2735201,0.36839044,0.25615448,0.06707684,13.074698
M,0.6336694,0.5,0.175,1.2821358,0.5423094,0.27691987,0.38023543,12.0
F,0.62,0.55,0.15,1.1976827,0.49358565,0.25553864,0.2664522,8.0
I,0.5604958,0.435,0.145,0.8049968,0.35261682,0.17155668,0.24099788,10.0
F,0.19147702,0.31394792,0.11,0.45387328,0.17293379,0.029618304,0.0031750828,3.9961638
M,0.81233823,0.642835,1.023599,2.8182907,1.4839616,0.7453545,0.93130255,13.0
M,0.615,0.45,0.18,1.2119551,0.70511097,0.200297,0.23174919,11.0
I,0.507759,0.39333466,0.125,0.5806661,0.2629366,0.12430658,0.1754031,9.0367365
I,0.55918807,0.33677733,0.13,0.5169881,0.30795333,0.13002388,0.23613134,9.0
F,0.8124743,0.475,0.175,0.32446066,0.71775633,0.22254415,0.27321026,6.0
F,0.40796793,0.33493906,0.125,0.42974034,1.4212904,0.27253497,0.02346658,15.0
M,0.3837097,0.19776143,0.115,0.21865918,0.1615757,0.07771318,0.14328101,9.368798
I,0.13409957,0.42,0.12,0.7966151,0.35093057,0.087511525,0.010902772,9.0
I,0.62,0.475,0.155,1.0305846,0.42916882,0.20879407,0.3271933,10.0
F,0.72249454,0.455,0.155,1.2310634,1.2057525,0.08777485,0.120954074,9.829138
F,0.60420716,0.485,0.20811842,1.188762,0.55468863,0.28544235,0.4166332,10.0
F,0.44249797,0.33548844,0.082050934,0.45323947,0.08362904,0.064275436,0.19426562,9.0
F,0.62,0.43,0.105,0.8202214,0.4171878,0.05670752,0.15033418,10.683993
F,0.41196743,0.31264344,0.10011387,0.33188632,0.1396236,0.07402477,0.095897645,9.0
F,0.55,0.43,0.15,0.8249329,0.342254,0.182006,0.24399245,11.0
M,0.48433286,0.3001538,0.155,1.5700321,0.5431111,0.32707524,0.40715656,7.0
I,0.5009891,0.38931945,0.14,0.5981742,0.2538368,0.11160232,0.15973331,10.0
I,0.31799155,0.5772098,0.0035803055,1.8517263,0.62452316,0.23159406,0.2601387,9.0
F,0.55,0.46,0.155,1.0211211,0.3521166,0.19792359,0.25529367,8.0
I,0.48630944,0.38,0.12,0.51744777,0.23997222,0.1079349,0.14991161,8.0
I,0.4341556,0.3278409,0.103882395,0.36899582,0.16639435,0.076889925,0.10736144,8.0
I,0.11000484,0.09,1.2822514e-06,0.008,0.002500646,0.0005,0.003,2.0019815
F,0.5,0.37,0.12061979,0.5811427,0.28753147,0.1295298,0.16562994,9.0
F,0.71633905,0.5570454,0.19325605,1.8622166,0.81934994,0.41329587,0.49585795,11.0
F,0.3302397,0.25189972,0.08318785,0.18003608,0.06689786,0.03968625,0.053718492,8.0
F,0.48804712,0.4,0.12,0.73746127,0.39241406,0.2183744,0.16545191,10.0
M,0.6763595,0.515,0.18,1.7185436,0.6523784,0.29636267,0.5175784,9.0
M,0.34868845,0.569033,0.068420514,0.25798935,0.77196515,0.16458596,0.0055534644,12.433752
F,0.63637334,0.495,0.17,1.3204964,0.52752066,0.39893204,0.36545184,11.145897
F,0.4989917,0.3831378,0.12802453,0.577964,0.2570802,0.13228758,0.1691491,9.0
M,0.6313833,0.48978364,0.165,1.1389863,0.4939666,0.2646786,0.31998262,10.0
F,0.56191105,0.43452376,0.15,0.8383468,0.34927258,0.19380178,0.2290649,9.0
I,0.2687345,0.19679472,0.06430878,0.08661114,0.03683658,0.020023817,0.028337197,6.0
M,0.57288903,0.45,0.15,0.90608174,0.39638662,0.19847158,0.25857368,10.0
I,0.19523472,0.14105895,0.04266157,0.031827223,0.012964405,0.0075407242,0.01055215,5.0
F,0.6965591,0.5430959,0.21912977,1.8146095,0.76961464,0.40809175,0.4946326,10.0
M,0.40266168,0.5,0.08,0.070395336,0.03591419,0.026213385,0.068104774,9.0
F,0.45914587,0.35344532,0.1177059,0.45919454,0.19893593,0.10409931,0.13449639,9.0
F,0.48217857,0.27599373,0.0028074258,0.8363068,0.40575334,0.08311598,0.0030379845,10.0
F,0.4632113,0.35745928,0.12,0.47604045,0.19141085,0.105696484,0.14901964,10.0
F,0.6842194,0.5512426,0.12,0.5115522,1.4632243,0.29310527,0.18394607,10.0
F,0.34625438,0.55,0.195,1.0049472,0.3222359,0.10603413,0.64722073,26.68058
F,0.6437318,0.5071585,0.175,1.329294,0.5747197,0.29592568,0.37744853,11.0
M,0.635,0.43,0.16414817,1.1334847,0.44668588,0.26641843,0.31477305,8.0
I,0.40619716,0.36,0.11,0.4651674,0.08458881,0.062554285,0.1007342,12.21138
I,0.11024319,0.09003619,0.00013441299,0.008000667,0.0025140313,0.0005005066,0.0030008794,2.0319242
F,0.62,0.49517405,0.17,1.2168468,0.48145166,0.2619186,0.3683637,13.0
F,0.71633464,0.555948,0.19031845,1.8625174,0.8641189,0.4118037,0.4769151,10.0
M,0.3974851,0.3,0.1,0.30590692,0.12116386,0.06560969,0.093686536,9.0
I,0.12259923,0.09653871,0.008147846,0.008872575,0.0035137422,0.0010998573,0.0035256995,2.9412453
M,0.58201206,0.46546653,0.165,1.0642805,0.41367537,0.2302689,0.33164957,16.0
I,0.1101552,0.09002042,8.428573e-05,0.008000411,0.0025106398,0.0005002584,0.0030003914,2.021364
F,0.66108644,0.525,0.062426127,0.45346156,0.5599225,0.2597801,0.03192025,18.68182
M,0.61,0.47848067,0.165,1.1221861,0.4834217,0.24538897,0.32152486,11.0
F,0.48,0.41,0.16,0.21197587,0.0077692335,0.112332605,0.08281551,20.716595
M,0.5746863,0.45,0.15,0.918173,0.388903,0.19982876,0.2699529,11.0
M,0.37723935,0.2877431,0.095,0.25916222,0.09819307,0.057960346,0.08247202,9.0
I,0.555,0.4159231,0.115,0.70599335,0.38205242,0.14594214,0.21289098,10.0
F,0.27613154,0.10274551,0.0067249285,1.0054723,0.16682617,0.11448023,0.015736327,4.7339783
M,0.23524512,0.2705829,0.12,0.73098034,0.32343048,0.11214858,0.009428193,9.0
I,0.48697424,0.525,0.09461468,0.30836317,0.4923537,0.27690884,0.043691702,4.0
M,0.5008693,0.39,0.13431801,0.60100746,0.2536991,0.13431695,0.19104616,11.0
I,0.20682752,0.12484038,0.004084452,0.41215286,0.32180315,0.08497272,0.018351328,4.5921817
M,0.58,0.22204264,0.15795241,0.616573,0.22163127,0.23727751,0.37119928,9.0
F,0.6076022,0.63462055,0.13,0.6048542,0.6328899,0.23690847,0.102731936,10.0
M,0.8118941,0.6426845,0.9780166,2.8140545,1.4785825,0.7412599,0.92147946,13.24929
I,0.11001203,0.09000064,4.091492e-06,0.008,0.002501369,0.0005,0.003,2.0036283
I,0.28421444,0.21260901,0.07,0.1116513,0.047760792,0.024864985,0.032795776,6.0
M,0.5059066,0.505,0.175,1.130672,0.37236282,0.25089306,0.3855162,23.721058
F,0.32574603,0.435,0.16,0.59359616,0.089665085,0.19724633,0.21262527,11.0
M,0.505,0.4952095,0.17,0.7291954,0.42582214,0.17241178,0.36632076,10.0
M,0.47117373,0.31734338,0.1,0.37807202,0.15747234,0.067798674,0.109711096,10.0
M,0.20951124,0.3775136,0.18909027,0.5237875,0.045143086,0.0752963,0.03287275,19.498178
M,0.6318436,0.5,0.17243244,1.27251,0.54665977,0.2763191,0.36761335,11.0
M,0.5579975,0.6438033,0.19,0.7139503,0.7012626,0.13300465,0.2552202,14.0
I,0.11001,0.09,2.3144132e-06,0.008,0.0025009587,0.0005,0.003,2.002502
I,0.13914119,0.49,0.085,0.4579837,0.100083545,0.028757483,0.009544267,4.0
F,0.6642256,0.525,0.1864309,1.5364215,0.64273304,0.32523376,0.44378188,11.0
F,0.7917221,0.6114596,0.21504234,2.6111732,1.3183608,0.6377483,0.6154414,12.0
I,0.495,0.094028726,0.125,0.34027684,0.04274317,0.013733693,0.08301727,9.0
F,0.5,0.37,0.145,0.5652693,0.26246473,0.10027904,0.14902447,12.0
I,0.48,0.37,0.12,0.49848732,0.22397746,0.10682124,0.14813659,9.0
I,0.28251097,0.21101213,0.07,0.11260938,0.049147237,0.02459699,0.03221883,5.0
F,0.6242929,0.48994225,0.17,1.1925502,0.49918872,0.26345745,0.34625396,11.0
I,0.80772376,0.425,0.15,0.12621664,0.006612437,0.00074219925,0.24483927,6.0
I,0.47468036,0.36166108,0.115,0.47508818,0.21674964,0.10218321,0.13968703,8.0
F,0.39689243,0.31563744,0.11,0.33902305,0.10163033,0.07407877,0.111479126,13.0
M,0.5456768,0.4225518,0.14,0.7753839,0.34464997,0.15938467,0.23296228,10.0
F,0.6289327,0.495,0.17,1.2291487,0.52257115,0.27302173,0.35432002,11.0
I,0.1100723,0.090006374,3.1516574e-05,0.008,0.002505649,0.0005,0.003,2.015103
I,0.38082036,0.29,0.09201743,0.2607889,0.117554285,0.05516017,0.0759884,7.0
M,0.52,0.4,0.13,0.6677371,0.29082394,0.14687727,0.20426393,11.0
M,0.5879909,0.485,0.165,1.1517575,0.43228596,0.19131401,0.2775794,9.0
M,0.58982545,0.46,0.13,1.0431032,0.54773575,0.23547453,0.29441768,9.0
M,0.120278575,0.094741955,0.013719473,0.008314145,0.0031432027,0.0007600251,0.0034854591,3.0361726
M,0.6,0.47,0.15699868,1.0540969,0.46380562,0.22927606,0.29356498,10.0
M,0.65,0.515,0.18,1.4192076,0.5553555,0.29872003,0.48004794,17.0
M,0.58351725,0.485,0.20664519,1.5319892,0.65183234,0.26038942,0.32779083,18.813742
I,0.5546336,0.28904524,0.125,0.87830776,0.5386404,0.15757616,0.24669106,9.0
I,0.35878867,0.10576288,0.1430233,0.5770607,0.042220596,0.09311432,0.0032733434,4.645803
M,0.5838219,0.45,0.1520325,0.9456654,0.3917262,0.19839485,0.25841948,10.0
I,0.58,0.20544006,0.08,1.1787301,0.18997884,0.13739882,0.053820882,11.0
M,0.22414227,0.64006215,0.08,0.83117956,0.5069202,0.34738803,0.17573643,11.0
M,0.28291917,0.2065359,0.07275233,0.12684032,0.061180208,0.025874285,0.033082157,4.0
M,0.7234047,0.12017366,1.0433013,0.42133293,0.22649294,0.102957815,0.4010386,13.0
M,0.40324226,0.3083779,0.10241326,0.32235226,0.11697117,0.070895076,0.10549733,10.0
I,0.6324886,0.5,0.175,1.269422,0.523348,0.27018294,0.39199045,13.0
F,0.71926194,0.5600546,0.19439067,1.8895377,0.84067667,0.41840017,0.4987214,11.0
M,0.58,0.45802817,0.155,0.9797615,0.40622443,0.21140312,0.29352957,12.0
F,0.65,0.51,0.175,0.5335836,0.1021021,0.18607204,0.017729001,11.990329
I,0.27717525,0.20423706,0.06868981,0.09406661,0.036713533,0.021764854,0.03139388,7.0
I,0.45835564,0.3576561,0.11,0.43040794,0.19093397,0.086463414,0.13695985,8.0
M,0.575,0.45,0.15,0.8428304,0.40905043,0.20303823,0.26667348,8.0
I,0.25155032,0.18292142,0.060221806,0.066504754,0.027632387,0.015649024,0.021558806,6.0
F,0.5748279,0.45,0.1528759,0.958675,0.41377524,0.20189221,0.2776058,12.0
F,0.57595056,0.4621917,0.155,1.0192736,0.41345197,0.21600944,0.28952688,14.02469
F,0.65994155,0.5168549,0.18,1.4452496,0.6168103,0.316559,0.4087424,11.0
I,0.42281345,0.32269993,0.10039668,0.34153467,0.1515014,0.07084377,0.101763956,9.0
F,0.70826006,0.123281546,0.19323258,0.18484618,0.09768381,0.32944503,0.14523809,9.0
I,0.36972237,0.37146714,0.1,0.67061335,0.22269574,0.063038304,0.081223145,6.0
I,0.28725973,0.2154292,0.07,0.11314069,0.04771003,0.025695426,0.033744685,6.0
M,0.7077975,0.55,0.19458209,1.8543293,0.83513576,0.40239915,0.49108845,11.0
M,0.73769844,0.515,0.2,1.2462101,0.1294058,0.34185046,0.48037764,11.0
F,0.110803485,0.525,0.175,0.7424453,0.6016674,0.08919333,0.053915482,11.0
I,0.72271395,0.3111414,0.17,1.0452675,0.19226697,0.16792983,0.60617024,13.0
I,0.14290997,0.10744819,0.019595874,0.015005055,0.006447029,0.0027762735,0.0048005595,2.668626
I,0.67273355,0.56383073,0.2,1.1940025,0.005438158,0.16221121,0.13404615,10.0
F,0.21411267,0.38862932,0.1,0.5213064,0.040850785,0.14888537,0.2897649,6.0
F,0.51906645,0.59819204,0.06577553,1.1061828,0.0025,0.244323,0.015032371,12.0
M,0.58,0.47527674,0.15,1.0444307,0.49665546,0.22830291,0.27663258,7.4993925
M,0.8123834,0.6441353,1.0108404,2.8166711,1.4788582,0.74351394,0.9497454,14.0
F,0.58559746,0.46,0.155,0.9956788,0.42543286,0.2207718,0.28226388,10.0
M,0.76514715,0.58390903,0.21423218,2.494274,1.2802265,0.5353298,0.5804185,11.0
M,0.795752,0.5738431,0.09,0.9534614,1.2019215,0.44193769,0.22387116,11.0
F,0.6841907,0.26671165,0.17,0.7249256,0.056578144,0.14486478,0.17501752,10.0
M,0.6194377,0.35,0.11,1.0437243,0.6303703,0.2068449,0.35472134,14.0
F,0.49954593,0.5449901,0.21752772,1.2617325,0.6887009,0.07568328,0.8976336,10.0
M,0.6484922,0.525,0.155,2.1621466,0.6905048,0.4161407,0.3966184,10.0
F,0.65455604,0.515,0.17904128,1.4133987,0.6104669,0.31104246,0.3997976,11.0
M,0.59,0.46083948,0.155,1.0028948,0.43638048,0.21967757,0.2860183,10.0
F,0.59,0.46012875,0.155,1.008119,0.4323246,0.22358268,0.28504676,10.0
F,0.660609,0.505,0.18,1.3449525,0.7332315,0.29678896,0.33544987,10.0
M,0.535,0.41758284,0.135,0.69332325,0.3060044,0.16311073,0.21523355,11.0
M,0.729811,0.5590884,0.21085486,1.0147275,0.4699523,0.30431318,0.54879844,12.0
M,0.5423961,0.39332867,0.125,1.2391932,0.36318892,0.2218258,0.23750013,9.0
I,0.77275443,0.15474902,0.042167686,0.5702112,0.1774687,0.10730132,0.46442997,7.0
F,0.5991603,0.4722132,0.155,1.0283437,0.45510304,0.23374149,0.27944332,9.084373
F,0.42218578,0.4,0.030827975,0.5598318,0.06574454,0.23192324,0.8139835,11.0
M,0.6196382,0.485,0.17,1.1807736,0.5042809,0.24888076,0.3524577,10.0
M,0.6,0.47,0.16,1.0621082,0.4663083,0.23271234,0.29435846,10.0
M,0.565,0.44,0.145,0.89391977,0.40458423,0.19928987,0.23962477,10.0
F,0.8096338,0.56390756,0.15590003,0.8646236,0.040042087,0.4130816,0.99738187,17.678223
F,0.35315225,0.435,0.13868172,0.5053663,0.175393,0.11781143,0.16926448,12.0
F,0.64,0.52130455,0.165,1.3641118,0.6477232,0.34653386,0.31786257,10.0
I,0.33144104,0.2501456,0.08,0.17734553,0.076857366,0.037075136,0.05180302,6.0
I,0.3366055,0.14111684,0.014478105,0.34921077,0.14627762,0.08096301,0.026952144,8.0
F,0.625,0.55,0.057893567,1.8660121,0.9837227,0.7492804,0.62196,25.494156
I,0.635141,0.51,0.185,1.3685992,0.52306485,0.2826328,0.44528183,17.439894
M,0.65,0.5115154,0.175,1.4283729,0.62904876,0.31186634,0.38992444,10.0
I,0.15763904,0.47233018,0.04057919,0.438383,0.27198723,0.010996715,0.13699478,7.0
M,0.53,0.415,0.135,0.698249,0.31498703,0.1608793,0.20269595,9.0
F,0.59677136,0.475,0.15,1.0315455,0.4605748,0.22879666,0.27729872,9.0
F,0.43709454,0.33509746,0.105,0.4021194,0.17801467,0.09542289,0.1135589,9.0
F,0.55,0.41182154,0.1,1.3488594,0.33315235,0.24154182,0.24946351,11.0
F,0.5227014,0.44,0.115,1.082626,0.41610822,0.1336475,0.28891438,10.0
F,0.46704778,0.37,0.155,0.873016,0.3757233,0.35307848,0.05731021,26.370024
F,0.49689603,0.37946823,0.125,0.57053614,0.25907284,0.12992246,0.1604006,9.0
M,0.66,0.42370445,0.8588536,0.35972828,0.28806525,0.09660913,0.2383066,4.2602577
M,0.64445555,0.5116298,0.18632641,1.4381489,0.54874957,0.2965945,0.46816397,18.245195
F,0.57426566,0.38318387,0.145,0.6662688,0.30846417,0.17374991,0.21721894,6.0
I,0.35237846,0.435,0.02920145,0.4439633,0.0065838494,0.0016101085,0.032325167,5.0
F,0.535,0.41646084,0.155,0.59851265,0.24517052,0.06027513,0.007772778,7.0
I,0.3658853,0.27648893,0.08904603,0.22388059,0.09931235,0.04612728,0.06810805,7.0
F,0.61,0.475,0.16358195,1.1100711,0.47774303,0.24637632,0.31169394,10.0
M,0.4132354,0.5781807,0.04581407,0.64443856,0.610396,0.3620789,0.16778913,9.0
I,0.6069399,0.47521505,0.165,1.0868633,0.4451857,0.22869678,0.33664265,13.0
I,0.43724853,0.09010352,0.08804241,1.1900475,0.33950981,0.084716484,0.514754,8.0
F,0.6657105,0.525,0.18648477,1.5289588,0.61956495,0.32685554,0.46024096,13.0
I,0.31312048,0.23885667,0.077895194,0.13760968,0.05874245,0.03164425,0.043484557,7.0
I,0.37403175,0.4172515,0.051640365,0.44841963,0.26787084,0.09677175,0.21075097,5.472967
F,0.6,0.6094325,0.05161518,0.5382445,0.27518976,0.14924881,0.086127646,7.0
F,0.8144535,0.64818656,1.0730171,2.8245301,1.4866341,0.7569874,0.9940977,14.86393
F,0.8148294,0.64937925,1.1006725,2.825446,1.4878865,0.759264,1.0030402,15.0
F,0.5233268,0.40162218,0.135,0.67450315,0.2957426,0.15359756,0.19607642,10.0
F,0.4816608,0.44,0.150967,0.43281254,0.13892348,0.0700853,0.17369671,14.022238
F,0.54368997,0.44,0.1396013,0.91495156,0.39633414,0.25868973,0.25015715,9.0
I,0.41458055,0.3180768,0.1,0.31760573,0.1382591,0.060942896,0.09621926,9.0
M,0.8142008,0.6471712,1.0900743,2.8245158,1.4871236,0.7564337,0.9831698,14.0
M,0.6756709,0.5624487,0.15,1.2138873,0.6420431,0.27552876,0.3747336,12.0
M,0.62375796,0.4883761,0.17,1.1938455,0.5189758,0.2610665,0.34002376,10.840734
I,0.36584032,0.2781053,0.087797016,0.24287543,0.112575315,0.051313598,0.06753738,5.195561
I,0.55,0.425,0.14,0.7613273,0.3408388,0.1618291,0.2250705,9.0
F,0.7211344,0.56172776,0.195,1.920685,0.8577274,0.42300138,0.50447994,11.0
F,0.6769665,0.094737984,0.15871455,0.8178752,0.54658353,0.2007629,0.5309167,26.971144
I,0.61,0.48,0.165,1.1101593,0.4528081,0.23425375,0.34587643,13.0
I,0.37308973,0.3116346,0.105,0.30684394,0.08785139,0.05628388,0.120701715,6.0
I,0.4294581,0.3405768,0.11,0.3454277,0.17853604,0.07571571,0.08217689,7.0
F,0.62,0.48352715,0.1585351,1.1365527,0.5937414,0.28612393,0.26591757,8.0
I,0.48335597,0.3247835,0.135,0.49738878,0.22876677,0.11191012,0.14923891,8.097242
I,0.475,0.3619777,0.12,0.48524675,0.2113634,0.10624409,0.14541565,9.0
M,0.8143056,0.647321,1.087346,2.8247213,1.4874998,0.75644386,0.9810405,13.0
F,0.49571294,0.5658346,0.11,1.6382277,0.29008883,0.23118773,0.27499735,10.651798
F,0.6296737,0.51,0.16737977,1.4888649,0.5991743,0.3255624,0.38889396,10.0
M,0.12358721,0.09696136,0.016941048,0.008518441,0.0031389152,0.0009395555,0.0038160908,5.0
M,0.495,0.21486339,0.12,0.65817416,0.49629346,0.1600921,0.14608821,9.0
I,0.11119018,0.09002144,0.00019587198,0.008001561,0.0025186914,0.00050205924,0.0030123873,2.1663682
F,0.673762,0.485,0.12330382,1.783883,0.6813389,0.33482644,0.1877284,10.0
M,0.2515327,0.18574943,0.06756479,0.072064914,0.020857336,0.018120253,0.0286795,8.0
F,0.4406167,0.325,0.095,0.39374,0.20411149,0.090064704,0.103013255,7.0
M,0.34484473,0.26200488,0.08696995,0.19570118,0.06964157,0.042679477,0.06420042,9.0
I,0.595,0.47,0.16,1.018274,0.42260715,0.21785027,0.31339434,12.007782
F,0.63,0.49,0.17,1.2683171,0.5409372,0.27842468,0.34473285,10.0
I,0.52,0.44,0.18,0.81987613,0.3681107,0.20215362,0.2950799,11.0
M,0.7218703,0.45,0.060281582,1.7654127,0.45742735,0.14411841,0.022766735,3.7112117
F,0.52,0.49103373,0.145,1.2632676,0.6428959,0.25028935,0.277758,11.0
I,0.47759518,0.42,0.06775486,0.44799027,0.01974439,0.14857799,0.15813746,7.433828
M,0.6058736,0.6465488,0.19,2.6894755,0.34956285,0.71452206,0.20905416,10.0
M,0.64466876,0.5368511,0.165,1.1800159,0.58568835,0.2832547,0.49129024,13.0
F,0.40531468,0.375,0.095,0.4710505,0.25603008,0.0846009,0.13416357,10.0
I,0.48,0.5100597,0.12,0.32698798,0.3842746,0.14336003,0.008388441,9.0
I,0.5225619,0.40122882,0.13,0.628387,0.28553805,0.13552858,0.18922845,9.0
I,0.43422362,0.17393315,0.135,0.45617566,0.5903645,0.09375219,0.084047996,11.0
F,0.61,0.48,0.165,1.1264464,0.48012054,0.24956688,0.3205201,10.0
I,0.44944903,0.30352595,0.085,0.33477208,0.1947969,0.07681413,0.09997434,6.0
M,0.5525114,0.505,0.18,1.8149683,0.34777957,0.2161804,0.28916806,9.0
M,0.4009928,0.30343255,0.1,0.31238452,0.119999036,0.06762858,0.09728431,10.0
M,0.5714404,0.45,0.145,0.89885825,0.41295224,0.1963974,0.2441838,9.0
F,0.6676482,0.52527934,0.18,1.5187316,0.66790193,0.345795,0.41629162,11.0
M,0.5710311,0.4592828,0.16,0.9729234,0.39074436,0.22254579,0.2937591,13.0
I,0.475,0.355,0.135,0.47422117,0.16355897,0.090677425,0.13817126,11.0
I,0.40356335,0.110525355,0.1,0.022521622,0.16903128,0.06018993,0.38296244,12.0
I,0.5874272,0.46000084,0.155,0.9689926,0.40957204,0.2048813,0.29345956,11.0
F,0.38806054,0.0952056,0.051290188,1.1639612,0.0073640444,0.17248134,0.040359832,14.0
F,0.69925195,0.26154357,0.024677806,0.41510525,0.11278436,0.14278948,0.061085995,13.0
F,0.58,0.456246,0.15,0.95071816,0.41187465,0.20448294,0.265,9.0
I,0.36300492,0.24097525,0.11,0.31839788,0.10380415,0.04755784,0.0328609,6.0
F,0.61,0.47674432,0.165,1.1207316,0.47592384,0.2488002,0.31985646,10.747999
