 timedelta, n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares,data_channel,weekday
714.0886,13.0,984.85974,0.40852278,1.0,0.59264064,8.0,8.0,1.0,0.0,4.6589904,7.0,217.0,1200.0,534.02203,0.0,51900.0,16649.38,0.0,3319.6519,1937.0076,941.31573,5800.0,2880.599,0.028571917,0.30034095,0.63444465,0.02857257,0.041117266,0.41356423,0.13823342,0.053408377,0.0069321967,0.88511544,0.11111111,0.2959808,0.033333335,0.7,-0.39789352,-0.7,-0.125,0.6,1.0,0.25,1.0,11950.736,5,4
336.71625,14.0,262.0,0.6084784,1.0,0.75,5.0,2.0,1.0,0.0,4.753729,9.0,-1.0,435.0,137.442,0.0,843300.0,297083.72,0.0,6780.843,3241.1882,0.0,0.0,0.0,0.708192,0.022238752,0.025199931,0.02226073,0.18835348,0.27789775,0.07536454,0.034031045,0.021966206,0.61538464,0.3846154,0.25965112,0.1,0.5,-0.12973894,-0.15555556,-0.125,0.5,-0.16666667,0.0,0.16025475,1100.0,2,4
258.0,9.0,238.0,0.5933027,1.0,0.82558334,7.0,3.0,0.0,2.0,4.647323,10.0,-1.0,1100.0,313.39722,64826.242,843300.0,376982.94,3351.344,7302.548,5548.126,916.1848,9315.0,8577.269,0.028579015,0.025003329,0.025004096,0.05000031,0.022633804,0.69561136,0.1759704,0.041666668,0.015275761,0.75,0.26189405,0.40546685,0.1,1.0,-0.8502679,-1.0,-0.1,0.0,0.0,0.5,0.0,1200.0,1,0
233.0,6.0,109.099495,0.78463644,1.0,0.90584797,4.0,2.0,0.0,0.0,4.7619057,8.0,-1.0,700.42236,232.0396,0.0,843300.0,200664.17,0.0,3757.304,2124.943,942.02,1200.0,1100.0,0.028573554,0.36716893,0.6745558,0.028572155,0.02857306,0.43498343,-0.25867027,0.0,0.03201166,0.0,0.87322587,0.37403622,0.3,0.4,-0.38210928,-0.7,-0.125,0.0,0.0,0.5,0.0,743.32104,5,4
484.0,13.0,103.05724,474.31082,1.0,0.9698581,0.0,1.0,0.0,0.0,4.390295,6.0,4.0,568.6212,182.06293,5300.0,843300.0,203444.12,1528.7333,3578.5076,2858.3962,1100.0,1100.0,1187.7313,0.03333461,0.033335622,0.05000002,0.028719729,0.79996157,0.0,-0.39375,0.0,0.035159413,0.0,0.99900264,0.0,0.1,0.0,-0.22606874,-0.2,-0.4,0.2,-0.2,0.2,0.15016682,899.0052,4,3
639.20984,5.0,1123.202,0.503823,1.0,0.6620046,58.65621,12.415417,21.0,2.0,4.673021,4.0,4.0,285.5928,242.75902,790631.06,617900.0,321603.4,3588.0425,8729.078,6090.227,316.03287,725154.44,87976.31,0.050003335,0.1179466,0.040086936,0.86595076,0.040002123,0.5129239,0.0,0.034230966,0.04705751,0.42293268,0.5714286,0.43659142,0.033333335,1.0,-0.3168794,-1.0,-0.05,0.0,0.0,0.5,0.0,4200.0,1,0
78.79371,6.0,304.0162,0.6486145,1.0,0.6729431,117.02113,1.0,23.726362,0.0,4.9261417,10.0,-1.0,1700.0,418.65024,0.0,843300.0,253857.3,0.0,10952.359,5097.816,11409.38,10688.483,11433.157,0.02000242,0.0200015,0.02000026,0.86659014,0.3387964,0.87244153,0.6446832,0.048533436,0.00923621,0.8333333,0.16273421,0.577156,0.3,1.0,-0.2375,-0.4,-0.125,0.5,0.8,0.0,0.7,2100.0,0,5
600.7178,14.0,283.65335,0.56408936,1.0,0.6015692,304.0,4.0,51.0,0.0,7.972509,7.0,-1.0,1100.0,744.306,0.0,843300.0,292452.72,0.0,0.0,3553.6357,1300.0,4200.0,0.0,0.029281044,0.033651475,0.025001504,0.03358657,0.7113481,0.5139536,0.10103669,0.06736256,0.01963495,0.875,0.18518518,0.29048428,0.13636364,1.0,-0.24473572,0.0,-0.125,0.0,0.0,0.5,0.0,1500.0,2,5
283.0,13.0,4043.7986,0.0,1.0,0.0,256.81354,10.421452,51.939415,0.0,5.273318,8.0,-1.0,1400.0,395.2261,0.0,843300.0,158184.81,0.0,3449.9182,1874.5602,884.08887,1500.0,1200.0,0.028571535,0.028572123,0.7429128,0.028571492,0.22038786,0.4541383,0.11637719,0.028154885,0.014009896,0.6666667,0.33333334,0.36641213,0.1,1.0,-0.2283024,-0.7,-0.05,0.0,0.0,0.5,0.0,741.331,5,3
108.27284,10.0,401.86334,0.54550284,1.0,0.6773656,4.0,3.0,9.0,0.0,4.705711,10.0,-1.0,950.68396,249.43657,0.0,843300.0,101795.7,1700.004,5286.8447,3274.6665,990.7127,18773.098,6796.2,0.020001478,0.022225603,0.033333376,0.03338893,0.6996475,0.31956765,0.0,0.023901876,0.026096411,0.41711694,0.43231162,0.2631653,0.1,0.5,-0.25195104,-0.5,-0.05,0.6400506,0.25,0.2,0.25,3800.0,0,3
42.63532,9.0,451.88892,0.535668,1.0,0.684996,7.0,0.0,23.0,0.0,5.119971,3.0,-1.0,0.0,-1.0,0.0,843300.0,173886.64,0.0,2699.6545,1369.5842,0.0,0.0,0.0,0.050001875,0.04005391,0.8857007,0.040000044,0.11709775,0.33904627,0.030271612,0.015824396,0.01682806,0.5214291,0.448054,0.0,0.0625,0.5,-0.20450391,-1.0,-0.125,0.0,0.0,0.5,0.0,1000.0,5,3
115.0,9.0,118.83507,0.6824274,1.0,0.73005885,10.0,1.0,14.0,0.0,5.3376994,8.0,-1.0,1100.0,225.26347,5700.0,843300.0,283549.72,3453.6082,6678.8413,4882.5073,7600.0,5200.0,5600.0,0.02500029,0.02857222,0.02245177,0.8999011,0.024256835,0.57009643,-0.011758842,0.027176933,0.020612402,0.5714286,0.4216287,0.29010794,0.1,0.5,-0.3996595,-0.5,-0.25,0.3,-0.09330001,0.3,0.13636364,1500.0,0,3
716.5767,8.0,295.27032,0.56816417,1.0,0.6712251,13.0,3.0,11.0,0.0,4.2600665,10.0,217.0,1444.0184,1698.8419,3907.0388,75649.555,125070.914,0.0,3302.1301,2299.7686,1200.0,1000.0,1100.0,0.8654649,0.020238101,0.025000336,0.022222599,0.02000515,0.37138999,0.18345039,0.06390938,0.009772278,0.9,0.17289513,0.40031418,0.033333335,1.0,-0.2283509,-0.71428573,-0.125,0.4351652,0.2,0.2,0.16666667,1800.0,2,0
394.7478,11.0,423.82065,0.62486243,1.0,0.74586433,20.0,3.0,0.0,0.0,4.6832137,7.0,-1.0,570.70435,128.96486,0.0,843300.0,105051.33,2236.3906,3438.7112,2329.4675,0.0,6700.0,0.0,0.73270625,0.020520542,0.033334415,0.4335939,0.050003476,0.0,0.16072927,0.08832171,0.013583854,0.64705884,0.0,0.38391462,0.1,0.5,-0.2682839,0.0,-0.16666667,0.3,0.2,0.5,0.0,1000.0,0,3
8.137893,9.0,1068.2311,0.42493165,1.0,0.5799315,13.0,11.0,1.0,0.0,5.24348,9.0,-1.0,654.0,141.18034,3400.0,843300.0,230075.2,1200.0,3309.816,2130.775,578.17847,19300.0,4942.2607,0.020377913,0.02001629,0.7164626,0.020006897,0.1745723,0.30858433,0.009646371,0.022727273,0.024673112,0.48522148,0.52134705,0.25705686,0.05,0.6,-0.20476949,-0.4,-0.071428575,0.1,-0.25,0.4,0.25,765.13464,5,2
728.7209,7.0,273.0,0.7385356,1.0,0.86512923,4.0,1.0,0.0,0.0,4.810472,7.0,217.0,134.3968,235.79669,27314.883,80400.0,111738.23,2182.432,7006.061,2713.4146,822.9637,956.4388,1750.0,0.03333523,0.033335917,0.3363301,0.02864898,0.19955961,0.5195934,0.26404494,0.07581249,0.016000284,0.7083333,0.16666667,0.40192983,0.13636364,1.0,-0.24826813,-0.2,-0.16666667,0.45454547,-0.3,0.1262527,0.22894858,615.41125,5,2
334.41663,10.0,147.57219,0.6648187,1.0,0.8300552,3.0,1.0,0.0,2.0,4.1730924,6.0,-1.0,1500.0,392.57275,0.0,690400.0,223657.17,0.0,3565.8687,2343.5073,1800.0,1700.0,1700.0,0.033333384,0.360532,0.04000002,0.38155934,0.27297214,0.35773036,0.18445455,0.021576243,0.0090958625,0.7,0.3,0.63385713,0.4210141,1.0,-0.25,-0.3,-0.25,0.0,0.0,0.5,0.0,1300.0,4,1
463.94257,9.0,700.2448,0.4750053,1.0,0.6781741,14.0,6.0,8.0,1.0,4.9346843,9.0,4.0,1400.0,363.48798,2000.0,843300.0,217574.95,2181.472,3334.3022,3466.4187,1100.0,3800.0,2604.0964,0.028654372,0.02502323,0.57323635,0.022269337,0.050006077,0.4199792,0.08141046,0.040846325,0.018042807,0.71428573,0.25656077,0.39474684,0.05,0.7,-0.31237686,-1.0,-0.05,0.0,0.0,0.5,0.0,1600.0,2,5
457.60712,8.0,250.0732,0.504353,1.0,0.66063714,6.0,1.0,0.0,0.0,5.0494795,5.0,-1.0,458.81552,149.90361,8132.226,843300.0,181118.45,2206.641,7376.697,0.0,0.0,5200.0,0.0,0.6207596,0.0402244,0.025001818,0.040000062,0.89995825,0.44174656,0.19643143,0.07415735,0.0,1.0,0.0,0.32229504,0.1,1.0,0.0,0.0,0.0,0.57470345,0.0,0.2,0.0,835757.1,2,3
300.14893,10.0,135.74089,0.5858267,1.0,0.7712426,11.0,3.0,0.0,0.0,4.3550115,6.0,-1.0,484.0,165.33286,7200.0,843300.0,446372.9,1929.4204,4683.3594,3308.4915,834.94574,1400.0,1600.0,0.033335354,0.1263358,0.050124735,0.8387105,0.028581487,0.45303634,0.2611396,0.065646075,0.01779143,0.7586207,0.22222222,0.437485,0.13636364,1.0,-0.13693176,-0.3,-0.05,0.0,0.25,0.5,0.30741382,705.2996,0,2
210.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-1.0,731.9672,235.44553,0.0,843300.0,318094.4,0.0,18912.93,3885.496,0.0,0.0,0.0,0.022223165,0.028576583,0.43146315,0.7413828,0.028571825,0.0,0.010319949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.19536448,0.34261554,1400.0,4,5
476.0,14.0,291.0,0.47072285,1.0,650.0,9.0,3.0,0.0,0.0,4.3394046,7.0,-1.0,1000.0,471.90576,14800.0,69100.0,252938.73,2472.7488,0.0,2387.967,0.0,1300.0,0.0,0.006728294,0.11938039,0.020000163,0.28290093,0.6810577,0.41141734,0.2518708,0.03410089,0.006367005,0.0,0.15397261,0.31193033,0.0625,1.0,0.0,0.0,-0.2,0.2,0.45,0.0,0.0,11443.207,4,4
435.45956,13.0,818.66235,0.579038,1.0,0.76356876,11.0,4.0,0.0,44.899982,4.230578,9.0,4.0,1400.0,365.98053,0.0,843300.0,317412.22,0.0,3898.5073,4062.0854,754.63763,11578.601,5266.613,0.022309098,0.028571622,0.28254956,0.2683701,0.15597641,0.45333225,0.09176782,0.041106574,0.022579266,0.53912807,0.38667217,0.40354672,0.1,1.0,-0.24682228,-0.4,-0.05,0.4,0.5,0.3,0.321331,1700.0,0,0
364.63666,13.0,274.0,0.6059942,1.0,0.67136943,7.0,2.0,1.0,0.0,4.6952224,5.0,-1.0,668.0,205.75365,2800.0,843300.0,295560.72,1108.7018,4218.9243,2857.839,1200.0,3141.619,2100.0,0.7519257,0.050000094,0.040001236,0.03365935,0.040984448,0.4147553,0.17320506,0.07725447,0.013157895,0.9,0.15384616,0.34819418,0.033333335,1.0,-0.2533024,-1.0,-0.1,0.33333334,0.25,0.25,0.2,1400.0,2,3
486.7555,4.4160624,436.13068,0.82447827,1.0,0.7702251,16.0,1.0,0.0,0.0,7.974684,10.0,-1.0,1200.0,124.91855,0.0,843300.0,108779.54,-0.9902228,8736.082,1358.5688,1500.0,0.0,1700.0,0.020000415,0.028602429,0.020000076,0.050001077,0.89976627,0.35869402,-0.0547617,0.03968542,0.016084466,0.7008209,1.0,0.0,0.1,0.7,-0.34318495,-0.4,-0.071428575,0.0,0.0,0.5,0.0,1400.0,4,0
44.0,10.0,1786.0118,0.42366245,1.0,0.6186808,6.0,1.0,1.0,0.0,5.0790873,7.0,-1.0,616.78253,177.00542,4900.0,843300.0,215602.25,1543.0094,3862.129,2949.4673,1300.0,1290.9781,1300.0,0.028773647,0.81851524,0.03377614,0.033335157,0.040016104,0.49204743,0.0,0.03783725,0.037342485,0.5,0.5,0.43052503,0.033333335,1.0,-0.458659,-1.0,-0.05,0.0,0.0,0.5,0.0,2100.0,1,5
293.0,3.1056778,63.698933,0.8831676,1.0,0.9488574,2.0,0.0,1.0,1.0,4.1710415,10.0,-1.0,611.02985,203.49179,0.0,843300.0,226252.34,0.0,8658.358,3938.6702,0.0,0.0,0.0,0.020678358,0.020045511,0.025003787,0.6810088,0.35300338,0.57633406,0.155955,0.07167508,0.025938138,0.7368421,0.25925925,0.3650231,0.1,0.55,-0.4,-0.4,-0.5,0.0,0.0,0.5,0.0,828.9366,0,1
19.4564,9.0,87.86801,151.97621,1.0,0.9492438,0.0,1.0,0.0,1.0,4.300767,7.0,-1.0,455.6117,88.12444,0.0,843300.0,361539.3,0.0,5771.703,4269.8784,4800.0,4296.6626,4070.4287,0.028572433,0.0285812,0.028571777,0.86662894,0.050002426,0.50209934,0.59578395,0.051605668,0.0,0.9041897,0.077923164,0.67583555,0.5,0.8,-0.2562589,-0.2,-0.9394269,0.0,-1.0,0.5,1.0,816.171,0,2
731.0,2.0008566,428.75272,0.58441514,1.0,0.7856838,5.0,0.0,1.0,1.0,4.57988,10.0,217.0,1200.0,618.3904,0.0,0.0,0.0,0.0,3216.3303,0.0,0.0,0.0,0.0,0.020030979,0.020008177,0.02002214,0.5041278,0.68400824,0.5402457,0.091842964,0.0392353,0.02703018,0.5785546,0.4174227,0.36691093,0.1,0.7,-0.24012901,-0.6,-0.05,0.5,-0.4,0.0,0.375,758.3446,4,3
341.02084,10.0,432.927,0.5985766,1.0,0.67243296,4.0,2.0,0.0,0.0,4.4009285,9.0,-1.0,3532.7148,243.63863,5300.0,843300.0,500338.94,3335.913,8457.936,3480.487,717.84155,7368.856,11090.923,0.033366054,0.02508223,0.04000056,0.025000699,0.025000375,0.49639755,0.0667282,0.03267542,0.011079742,0.6923077,0.33333334,0.3798974,0.0625,1.0,-0.25249165,-0.05,-0.1,0.015874842,-0.4,0.5,0.1,1600.0,2,0
731.0,8.0,281.19357,0.6010064,1.0,0.7373067,4.0,1.0,11.0,0.0,4.3602448,10.0,4.0,0.0,360.4735,0.0,0.0,0.0,0.0,0.0,0.0,10307.592,9934.779,9599.138,0.020022383,0.31321195,0.020002775,0.27276713,0.41897967,0.73354304,0.6445308,0.14783409,0.0049088146,1.0,0.0,0.56646466,0.1,1.0,-0.15361075,-0.3125,0.0,0.2,1.0,0.0,1.0,1000.0,0,2
498.0,8.0,590.2885,0.5301443,1.0,0.6709102,10.0,4.0,11.0,0.0,4.6828427,6.0,4.0,346.2658,213.36562,7400.0,690400.0,276508.38,2177.3103,4151.086,2884.3389,798.00653,8000.0,4414.4014,0.028586542,0.637796,0.028648298,0.050007064,0.050000206,0.43125483,0.13134274,0.049445644,0.011958193,0.81682116,0.18181819,0.32636756,0.0625,0.7,-0.28633806,-0.5,-0.125,0.0,0.0,0.5,0.0,731.57367,1,2
469.66437,9.0,399.1845,0.65955436,1.0,0.83908707,16.0,4.0,1.0,0.0,4.7561507,7.0,4.0,959.537,421.81274,9752.473,843300.0,207615.73,1826.5243,3575.7854,3237.802,995.01874,881.8907,1200.0,0.03334379,0.028571898,0.033383183,0.0666668,0.24599706,0.48134634,0.014568533,0.029390026,0.023255713,0.5126518,0.42857143,0.36428106,0.1,0.6,-0.225,-0.3125,-0.125,0.0,0.0,0.5,0.0,795.7746,0,4
197.68611,10.0,1596.8965,0.4933541,1.0,0.5297557,2.0,1.0,123.28867,85.89351,4.5479712,6.0,339.01428,669.1476,356.30865,7400.0,843300.0,195992.7,1171.8728,3826.6157,2488.3357,1400.0,3200.0,14907.192,0.028571667,0.040013865,0.0250009,0.020002829,0.9271817,0.5175824,0.10234766,0.07410235,0.011776028,0.71428573,0.38585305,0.36543176,0.1,0.5,-0.3082001,-1.0,-0.16666667,0.0,1.0,0.0,0.0,1600.0,0,1
482.3141,10.0,120.76787,0.8028891,1.0,0.886869,8.0,7.0,1.0,0.0,4.7709217,6.0,-1.0,0.0,-1.0,0.0,843300.0,271365.94,0.0,3271.8054,2344.6475,583.94934,30716.484,7816.6157,0.19813667,0.03337484,0.033385348,0.519594,0.03334557,0.36308935,0.0,0.028893195,0.044821687,0.37358314,0.6,0.29663202,0.1,0.5,-0.19393751,-0.4,-0.125,0.33333334,-0.25,0.125,0.2,1600.0,1,0
197.53397,8.0,319.40906,0.5747846,1.0,0.7094361,4.0,2.0,1.0,0.0,4.8321714,5.0,-1.0,294.56375,87.47105,36125.277,843300.0,715620.75,2514.9316,4572.484,3654.2986,1400.0,1500.0,1496.824,0.83998466,0.040006123,0.040000424,0.040003512,0.04000018,0.52844995,0.18928528,0.08076859,0.009467931,0.89424944,0.10451667,0.325,0.033333335,0.7,-0.43719167,-0.8,-0.125,0.0,0.0,0.5,0.0,1900.0,2,1
87.689095,5.0,2390.9746,0.42613047,1.0,0.5880764,73.06711,0.0,11.0,20.087175,5.1995087,6.0,-1.0,42.787563,-0.09181289,0.0,843300.0,236841.75,0.0,3653.4155,2366.987,0.0,0.0,0.0,0.03333394,0.86641556,0.12966478,0.033334278,0.033334777,0.46765587,0.0,0.041974586,0.050936297,0.46666667,0.53430367,0.41199297,0.033333335,1.0,-0.37476933,-0.710156,-0.05,0.0,0.0,0.5,0.0,524.6188,1,3
376.33087,7.0,380.5043,0.5157785,1.0,0.6036644,25.0,1.0,11.0,0.0,5.1428275,10.0,-1.0,1400.0,385.89313,0.0,843300.0,197933.48,0.0,7301.7544,3783.801,3500.0,3500.0,3470.7217,0.028573928,0.020003058,0.020046579,0.22189854,0.36880118,0.55674547,0.2655836,0.05616312,0.025156427,0.6956522,0.3,0.4997837,0.1,1.0,-0.21831572,-0.4,-0.05,0.0,-0.4747987,0.5,0.5,1100.0,1,2
351.86526,11.0,256.0,0.63770753,1.0,0.80495155,8.0,7.0,1.0,0.0,4.7771378,5.0,-1.0,2998.353,674.0553,3700.0,843300.0,199561.08,2016.7771,4658.614,3569.309,865.9168,1600.0,1495.9279,0.66902596,0.24431655,0.04000172,0.18392026,0.033334814,0.54962766,0.23929343,0.078315936,0.016535308,0.82423645,0.16727503,0.42930752,0.1,1.0,-0.4295403,-1.0,-0.15,0.3,0.0,0.3,0.0,4000.0,3,3
258.0,11.0,577.10834,0.52677256,1.0,0.63429016,10.0,2.0,2.0,2.0,4.579526,8.0,-1.0,622.4277,185.37242,17854.475,843300.0,284024.03,3333.852,7714.3774,6643.9917,1100.0,4900.0,2242.32,0.03337961,0.591744,0.028573142,0.16543742,0.028571641,0.5959372,0.13260722,0.046364084,0.02508485,0.5,0.31942785,0.48337922,0.1,1.0,-0.5850244,-1.0,-0.4,0.535088,-0.08751457,0.43333334,0.2,2000.0,0,2
721.0,11.0,414.15576,0.5699686,1.0,0.7216005,14.0,9.0,10.0,0.0,4.418264,8.0,217.0,1100.0,603.4121,3800.0,41549.28,8319.698,2208.769,3662.9731,2785.8613,1100.0,9056.484,4200.0,0.0250071,0.2,0.02500419,0.025144994,0.21651727,0.45680058,0.07393697,0.045988593,0.025584443,0.6604419,0.33333334,0.31821004,0.05,0.7,-0.175,-0.3125,-0.05,0.43633455,0.25,0.375,0.21428572,13121.975,4,5
385.22644,10.0,449.62308,0.5553212,1.0,0.6194235,36.0,3.0,1.0,0.0,5.1503296,8.0,-1.0,1700.0,399.60162,3931.1313,843300.0,354290.56,2515.4807,16451.643,5898.965,1200.0,1700.0,1330.8754,0.025032198,0.025016855,0.025210097,0.8852383,0.025000243,0.6572178,0.18142875,0.03882204,0.019874686,0.6666667,0.34591374,0.43202567,0.16666667,1.0,-0.22492018,-0.25,-0.1,0.0,0.0,0.5,0.0,1200.0,0,3
731.0,13.0,0.0,0.7786966,1.0,0.8981248,3.0,0.0,0.0,0.0,4.5613785,7.0,217.0,447.6117,613.2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399803,0.028605184,0.028690336,0.028901912,0.23976758,0.4302435,0.14538275,0.05,0.007842737,0.8738056,0.11111111,0.38197395,0.1,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.5,0.0,728.2014,2,3
119.949295,15.0,381.55548,0.491916,1.0,0.59683174,2.0,4.0,0.0,0.0,4.6633544,9.0,-1.0,325.48584,199.8511,0.0,843300.0,106443.49,0.0,567.5468,2317.6165,0.0,1700.0,0.0,0.6820926,0.025022414,0.83614683,0.029237162,0.02222398,0.42891464,-0.03212156,0.019217065,0.008392064,0.8140382,0.23755471,0.3796229,0.05,1.0,-0.2212279,-0.5,-0.05,0.0,0.1,0.5,0.0,1300.0,5,4
237.04518,13.0,468.22827,0.545174,1.0,0.6727404,16.0,3.0,7.240173,0.0,4.651103,7.0,-1.0,694.37006,206.96512,2000.0,843300.0,217055.33,1006.2054,3447.2332,2105.6453,755.01935,1200.0,1000.0,0.02857495,0.025967233,0.79999554,0.028572477,0.12632741,0.20849451,0.056898717,0.024266107,0.009876373,0.71428573,0.2857143,0.22975422,0.05,0.5,-0.14526494,-0.25,-0.071428575,0.5,0.5,0.0,0.5,787.31226,5,1
258.20102,9.0,760.0968,0.4968681,1.0,0.63305384,25.0,1.0,0.0,90.59171,4.3542633,5.0,-1.0,240121.88,5264.599,25203.947,843300.0,400336.7,3607.5615,91693.664,39059.56,1100.0,1400.0,1300.0,0.36289495,0.040005796,0.040002953,0.68103844,0.040008668,0.48871824,0.25031,0.056095246,0.009478409,0.85714287,0.14285715,0.4324595,0.1,1.0,-0.31336728,-0.6666667,-0.1,0.5,1.0,0.1,1.0,1900.0,0,0
370.97406,7.0,428.0,0.5063065,1.0,0.6201331,9.0,1.0,2.0,0.0,4.7652645,6.0,-1.0,924.18225,229.58514,2600.0,843300.0,220206.69,1548.2134,3789.946,3378.8638,0.0,0.0,0.0,0.033342276,0.028593773,0.03333667,0.050051033,0.47649315,0.33432263,0.25430265,0.07348882,0.003390306,1.0,0.0,0.37931356,0.1,1.0,-0.18484962,-0.1,-0.1,0.45454547,0.0,0.0,0.13636364,660.3462,4,0
415.33234,10.0,675.4874,0.45253366,1.0,0.62481254,9.0,2.0,0.0,0.0,4.8158026,9.0,217.0,1400.0,684.74744,0.0,843300.0,313134.72,0.0,3404.5103,1792.0189,1200.0,1300.0,0.0,0.028572062,0.52004486,0.44441488,0.02005152,0.025000576,0.45630473,0.11491674,0.03921,0.010328267,0.7368421,0.25,0.11358858,0.1,0.5,-0.14661884,-0.15555556,-0.125,0.0,0.0,0.5,0.0,629.86127,2,1
472.0,13.0,452.90958,0.54044163,1.0,0.72441584,2.0039165,1.0,0.0,0.0,4.650365,10.0,4.0,603.0,204.1693,7959.589,843300.0,131313.55,1851.5923,4431.643,3050.9133,23638.475,22800.0,28024.072,0.020002859,0.020001426,0.5204784,0.02000023,0.38212174,0.39804304,-0.05829731,0.02436764,0.05970546,0.0,0.753335,0.30020562,0.1,0.6,-0.21828064,-0.6,-0.071428575,0.0,0.0,0.5,0.0,1600.0,5,3
357.04044,13.0,697.36664,0.59190303,1.0,0.76302093,12.0,3.0,4.0,0.0,4.9211698,8.0,4.0,506.37375,345.74835,0.0,843300.0,145367.48,0.0,2886.4443,2238.989,0.0,2500.0,2100.0,0.099012785,0.028906288,0.03341606,0.020001773,0.04000602,0.36913165,0.17089395,0.025304936,0.011973388,0.6441666,0.375,0.15824105,0.1,0.7,-0.2,-0.5,-0.1,0.4,0.25,0.5,0.2,1700.0,4,3
246.92357,2.0394626,2400.2534,0.0,1.0,0.0,24.0,1.0,21.0,11.058344,4.722056,9.0,-1.0,673.3762,201.70882,10200.0,843300.0,230690.12,2164.5942,7467.4824,3917.9976,2900.0,4000.0,3500.0,0.022317315,0.022434013,0.5097488,0.67610556,0.022341117,0.39907205,0.109015666,0.024740117,0.010907715,0.6923077,0.30527166,0.3690928,0.1,0.8,-0.22496797,-0.625,-0.05,0.0,0.0,0.5,0.0,2000.0,5,5
513.0,9.0,449.8758,0.40259984,1.0,0.09018012,1.0,0.0,0.0,0.0,4.5205894,10.0,-1.0,468.0,15.220458,938.39233,690400.0,185587.16,2518.024,8866.015,2651.2183,0.0,153.54532,0.0,0.020139487,0.020032985,0.020000463,0.14030944,0.028572261,0.5002813,0.1738662,0.039729137,0.018501481,0.5779781,0.27586207,0.3141371,0.13636364,0.0,-0.40317705,-1.0,-0.125,0.0,-0.8,0.033333335,0.5,1200.0,1,3
358.81622,10.0,770.5299,0.48072383,1.0,0.6684847,7.0,0.0,1.0,0.0,4.689099,6.0,-1.0,459.0,156.38423,12000.0,843300.0,242616.8,2445.1802,3302.213,2770.3076,0.0,0.0,0.0,0.028584138,0.0677486,0.5781927,0.033333533,0.15184698,0.38516188,0.016420688,0.026378313,0.025788998,0.5,0.5076651,0.36653754,0.05,0.7,-0.20833333,-0.5,-0.1,0.3,0.2960348,0.5,0.2,2100.0,5,1
207.30377,8.0,328.0,0.49182504,1.0,0.6578682,10.0,2.0,0.0,1.0,5.023874,10.0,-1.0,440.0,128.0833,9900.0,843300.0,260564.6,1658.8937,8305.483,2297.4678,37238.95,9406.761,6797.8057,0.020045796,0.029779406,0.830508,0.025344666,0.49735057,0.3001899,0.10917806,0.032694213,0.009737419,0.6570377,0.2653676,0.23263177,0.1,1.0,-0.1625,-0.29166666,-0.1,0.0,0.0,0.5,0.0,543.81995,5,5
729.0,6.0,358.858,0.59201586,1.0,0.7589726,8.0,3.0,1.0,0.0,4.9458213,4.0,217.0,439.24036,345.78824,4600.0,9687.26,15998.719,1300.0,0.0,1869.43,5200.0,5254.6445,5300.0,0.092593946,0.20039876,0.7754001,0.05102773,0.04000215,0.33446777,0.09713671,0.027924296,0.009191681,0.75,0.25,0.27461717,0.1,0.5,-0.15978153,-0.29166666,-0.1,0.0,0.0,0.5,0.0,973.74677,5,3
384.4549,12.0,202.2013,0.7328109,1.0,0.72728544,3.0,3.0,0.0,0.0,4.8143,7.0,217.0,644.4043,113.48291,128289.97,843300.0,18390.904,2144.0413,4321.012,4284.1987,2200.0,50495.61,713747.6,0.020369863,0.033333674,0.13353592,0.5002891,0.02223414,0.47690356,0.08174717,0.033244178,0.012127944,1.0,0.2707545,0.3072571,0.033333335,0.8,-0.28884494,-1.0,-0.16666667,0.0,-1.0,0.5,0.0,2900.0,1,0
483.0,5.0,6624.1333,0.0,1.0,0.0,190.82521,1.0,51.254196,0.0,4.747854,8.0,4.0,1211.7821,370.38025,2400.0,843300.0,214819.03,1574.3374,3938.695,3023.3499,5200.0,4445.5723,5106.633,0.06666973,0.028577713,0.040001012,0.028572466,0.5224463,0.4754477,0.102758095,0.022186542,0.014776598,0.6,0.4,0.412534,0.1,1.0,-0.23890528,-1.0,-0.05,0.5,-0.4561097,0.045454547,0.49736038,1600.0,2,4
