age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
90.0, ?,44784.99, 7th-8th,3.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,1.106154, United-States, <=50K
21.0, Private,125923.38, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
51.0, Private,33285.293, Masters,14.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,75.0, United-States, <=50K
41.0, Private,44551.043, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,26539.059, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,99002.086, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K
32.0, Private,166642.02, Assoc-acdm,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,6.5815086, United-States, <=50K
27.0, Private,270061.06, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
48.0, Private,44762.48, 5th-6th,1.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
49.0, Local-gov,39771.277, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Private,243342.33, Masters,13.0, Married-AF-spouse, Prof-specialty, Unmarried, White, Female,0.0,0.0,25.0, United-States, >50K
36.0, Private,238517.12, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
76.538315, Private,233669.2, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
39.0, Self-emp-not-inc,162964.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
24.0, Self-emp-not-inc,210998.95, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
56.0, Private,50429.83, Bachelors,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Honduras, >50K
62.0, Private,20862.93, Some-college,10.0, Divorced, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,40.0, United-States, >50K
17.0, Private,63964.523, 11th,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,8.0, United-States, <=50K
21.0, Private,261076.38, HS-grad,9.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,99.0, United-States, <=50K
24.0, Private,207830.06, Bachelors,13.0, Never-married, Prof-specialty, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Private,78244.08, Bachelors,13.0, Never-married, Other-service, Wife, White, Male,0.0,0.0,30.0, United-States, <=50K
39.0, Private,598559.1, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
28.0, Private,117938.43, Bachelors,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,74.68578, United-States, <=50K
71.0, Private,198589.48, 7th-8th,2.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
59.0, Private,374906.16, Some-college,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,60511.008, Some-college,13.0, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, Honduras, <=50K
19.0, Private,157630.33, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,200701.67, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.92296, United-States, <=50K
59.0, Private,21232.592, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,80.0, United-States, >50K
44.0, Local-gov,223596.38, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,55.0, United-States, <=50K
70.0, Private,228268.1, Bachelors,13.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,4.775024, United-States, <=50K
36.0, State-gov,266122.66, HS-grad,9.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
18.0, Private,422282.06, HS-grad,9.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Private,267400.84, Bachelors,6.0, Married-civ-spouse, Sales, Own-child, White, Male,0.0,0.0,60.0, Puerto-Rico, <=50K
41.0, Private,110632.08, HS-grad,10.0, Married-civ-spouse, Armed-Forces, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
90.0, Private,204602.73, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,83.39017, United-States, >50K
28.0, Private,162480.64, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,343712.5, 5th-6th,3.0, Separated, Craft-repair, Unmarried, Black, Female,0.0,0.0,40.243675, United-States, <=50K
38.0, Private,245773.33, 1st-4th,2.6365921, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K
37.0, Private,113197.766, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
57.0, Private,143065.94, Some-college,10.0, Widowed, Adm-clerical, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Private,29406.598, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
24.0, Private,217666.22, 12th,4.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,125344.95, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,3802.9934,0.0,40.0, United-States, <=50K
36.0, Private,361766.94, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, Italy, <=50K
34.0, Private,22925.424, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Local-gov,107276.02, Prof-school,15.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,99.0, United-States, <=50K
51.0, Private,108205.484, Assoc-voc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,224032.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
21.0, Private,161154.34, 11th,5.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,18.0, United-States, <=50K
70.42085, ?,160008.2, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, ?,77869.766, Some-college,10.0, Widowed, ?, Unmarried, White, Male,0.0,0.0,1.0, United-States, <=50K
30.0, Private,103913.94, Some-college,11.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,506447.12, Bachelors,11.0, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0.0,0.0,44.0, United-States, <=50K
54.0, Private,125521.04, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, Puerto-Rico, >50K
37.0, State-gov,219055.67, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,96.79339, United-States, <=50K
31.0, Private,28080.516, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
40.0, Private,24283.244, 10th,16.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, Honduras, <=50K
17.0, Private,79068.85, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,8.0, United-States, <=50K
34.0, Private,202758.84, HS-grad,3.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,23108.268, 10th,4.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
81.819534, Private,87457.984, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Private,122733.984, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,69073.78,0.0,58.1728, United-States, >50K
25.0, Private,42187.17, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,1977.0,40.0, United-States, <=50K
23.0, Private,211442.53, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,447935.34, Masters,14.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, ?,53348.94, HS-grad,9.0, Divorced, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,136234.34, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,37.46477, United-States, <=50K
50.0, Local-gov,186822.12, Bachelors,10.0, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
25.0, Self-emp-not-inc,200606.7, 7th-8th,3.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
66.0, Self-emp-not-inc,307185.8, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
58.0, Private,186817.4, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,308273.72, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
37.0, Private,366886.94, Bachelors,16.0, Married-civ-spouse, Tech-support, Wife, White, Male,0.0,0.0,60.0, United-States, <=50K
26.0, Private,183666.06, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
41.0, Private,347154.53, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,163027.31, Masters,13.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,17.959204, United-States, <=50K
23.0, Private,90734.78, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,24082.842, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,12.0, United-States, <=50K
62.0, Private,28131.854, HS-grad,9.0, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
63.0, ?,43760.273, HS-grad,9.0, Married-civ-spouse, ?, Wife, White, Female,6526.5664,0.0,25.0, United-States, <=50K
23.0, Private,124814.1, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
52.0, Private,418104.84, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5173.874,0.0,40.0, United-States, <=50K
90.0, ?,122522.27, Prof-school,15.0, Divorced, ?, Not-in-family, White, Male,0.0,0.0,1.1222448, United-States, <=50K
55.0, Private,145282.7, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,60.0, United-States, <=50K
53.0, Private,52260.1, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0.0,0.0,50.0, United-States, <=50K
26.0, Private,175192.16, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,65.0, United-States, <=50K
25.0, Private,190459.39, 10th,7.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,32.0, United-States, <=50K
32.0, Private,387091.9, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.1133,55.0, United-States, <=50K
36.0, Private,377009.0, 7th-8th,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,549740.94, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
46.0, Private,508788.7, Bachelors,13.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Self-emp-not-inc,321535.75, 12th,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,115273.0, 11th,5.0, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,98027.3, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
21.0, Self-emp-not-inc,166501.28, HS-grad,9.0, Never-married, ?, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
26.0, Private,235740.95, Some-college,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
38.0, Local-gov,184278.9, Bachelors,9.0, Never-married, Sales, Other-relative, White, Female,0.0,0.0,30.0, United-States, <=50K
67.0, Self-emp-inc,232782.73, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
41.0, Private,320394.38, Bachelors,10.0, Never-married, Protective-serv, Other-relative, Black, Male,0.0,0.0,50.0, Germany, <=50K
59.0, Private,117489.13, Assoc-acdm,12.0, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,1.5389187, United-States, <=50K
46.0, Private,498736.22, Some-college,10.0, Married-civ-spouse, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,33151.848, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,147920.92, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,363634.66, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,23285.414, HS-grad,9.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,84634.984, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,9.824134, United-States, <=50K
72.54067, Private,23852.951, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
61.0, Self-emp-not-inc,35817.88, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,5.409228, United-States, <=50K
23.0, Private,249996.56, HS-grad,9.0, Divorced, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,230140.66, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,27.832718, United-States, <=50K
74.0, State-gov,57060.89, Bachelors,13.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,2.2259243, United-States, <=50K
26.0, Private,233112.05, Bachelors,12.0, Never-married, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
56.0, Private,58924.305, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,396191.7, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
44.0, Private,227090.64, 12th,1.3396722, Married-civ-spouse, ?, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,33344.734, Assoc-voc,9.0, Never-married, Tech-support, Other-relative, White, Female,0.0,0.0,45.0, United-States, <=50K
78.37134, ?,120707.23, HS-grad,9.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
31.0, Federal-gov,31350.992, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
44.0, Private,317698.88, Some-college,9.0, Married-spouse-absent, Other-service, Other-relative, White, Male,0.0,0.0,40.0, Germany, <=50K
56.0, ?,56744.934, HS-grad,9.0, Separated, ?, Unmarried, White, Female,0.0,0.0,1.1997837, United-States, <=50K
20.0, Private,191360.98, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
40.0, Private,201268.52, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K
32.0, Private,24357.3, 7th-8th,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,161967.16, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, ?,82383.51, Bachelors,13.0, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0.0,0.0,4.596085, United-States, <=50K
43.0, Private,78330.79, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K
19.0, Private,277559.22, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,229350.45, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
18.0, ?,239136.8, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,10.118771, United-States, <=50K
22.0, Private,144722.14, HS-grad,9.0, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
48.180264, ?,312168.7, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
18.0, Private,237838.73, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Male,0.0,0.0,4.0, United-States, <=50K
21.0, Self-emp-not-inc,108936.164, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,1.0882571, ?, <=50K
37.0, Private,183678.23, Bachelors,14.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,48.0, United-States, <=50K
47.0, Private,211212.16, HS-grad,4.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
24.0, Private,176721.7, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
38.0, Private,392853.06, HS-grad,9.0, Separated, Adm-clerical, Own-child, White, Male,0.0,0.0,10.0, United-States, <=50K
33.0, Private,33431.785, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Federal-gov,143957.36, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
49.0, Private,335887.22, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,80.0, United-States, >50K
49.0, ?,249764.52, HS-grad,9.0, Separated, ?, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,209289.48, Masters,14.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,72.0, United-States, <=50K
30.0, Private,102173.81, 12th,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
34.0, Private,311965.94, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,408270.94, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
44.0, Without-pay,1417818.1, 12th,5.0, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,0.0,0.0,56.0, United-States, <=50K
23.0, Private,1412666.8, HS-grad,6.0, Married-civ-spouse, Priv-house-serv, Own-child, White, Female,0.0,0.0,40.0, Honduras, <=50K
22.0, Local-gov,294275.3, Assoc-acdm,12.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,314038.28, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,98753.02, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,15.0, United-States, <=50K
24.0, Private,198405.06, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,195701.64, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
49.0, Private,84390.055, 10th,4.0, Married-civ-spouse, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, ?,34706.203, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K
42.0, Private,117369.56, HS-grad,9.0, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Honduras, <=50K
38.0, Private,262800.5, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
90.0, Private,104916.46, Some-college,10.0, Separated, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Private,226396.58, Assoc-voc,13.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,108104.71, Bachelors,10.0, Married-civ-spouse, Other-service, Own-child, White, Male,0.0,0.0,42.0, Honduras, <=50K
33.0, Private,186858.73, 7th-8th,2.9295, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
45.38909, Private,106095.914, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
38.0, Local-gov,398742.4, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
24.0, Private,295760.72, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Local-gov,182150.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
42.0, Private,115399.805, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
29.0, Private,32464.715, HS-grad,2.0, Married-civ-spouse, Farming-fishing, Own-child, Black, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
61.0, Private,169964.81, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1994.3044,40.0, United-States, <=50K
18.0, Private,117363.9, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,5.417156, United-States, <=50K
40.0, Private,188703.98, Doctorate,16.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
30.0, Private,367311.84, Prof-school,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,36014.61, 10th,6.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Private,138836.92, Some-college,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K
23.0, Private,1040725.5, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,158995.67, Assoc-acdm,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
35.0, Self-emp-not-inc,100910.336, Masters,14.0, Married-civ-spouse, Sales, Husband, Other, Male,0.0,0.0,99.0, United-States, >50K
33.0, Private,106845.84, Some-college,10.0, Married-spouse-absent, Exec-managerial, Unmarried, White, Male,0.0,0.0,40.0, Cambodia, <=50K
39.0, Private,236731.86, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, >50K
35.0, Private,235884.77, Doctorate,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
24.0, Private,192365.5, HS-grad,9.0, Married-civ-spouse, Sales, Wife, Black, Male,0.0,0.0,40.0, United-States, <=50K
34.0, State-gov,347082.44, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,47664.207, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,193246.23, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024.0,0.0,46.0, United-States, >50K
37.0, Private,98295.58, HS-grad,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, Private,230912.05, Bachelors,13.0, Never-married, Exec-managerial, Unmarried, White, Male,0.0,0.0,50.0, United-States, <=50K
51.0, Self-emp-inc,187295.1, HS-grad,9.0, Divorced, Sales, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,350215.9, Bachelors,10.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,45.0, United-States, <=50K
18.0, Private,140650.5, 10th,13.0, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K
64.0, State-gov,50878.72, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, Private,285515.1, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,20.0, United-States, <=50K
19.0, Private,472984.7, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
55.0, Private,246494.39, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
35.0, Private,212742.94, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,95.117714, United-States, <=50K
38.0, Private,549312.5, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
23.873928, Private,27079.287, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
74.299, Private,242951.5, 7th-8th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
29.0, Private,335819.6, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,38.0, United-States, <=50K
44.0, Private,457730.28, Some-college,10.0, Divorced, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
39.0, State-gov,108273.445, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,200072.48, 12th,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,281995.56, 7th-8th,2.7885864, Divorced, Other-service, Unmarried, Black, Male,0.0,0.0,1.9798673, United-States, <=50K
29.0, Private,287824.7, HS-grad,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
90.0, Private,173372.77, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,75.0, United-States, >50K
