workclass,fnlwgt,education,education.num,marital.status,relationship,race,sex,capital.loss,hours.per.week,income
 Private,183666.06, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,50.0, <=50K
 Private,347154.53, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,163027.31, Masters,13.0, Never-married, Own-child, White, Male,0.0,17.959204, <=50K
 Private,90734.78, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,24082.842, Some-college,10.0, Never-married, Own-child, White, Male,0.0,12.0, <=50K
 Private,28131.854, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 ?,43760.273, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,25.0, <=50K
 Private,124814.1, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,418104.84, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 ?,122522.27, Prof-school,15.0, Divorced, Not-in-family, White, Male,0.0,1.1222448, <=50K
 Private,145282.7, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,52260.1, Bachelors,13.0, Married-civ-spouse, Wife, Black, Female,0.0,50.0, <=50K
 Private,175192.16, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,65.0, <=50K
 Private,190459.39, 10th,7.0, Never-married, Not-in-family, White, Female,0.0,32.0, <=50K
 Private,387091.9, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,1977.1133,55.0, <=50K
 Private,377009.0, 7th-8th,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,549740.94, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,508788.7, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,321535.75, 12th,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,115273.0, 11th,5.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,98027.3, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Self-emp-not-inc,166501.28, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,35.0, <=50K
 Private,235740.95, Some-college,9.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Local-gov,184278.9, Bachelors,9.0, Never-married, Other-relative, White, Female,0.0,30.0, <=50K
 Self-emp-inc,232782.73, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,320394.38, Bachelors,10.0, Never-married, Other-relative, Black, Male,0.0,50.0, <=50K
 Private,117489.13, Assoc-acdm,12.0, Separated, Not-in-family, White, Female,0.0,1.5389187, <=50K
 Private,498736.22, Some-college,10.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,33151.848, Bachelors,13.0, Never-married, Not-in-family, Black, Male,0.0,40.0, <=50K
 Private,147920.92, Some-college,10.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,363634.66, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,23285.414, HS-grad,9.0, Never-married, Unmarried, White, Male,0.0,40.0, <=50K
 Private,84634.984, Prof-school,15.0, Never-married, Not-in-family, White, Female,0.0,9.824134, <=50K
 Private,23852.951, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,35817.88, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,5.409228, <=50K
 Private,249996.56, HS-grad,9.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 Private,230140.66, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,27.832718, <=50K
 State-gov,57060.89, Bachelors,13.0, Widowed, Unmarried, White, Female,0.0,2.2259243, <=50K
 Private,233112.05, Bachelors,12.0, Never-married, Not-in-family, White, Female,0.0,35.0, <=50K
 Private,58924.305, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,396191.7, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,227090.64, 12th,1.3396722, Married-civ-spouse, Unmarried, White, Male,0.0,40.0, <=50K
 Private,33344.734, Assoc-voc,9.0, Never-married, Other-relative, White, Female,0.0,45.0, <=50K
 ?,120707.23, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,20.0, <=50K
 Federal-gov,31350.992, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,317698.88, Some-college,9.0, Married-spouse-absent, Other-relative, White, Male,0.0,40.0, <=50K
 ?,56744.934, HS-grad,9.0, Separated, Unmarried, White, Female,0.0,1.1997837, <=50K
 Private,191360.98, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,201268.52, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,70.0, <=50K
 Private,24357.3, 7th-8th,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,161967.16, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 ?,82383.51, Bachelors,13.0, Never-married, Own-child, Asian-Pac-Islander, Female,0.0,4.596085, <=50K
 Private,78330.79, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,40.0, >50K
 Private,277559.22, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,229350.45, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,60.0, <=50K
 ?,239136.8, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,10.118771, <=50K
 Private,144722.14, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 ?,312168.7, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,237838.73, HS-grad,9.0, Never-married, Unmarried, White, Male,0.0,4.0, <=50K
 Self-emp-not-inc,108936.164, Some-college,10.0, Never-married, Not-in-family, Asian-Pac-Islander, Male,0.0,1.0882571, <=50K
 Private,183678.23, Bachelors,14.0, Never-married, Not-in-family, White, Male,0.0,48.0, <=50K
 Private,211212.16, HS-grad,4.0, Divorced, Not-in-family, White, Female,0.0,60.0, <=50K
 Private,176721.7, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,392853.06, HS-grad,9.0, Separated, Own-child, White, Male,0.0,10.0, <=50K
 Private,33431.785, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Federal-gov,143957.36, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,335887.22, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,80.0, >50K
 ?,249764.52, HS-grad,9.0, Separated, Not-in-family, Black, Female,0.0,40.0, <=50K
 Private,209289.48, Masters,14.0, Divorced, Unmarried, White, Female,0.0,72.0, <=50K
 Private,102173.81, 12th,9.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, >50K
 Private,311965.94, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,408270.94, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Without-pay,1417818.1, 12th,5.0, Married-civ-spouse, Unmarried, White, Male,0.0,56.0, <=50K
 Private,1412666.8, HS-grad,6.0, Married-civ-spouse, Own-child, White, Female,0.0,40.0, <=50K
 Local-gov,294275.3, Assoc-acdm,12.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,314038.28, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,98753.02, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,15.0, <=50K
 Private,198405.06, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,195701.64, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,84390.055, 10th,4.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, >50K
 ?,34706.203, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,15.0, <=50K
 Private,117369.56, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,262800.5, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,48.0, >50K
 Private,104916.46, Some-college,10.0, Separated, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,226396.58, Assoc-voc,13.0, Married-civ-spouse, Wife, White, Male,0.0,40.0, <=50K
 Private,108104.71, Bachelors,10.0, Married-civ-spouse, Own-child, White, Male,0.0,42.0, <=50K
 Private,186858.73, 7th-8th,2.9295, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,106095.914, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Local-gov,398742.4, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,295760.72, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Local-gov,182150.0, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, >50K
 Private,115399.805, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,32464.715, HS-grad,2.0, Married-civ-spouse, Own-child, Black, Male,0.0,40.0, <=50K
 Private,169964.81, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,1994.3044,40.0, <=50K
 Private,117363.9, HS-grad,9.0, Never-married, Own-child, Asian-Pac-Islander, Female,0.0,5.417156, <=50K
 Private,188703.98, Doctorate,16.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,367311.84, Prof-school,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,36014.61, 10th,6.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,138836.92, Some-college,9.0, Widowed, Not-in-family, White, Female,0.0,45.0, <=50K
 Private,1040725.5, Bachelors,13.0, Never-married, Not-in-family, Black, Male,0.0,40.0, <=50K
 Private,158995.67, Assoc-acdm,11.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Self-emp-not-inc,100910.336, Masters,14.0, Married-civ-spouse, Husband, Other, Male,0.0,99.0, >50K
 Private,106845.84, Some-college,10.0, Married-spouse-absent, Unmarried, White, Male,0.0,40.0, <=50K
 Private,236731.86, HS-grad,9.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, >50K
 Private,235884.77, Doctorate,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,192365.5, HS-grad,9.0, Married-civ-spouse, Wife, Black, Male,0.0,40.0, <=50K
 State-gov,347082.44, HS-grad,9.0, Never-married, Not-in-family, Black, Male,0.0,40.0, <=50K
 Private,47664.207, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,193246.23, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,46.0, >50K
 Private,98295.58, HS-grad,7.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,230912.05, Bachelors,13.0, Never-married, Unmarried, White, Male,0.0,50.0, <=50K
 Self-emp-inc,187295.1, HS-grad,9.0, Divorced, Unmarried, Black, Female,0.0,40.0, <=50K
 Private,350215.9, Bachelors,10.0, Never-married, Own-child, White, Male,0.0,45.0, <=50K
 Private,140650.5, 10th,13.0, Married-civ-spouse, Own-child, Asian-Pac-Islander, Male,0.0,40.0, <=50K
 State-gov,50878.72, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,285515.1, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,20.0, <=50K
 Private,472984.7, Some-college,10.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,246494.39, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,212742.94, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,95.117714, <=50K
 Private,549312.5, Prof-school,15.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, >50K
 Private,27079.287, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,242951.5, 7th-8th,3.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,335819.6, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,38.0, <=50K
 Private,457730.28, Some-college,10.0, Divorced, Unmarried, Black, Female,0.0,40.0, <=50K
 State-gov,108273.445, Bachelors,13.0, Never-married, Unmarried, White, Female,0.0,40.0, <=50K
 Private,200072.48, 12th,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,281995.56, 7th-8th,2.7885864, Divorced, Unmarried, Black, Male,0.0,1.9798673, <=50K
 Private,287824.7, HS-grad,10.0, Married-civ-spouse, Husband, White, Male,0.0,35.0, <=50K
 Private,173372.77, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,75.0, >50K
 Private,435803.28, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,185995.47, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,73044.93, 5th-6th,7.0, Married-civ-spouse, Own-child, White, Male,0.0,84.0, <=50K
 Local-gov,181711.58, Bachelors,13.0, Never-married, Other-relative, Black, Female,0.0,1.6716492, <=50K
 Private,427052.78, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,236540.11, 7th-8th,3.0, Married-civ-spouse, Husband, White, Male,1921.3699,40.0, <=50K
 Private,316204.4, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,22922.727, Assoc-voc,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,202099.97, 7th-8th,3.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,31545.273, 7th-8th,7.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,43178.242, Some-college,10.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 ?,465740.6, Bachelors,13.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Self-emp-not-inc,432953.75, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,52148.71, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,415485.28, Some-college,6.0, Married-civ-spouse, Husband, White, Male,0.0,45.0, <=50K
 Self-emp-inc,378663.28, Bachelors,13.0, Separated, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,79962.6, Assoc-acdm,12.0, Never-married, Own-child, Asian-Pac-Islander, Male,0.0,60.0, <=50K
 Self-emp-not-inc,158303.97, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,5.7608027, >50K
 Private,114312.805, Bachelors,13.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,33991.035, Prof-school,11.0, Married-civ-spouse, Husband, White, Male,0.0,55.0, <=50K
 ?,50513.867, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,38080.258, Some-college,13.0, Married-civ-spouse, Husband, White, Male,0.0,35.0, <=50K
 Private,294521.7, 10th,6.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,132820.67, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 ?,348350.28, Masters,14.0, Never-married, Own-child, White, Female,0.0,6.0, <=50K
 Private,311009.38, HS-grad,9.0, Never-married, Unmarried, White, Female,0.0,40.0, <=50K
 Private,240094.02, Bachelors,10.0, Married-civ-spouse, Own-child, White, Male,0.0,42.0, <=50K
 Private,68062.49, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,253547.12, 10th,3.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,1006399.3, 5th-6th,2.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 State-gov,112317.25, 10th,5.363441, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,162275.27, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,189188.39, HS-grad,5.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,112052.89, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,164641.56, HS-grad,9.0, Never-married, Unmarried, Amer-Indian-Eskimo, Male,0.0,40.0, <=50K
 Private,355413.44, 12th,4.0, Never-married, Not-in-family, Black, Male,0.0,40.0, <=50K
 Private,248544.23, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,4.0, <=50K
 Private,78775.95, Some-college,10.0, Never-married, Other-relative, White, Male,0.0,40.0, <=50K
 Private,38185.195, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,97.56954, <=50K
 Private,370957.97, 10th,3.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,758476.06, 12th,9.0, Married-civ-spouse, Unmarried, Black, Male,0.0,48.0, <=50K
 Private,662140.0, Some-college,10.0, Never-married, Not-in-family, White, Female,1977.0,40.0, <=50K
 Private,416566.38, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Local-gov,295363.28, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,35.08362, >50K
 Private,29990.287, Bachelors,13.0, Divorced, Unmarried, White, Female,0.0,40.0, >50K
 Federal-gov,64447.414, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Federal-gov,138858.34, Masters,14.0, Never-married, Not-in-family, White, Male,0.0,50.0, >50K
 Private,217497.56, HS-grad,6.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,395234.38, HS-grad,10.0, Never-married, Own-child, White, Male,0.0,16.0, <=50K
 Private,220727.48, HS-grad,9.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,320338.1, 10th,7.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,177515.36, HS-grad,7.0, Never-married, Not-in-family, White, Male,0.0,20.0, <=50K
 Self-emp-not-inc,93343.875, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,32289.988, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,438059.03, Some-college,10.0, Never-married, Own-child, White, Female,0.0,3.3725598, <=50K
 Private,588894.2, HS-grad,1.0, Married-civ-spouse, Own-child, White, Female,0.0,45.0, <=50K
 Private,31316.953, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,224839.2, 12th,4.0, Married-civ-spouse, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,162462.94, 12th,3.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 State-gov,403772.12, Assoc-acdm,12.0, Divorced, Unmarried, White, Male,0.0,40.0, <=50K
 Private,225212.64, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,20.0, <=50K
 Private,87370.24, Assoc-acdm,13.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, >50K
 State-gov,162797.78, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,7.9875956, <=50K
 Self-emp-inc,1442209.0, Assoc-voc,16.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,193157.94, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,99.0, <=50K
 Private,22759.121, Some-college,10.0, Divorced, Unmarried, White, Male,0.0,65.0, <=50K
 Private,355710.28, Some-college,5.0, Never-married, Own-child, White, Male,0.0,60.0, <=50K
 Private,574583.8, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,714598.3, Doctorate,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,356322.38, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,12288.474, 7th-8th,2.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,215229.08, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,122758.61, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,186835.72, Assoc-acdm,10.0, Married-civ-spouse, Husband, White, Male,0.0,48.0, >50K
 Private,97504.07, 9th,14.0, Married-civ-spouse, Husband, White, Male,0.0,37.99878, <=50K
 Private,171939.72, 11th,7.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,51432.996, Bachelors,11.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,116966.38, Masters,14.0, Separated, Unmarried, Black, Male,0.0,40.0, <=50K
 State-gov,238002.16, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,160646.97, Some-college,10.0, Never-married, Unmarried, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,163529.78, 7th-8th,5.0, Married-spouse-absent, Not-in-family, White, Male,0.0,40.0, <=50K
 Local-gov,417043.47, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, >50K
 Private,282302.38, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,79669.734, Assoc-voc,11.0, Widowed, Not-in-family, White, Male,0.0,20.0, <=50K
 Private,241668.81, HS-grad,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,112184.54, Some-college,10.0, Widowed, Not-in-family, White, Female,0.0,1.7175679, >50K
 State-gov,12328.774, Some-college,1.1281899, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,53940.07, Some-college,13.0, Never-married, Unmarried, White, Male,0.0,30.0, <=50K
 Private,503926.7, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-inc,241714.58, 10th,10.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, <=50K
 Private,239777.94, Some-college,10.0, Divorced, Not-in-family, White, Male,0.0,50.0, <=50K
 State-gov,427828.2, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,89071.14, HS-grad,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,161108.72, 10th,2.1400192, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,39180.605, HS-grad,9.0, Married-civ-spouse, Own-child, White, Male,0.0,45.0, <=50K
 Private,426399.53, HS-grad,7.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,586771.3, Some-college,9.0, Never-married, Not-in-family, White, Male,0.0,1.0429085, <=50K
 Private,174249.02, 7th-8th,9.0, Never-married, Own-child, White, Female,0.0,20.0, <=50K
 Self-emp-not-inc,255233.8, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,84.0, <=50K
 Private,204889.2, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,270526.47, HS-grad,7.0, Married-civ-spouse, Husband, White, Male,0.0,35.0, <=50K
 Private,580217.2, Assoc-acdm,16.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, >50K
 Private,271530.25, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,65.0, <=50K
 Private,312687.1, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,70.0, >50K
 Local-gov,182695.14, Some-college,10.0, Never-married, Own-child, White, Female,0.0,1.399625, <=50K
 Private,339376.1, 12th,9.0, Never-married, Own-child, White, Male,0.0,19.793697, <=50K
 Private,111785.4, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, >50K
 Private,361372.56, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,126811.5, Some-college,9.0, Never-married, Own-child, White, Male,0.0,40.0, >50K
 Private,190612.11, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-inc,53923.5, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, >50K
 ?,36346.92, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,15.0, <=50K
 Local-gov,76418.79, Some-college,10.0, Never-married, Own-child, White, Male,0.0,4.0, <=50K
 Private,239508.53, HS-grad,10.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,743150.4, Some-college,4.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,436947.8, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,50.0, <=50K
 Private,400196.94, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,175094.61, HS-grad,7.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,199789.73, Assoc-voc,9.0, Never-married, Not-in-family, White, Male,0.0,83.83881, <=50K
 Private,37041.652, Bachelors,13.0, Never-married, Other-relative, White, Female,1977.0,40.0, <=50K
 Private,749826.6, Some-college,10.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,166229.55, Bachelors,13.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,197631.73, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,91417.74, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 ?,694654.25, Assoc-acdm,12.0, Never-married, Own-child, Black, Female,0.0,4.5748134, <=50K
 Private,122799.58, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,84.0, <=50K
 Private,36374.688, Some-college,9.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Private,352452.22, HS-grad,9.0, Never-married, Unmarried, White, Female,0.0,40.0, <=50K
 Private,361523.4, Prof-school,15.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,270702.47, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 State-gov,186760.89, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,48.0, <=50K
 Local-gov,343951.16, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,60.738747, <=50K
 Private,288180.72, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,2191.6128,99.0, >50K
 Private,200727.48, Bachelors,13.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, >50K
 Private,45755.0, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,517787.44, Bachelors,3.0, Married-civ-spouse, Wife, White, Female,0.0,52.0, <=50K
 Private,98852.94, 12th,7.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,389804.5, HS-grad,9.0, Divorced, Own-child, White, Female,0.0,12.0, <=50K
 Private,181642.69, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 ?,341370.9, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,118496.914, 11th,9.0, Never-married, Not-in-family, White, Female,0.0,7.293917, <=50K
 Private,253699.16, Some-college,10.0, Never-married, Own-child, Black, Male,0.0,40.0, <=50K
 Private,27100.62, HS-grad,6.0, Never-married, Not-in-family, White, Male,0.0,45.0, <=50K
 Private,204809.52, Assoc-acdm,13.0, Married-civ-spouse, Husband, White, Male,0.0,25.0, <=50K
 Private,72956.25, Assoc-voc,11.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
