Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.799999,0.62185663,0.21001859,0.39505714,0.041065354,0.05317426,0.0017050662,17.985138
M,0.07507962,0.05500341,1.1299492,0.63366777,0.65141565,0.75882304,0.071674064,11.0
F,0.53429973,0.055,0.21444803,0.51466066,0.0010017118,0.00050284754,0.0019013338,9.0
F,0.075,0.055483785,0.22223793,0.860626,1.3094887,0.0007269689,0.08606109,1.0187471
M,0.7964289,0.6299261,1.1223699,1.6964735,0.3248688,0.7599171,0.20201309,29.0
F,0.49105784,0.61756,0.095,2.196012,0.77983797,0.21159805,0.15111804,6.0
F,0.07582832,0.6292017,0.165,2.7714205,1.4540573,0.06636324,0.28680283,1.0
F,0.72402,0.6087569,1.1246963,0.1449059,0.09870309,0.27464965,0.5272289,28.993038
F,0.07903598,0.056295246,0.15,1.2343564,0.43075415,0.03557561,0.0015169071,1.0009487
F,0.796001,0.57467204,1.13,1.2045854,0.51552784,0.11533363,0.25927374,18.480879
F,0.5445166,0.055,0.21742207,1.0277418,0.5723168,0.32845497,0.054569807,1.0013163
F,0.4426382,0.5442289,1.1248852,2.8255,0.0010116056,0.06697567,1.004994,1.6077595
M,0.6623566,0.6298406,0.016410299,0.04306551,1.4867975,0.0006828806,0.53661495,9.0
M,0.20351845,0.12787043,0.061032232,0.17129925,0.2558485,0.18987092,0.0015,28.977787
I,0.6181048,0.07091548,1.1145387,0.94242215,0.0010575334,0.26225093,0.14555365,28.999039
F,0.79997575,0.62998474,0.09746371,2.8134148,0.0032227768,0.7594009,0.52485955,4.0
F,0.72237456,0.44945595,0.7769844,0.02867253,0.0020844946,0.16892014,0.53666586,4.0
M,0.71974224,0.055,6.3862876e-06,0.0624782,0.6476102,0.20526657,0.2949653,7.0
M,0.45523277,0.62959033,0.030562237,0.53972447,1.4696609,0.00051174505,0.265,1.2718953
F,0.415363,0.629291,0.1,1.1539055,0.08331645,0.19482023,0.59754056,3.37004
I,0.0963085,0.061956465,9.0889254e-05,0.44722593,0.2044154,0.049833763,0.41668087,8.0
I,0.07501595,0.6299958,0.145,2.3666472,0.05889067,0.759538,0.031171303,8.0
F,0.08803489,0.055,1.129222,0.19454332,1.4879823,0.0005070594,0.0015003606,7.0
F,0.67,0.05501413,0.5797831,0.70865786,0.7685922,0.12074526,0.0015002452,27.149088
F,0.32781127,0.3642578,0.135,1.213932,0.002437379,0.10174825,1.0034374,8.0
I,0.12536383,0.62999004,0.21318401,2.7328987,0.9243912,0.09373794,0.010749034,9.0
F,0.10661668,0.6298503,0.056629136,0.21008706,1.0277141,0.006327923,0.00256603,24.58059
I,0.6383399,0.055004586,0.0041484893,0.66321206,0.006822495,0.21786778,0.0068287076,28.996801
F,0.7511384,0.058152646,1.1298974,0.6656068,0.437421,0.6054758,0.052950516,9.10926
M,0.075,0.52351224,1.236e-06,0.0021495658,0.0010568532,0.29640773,0.23330106,19.95767
M,0.59543115,0.6025003,1.0369662,0.0022324717,0.0014109618,0.0026292244,0.5862293,7.0
M,0.7316469,0.62479895,1.1204143,2.668975,1.4859892,0.1789257,0.0021608043,28.999243
F,0.5603751,0.435,0.8697667,2.0902524,0.25645703,0.24837485,0.8074342,5.0
I,0.3650839,0.055,1.1299847,0.008513799,0.5292643,0.0009070407,0.004895312,19.692524
F,0.79814446,0.63,1.0126876,0.25362432,0.08325113,0.14189392,0.24985662,17.468054
F,0.79916227,0.055435363,0.22333588,0.86618793,0.09182172,0.1116406,0.0083345035,1.1388754
F,0.33153287,0.6298612,0.0037270777,0.007904371,1.4261017,0.37870234,0.34445488,28.987898
M,0.38158092,0.6114458,1.1299714,0.5469841,0.2155214,0.09139011,0.60562176,27.903963
F,0.337077,0.5046984,1.13,0.836647,0.5054977,0.7599608,0.010247675,11.575076
I,0.455,0.51,2.701332e-06,2.8253603,1.2581607,0.00491529,0.0015,11.0
M,0.4330525,0.46,0.12,2.6871092,0.69759494,0.00378949,0.30445248,8.0
F,0.66701794,0.2272187,1.129756,0.8745618,0.02178895,0.0010446574,0.76263356,13.0
M,0.2632365,0.6292239,0.0142341675,0.97107863,0.9388899,0.31444588,0.0019485786,13.0
F,0.12276464,0.44,0.155,1.2128648,0.49924156,0.13763338,0.12762247,21.161638
I,0.79660994,0.5990127,0.06154643,2.7951283,1.4834309,0.44551918,0.016292762,14.0
I,0.6184868,0.34309706,0.00011232192,0.3703247,0.15525638,0.00050532474,0.15774837,6.0
F,0.7808817,0.5459924,0.0,1.814547,0.027564162,0.0055737062,0.002451402,6.0
I,0.1705671,0.055,0.96940506,0.98888993,0.0020542652,0.21114276,0.29525334,18.765476
I,0.6834758,0.6278855,0.2,0.10219521,0.32844833,0.0091295075,0.029362496,10.0
F,0.6065525,0.055639923,0.062114816,2.8255,1.409101,0.4059319,0.0086399475,17.243263
M,0.10630218,0.62732387,1.1015114,0.42882568,1.0534902,0.10201074,0.010363288,7.0
M,0.62,0.055,0.17292444,0.0021238984,0.0010004536,0.0005533962,0.0049697296,12.0
M,0.11443647,0.055,1.13,0.3188283,0.0017848242,0.02932036,0.39998865,28.842505
M,0.575,0.4161725,0.1,1.8928782,0.023436777,0.007971383,0.5331283,10.0
I,0.075,0.58309305,0.09375006,0.10226895,0.30058128,0.5232068,0.09531497,6.0
I,0.72462773,0.51,0.07,1.4153795,0.0033291397,0.024073338,0.60913783,28.990232
F,0.615,0.62998384,0.0030946368,1.8824143,0.0012783054,0.0005001791,0.16217196,17.988068
M,0.49208692,0.62455404,0.20673452,2.8141937,0.40256056,0.75982934,0.51483434,13.0
I,0.075,0.22912571,3.509861e-06,1.6711856,0.5630293,0.00050010835,0.002558922,27.905973
I,0.53,0.388502,1.121955,0.0025308852,0.0010725505,0.10568264,0.54826283,20.820915
M,0.625,0.6240309,0.15,2.812777,0.0010002718,0.003145975,1.0006385,12.0
I,0.7671581,0.485,0.036148682,2.0746737,0.0010004024,0.2017434,0.9736961,10.0
M,0.075,0.6299262,0.15155047,1.444852,0.27060324,0.00057273125,0.0015,10.0
F,0.7990853,0.629601,0.20487973,0.9983453,1.4340407,0.013010222,0.075207405,10.0
M,0.4127372,0.13999629,1.129968,2.510101,0.16954422,0.011982298,0.0016206744,29.0
I,0.70494395,0.19726121,0.175,0.79726607,1.4867358,0.0005040772,0.834287,1.1588138
F,0.3834236,0.62742543,0.00015020085,0.49594292,0.10771959,0.0006924727,0.92574304,28.632353
M,0.075,0.055588674,0.20988347,1.5304623,1.4284866,0.013727155,0.61785173,12.824211
F,0.09265286,0.05960291,1.1299698,0.49503455,0.0010001633,0.7508794,0.112165056,8.0
F,0.53586423,0.32752466,1.127597,0.47225043,0.0010234124,0.28803614,0.0016168108,5.0
F,0.28607616,0.26355693,0.12,0.12732963,1.45207,0.18415594,0.5348968,17.350904
F,0.506219,0.62938243,0.21094026,1.820666,0.11543451,0.20790322,0.33846346,7.0
I,0.605,0.62999827,1.047959,0.14596927,0.51743484,0.7598078,0.315,1.0254357
F,0.7745908,0.62004226,0.155,0.15008922,0.0043183733,0.7505289,0.15388322,28.983765
M,0.3346762,0.54430735,1.1298441,0.050851345,0.4434928,0.0008126445,1.0049927,9.0
M,0.7891252,0.5453296,0.0,2.817388,1.0493166,0.13352303,0.03878454,11.0
I,0.37723067,0.55,0.10448675,0.9894589,0.7788908,0.003300452,0.0015522682,28.992573
F,0.408359,0.475,0.0006281931,0.38282627,0.19802755,0.0005,0.11650419,28.709126
M,0.7928989,0.629842,0.04587976,1.816115,1.2925334,0.7513614,0.4367673,26.925568
I,0.7749668,0.055,0.085,0.5053326,0.03514789,0.0056543895,0.003879457,11.0
F,0.075010896,0.5937564,0.18,0.35278103,0.017986689,0.03340161,0.0345572,12.580834
F,0.07511108,0.52657706,0.0,2.7855203,0.0010584522,0.12818557,0.9896839,28.985846
I,0.30017313,0.055,0.09,2.5643752,0.14050555,0.0025315823,0.21689816,15.630543
M,0.23667452,0.3135259,0.04820614,0.0020980465,0.32939422,0.76,0.0033359719,26.948036
M,0.075,0.52870256,0.13,0.8086404,0.0010666283,0.14839132,0.00150351,17.990566
F,0.07652132,0.63,0.007032509,2.825474,0.4822004,0.14421242,0.020120032,1.0012363
F,0.07933339,0.57175,0.9569223,0.0066515002,1.4569511,0.066745535,0.0015504776,14.0
I,0.44,0.62901586,0.19,1.3213655,0.4291937,0.6394596,0.35560268,1.00035
M,0.075,0.49019742,1.1299347,1.4510732,1.2822678,0.02510491,0.3094252,1.0703086
I,0.55,0.062496398,0.15,0.5533255,0.25193638,0.0022119044,0.0015060835,10.0
I,0.54423493,0.62660843,1.0987953,1.3440557,0.062363468,0.22242504,0.26373354,11.0
I,0.075,0.56085294,1.1297103,2.5474758,0.26655763,0.0922387,0.5077402,4.534429
I,0.20762488,0.48,0.175,1.8644626,0.04397846,0.0021342828,0.37039486,1.2387843
I,0.69939864,0.055052772,1.13,1.4013977,0.3961828,0.09370087,0.0021394107,7.0
F,0.40742594,0.475,0.001321327,1.0421535,0.9146104,0.44719672,0.2570548,4.721321
F,0.505,0.525,0.99421495,2.8255,0.92475325,0.16163692,1.0047776,1.0020282
F,0.07561505,0.6081657,0.155,1.2129686,0.6821814,0.75998896,0.9202823,2.8804665
F,0.36584362,0.6159903,0.034034885,1.3611584,0.001,0.47458732,0.8180196,8.111538
F,0.07507921,0.41114077,0.17621045,2.8162167,0.00265216,0.003061585,0.113895655,1.0286729
F,0.20002873,0.055032384,0.18,2.7837546,0.019728506,0.0007993127,1.0029187,28.983973
F,0.075098984,0.42668626,6.3224043e-06,0.002120785,0.091753796,0.7564482,0.0068943035,6.0
M,0.71932536,0.62918633,0.015316141,0.49312437,0.061838426,0.003955995,0.7210054,5.605715
M,0.76029575,0.58085674,0.09,0.005990537,0.001,0.34336793,0.058506627,28.998522
M,0.075,0.5798476,0.044885598,0.28955808,1.463429,0.21499558,0.030459816,7.0
F,0.075,0.18971401,0.09,1.8270044,0.90172225,0.00059783517,0.06849575,9.0
M,0.5053526,0.25548443,1.1217741,1.2436763,1.4878887,0.24379565,0.9218457,6.0
M,0.21300519,0.2847411,0.135,0.21796082,0.3763652,0.0005888694,0.0037523443,1.1366462
F,0.07500373,0.24868825,0.011129922,0.10664259,0.0010353123,0.00052517134,0.6117757,11.0
F,0.605,0.6211064,1.9904499e-05,0.18720973,0.28441855,0.07897491,0.11912744,1.0169469
I,0.625,0.5619047,7.141354e-05,0.0020019533,0.0014205485,0.0016044442,0.7728668,16.698416
F,0.38028386,0.055,0.13,0.37369433,0.001,0.24542207,0.05729269,17.75778
F,0.19780289,0.5430429,0.04160424,2.4718173,0.86260337,0.43783695,0.11235354,28.444275
I,0.075040504,0.055,0.20716903,2.1244793,0.001,0.061368335,0.1050612,1.062777
M,0.3295998,0.20875129,1.13,1.5588138,1.1551714,0.1029491,0.25936487,16.85063
I,0.21110407,0.6299502,1.1298996,0.09501537,0.91126275,0.15748557,0.28534725,9.0
I,0.09366738,0.485,0.004338204,0.8312513,0.5780707,0.027817352,0.0015022729,12.624318
I,0.72679955,0.5048848,0.12893383,0.018973432,0.020567453,0.074253745,0.2949847,28.289013
F,0.22299941,0.61804044,1.1235652,0.106256805,0.9060248,0.19452761,0.62799674,3.2486534
I,0.6539748,0.405,0.0002400499,2.0976288,0.056492772,0.0646651,0.99642503,7.0
F,0.0756819,0.055037122,0.62267405,1.7800884,0.094424866,0.32757524,0.3199467,1.0004054
F,0.7396566,0.055,0.175,2.8191829,0.44393933,0.12448783,0.08761928,10.0
F,0.27638054,0.6299019,0.105,0.7994639,0.17847414,0.038337886,0.13892363,1.0240935
F,0.7235121,0.5218902,1.0031775,1.7730647,0.001,0.75995106,0.92167205,11.0
I,0.40630215,0.055,0.050602105,0.003967588,1.4335673,0.29248676,0.06158453,29.0
F,0.52,0.42185843,0.21000743,1.4318625,0.617585,0.21844168,0.023845999,8.0
I,0.5542176,0.6274954,0.18,0.0075342236,0.0010038309,0.018666089,0.00243357,1.0000746
F,0.5029555,0.62521845,1.1259439,1.0094135,0.28177506,0.46643272,0.20798856,1.1936198
F,0.66266745,0.5865235,0.09,0.3146596,0.014717861,0.12681891,0.0020809027,28.999638
F,0.4772075,0.49148613,0.00012357699,2.8228865,1.4781462,0.76,0.2776578,1.1137817
F,0.27661145,0.54611576,0.9497328,0.011767077,0.5565609,0.73654205,0.46062458,18.205639
M,0.08077582,0.62138605,1.1299725,1.1796108,0.0010003622,0.022728698,0.0016073216,28.99937
F,0.2737781,0.6210495,1.1005117,1.9777461,0.0010247504,0.76,0.02760358,22.97331
I,0.075,0.32159162,0.005142829,0.15591174,0.46718815,0.5199803,0.04811463,1.0012293
F,0.46508673,0.27975067,1.1294944,0.37267226,0.17206477,0.14314005,0.9859769,1.3207084
F,0.55,0.62969196,1.0235345,2.8098834,0.38904303,0.026184484,0.0015006689,6.0
F,0.08277136,0.055008247,0.20078288,0.0020686856,1.4839202,0.14487958,0.99735916,9.0
F,0.11189328,0.56974536,0.0030563874,0.028855942,0.70050275,0.021812871,0.37213036,24.247705
F,0.73801154,0.6298712,0.044750188,1.3464085,0.23340455,0.41615674,0.0029331374,2.861074
F,0.62,0.5749108,0.19875862,0.094817534,0.2539607,0.010823311,0.0337327,7.0
M,0.13997461,0.4286253,0.0022882335,2.8191712,1.2751081,0.007120834,0.106542334,14.0
F,0.3108814,0.26445538,0.15798347,0.85348487,0.82648927,0.001049389,0.9018579,18.384672
F,0.30123806,0.30964893,0.059597787,0.31561264,0.0010030221,0.0033491133,0.0015,14.0
I,0.7395793,0.6285255,0.18373227,0.30284536,0.051045272,0.08283466,0.99888873,10.0
M,0.09255873,0.61603236,0.175,0.0033674145,0.16365318,0.11805435,0.8569338,29.0
F,0.42234325,0.62954897,0.15,0.99675477,0.001,0.75995207,0.0019704776,27.542292
F,0.53,0.055641428,0.22102594,2.8239849,0.44645405,0.0005103001,0.33991817,6.0
M,0.13537401,0.62915695,0.2,0.16773903,0.010106336,0.7596855,0.24933486,8.699548
I,0.07559619,0.07298109,0.085,0.9088367,0.031580456,0.7587759,0.005147813,10.0
F,0.4558768,0.13542096,0.0059581995,1.6411973,1.4879736,0.113508925,0.6212634,28.804672
M,0.57,0.055,0.061100796,0.0020189597,0.047182973,0.76,0.60207415,5.822108
F,0.13614127,0.62277573,0.0,2.8132784,0.9030909,0.74756736,0.030169694,1.1807035
M,0.43756202,0.055,0.08393574,2.6698337,0.80777705,0.42986572,0.0015059415,28.551674
I,0.3890333,0.61898845,0.0,0.0030849557,1.0065539,0.09127547,0.3477233,11.0
M,0.113365605,0.055,0.155,0.23949412,1.2148446,0.19638701,0.55685604,5.0
M,0.44761583,0.62998635,0.15,0.0020544196,0.001,0.021517523,0.0017340947,18.882862
F,0.61,0.62984675,0.55182886,1.1800501,1.4870502,0.006189898,0.28352264,1.187628
I,0.075,0.055,5.3390963e-06,0.003200762,1.464644,0.0017490138,0.0015,1.8151904
F,0.7931597,0.48599246,0.13393012,0.0021174,0.0010066101,0.09129878,0.0020771504,17.34678
F,0.7217315,0.05504482,0.07,0.08947086,0.8791039,0.32587677,0.19831093,1.0064175
I,0.0914225,0.61275506,0.0027285926,1.5277705,1.4421065,0.07299247,0.15261282,6.601519
I,0.79457587,0.5360327,1.1000738,0.18480678,0.31893986,0.24128294,0.8585498,5.0
F,0.69650054,0.055,0.046121296,0.840142,0.17022651,0.7590192,0.18921714,12.0
I,0.07538328,0.17238525,5.4032556e-05,0.4511628,0.04420365,0.4013427,0.12479622,11.0
I,0.0773652,0.41,1.1276565,0.0038468794,0.0010444283,0.0026617032,0.5815458,1.5879712
F,0.075803615,0.055,0.15,0.002,1.2115506,0.2854721,0.2507119,3.4015985
F,0.075,0.48,0.15,1.0538644,0.9015148,0.28394032,0.39717737,23.874044
I,0.703231,0.62982255,0.08,0.20261514,0.00796291,0.7331402,0.8752274,9.0
I,0.63,0.055874847,1.1263993,2.8010848,0.032367412,0.42797503,0.11994921,12.994362
F,0.07511844,0.055151965,0.11,0.0060277353,0.24251884,0.007834058,0.015665473,28.77518
M,0.13349497,0.36,0.060973648,0.27195427,0.8137538,0.0123919835,0.0027289377,1.2874562
I,0.79770434,0.58493155,0.0,2.7010343,1.4793802,0.5616571,0.8317172,1.8188475
F,0.076075904,0.055,8.731525e-06,1.0645163,0.5329087,0.02302903,0.008035831,1.0058656
M,0.34389988,0.6294695,8.3225736e-05,0.1517858,0.0010009583,0.43086472,0.0015047303,5.5353346
F,0.075,0.14423737,0.077480875,0.095735006,0.023592953,0.018149631,0.39727417,12.0
F,0.32420498,0.2669695,2.8708668e-05,2.8230453,0.5951978,0.75913244,0.0021006328,1.0003161
F,0.7845944,0.613103,1.1139736,0.34691495,0.0010890892,0.022487657,0.83617467,4.0
F,0.72415817,0.55,0.08,2.8175652,0.001,0.00055514654,0.031709157,28.838667
I,0.41944957,0.30742726,0.13,1.8726394,0.0012784302,0.04160469,0.03449351,11.0
I,0.64,0.055,0.04730235,0.1387492,0.5517066,0.13527085,0.05697404,6.0
I,0.4575199,0.62977934,0.13,1.8583565,0.001,0.13335623,0.0018735002,13.0
M,0.075337924,0.59283704,0.12,2.7625453,0.42034435,0.76,0.0021432992,1.6836213
M,0.37648603,0.44,1.1299788,0.40620598,0.603927,0.018028148,0.61189973,13.0
I,0.2707038,0.055,0.19,0.0035516934,0.6463089,0.0050673764,0.06738851,3.278518
M,0.475,0.4189142,1.1291519,2.8255,0.001,0.0006758445,0.21664321,2.850012
M,0.08087404,0.055,0.105,0.7007909,0.06703847,0.39423847,0.0037737458,1.2619832
I,0.08993553,0.629977,0.012516691,1.8543445,0.053010076,0.74396574,0.18429573,28.976677
I,0.69262797,0.165479,1.0418867,0.21966416,0.114116274,0.04639121,0.07139572,28.998558
F,0.07865808,0.6269072,6.232434e-07,0.2750056,0.051449075,0.07407507,0.68223405,13.0
M,0.79999304,0.055,0.089704536,2.6771798,1.4493175,0.03487773,0.0015035226,28.998503
I,0.087180585,0.5090009,0.15356731,0.91822654,0.0012594059,0.7598643,0.0015460415,12.0
F,0.64,0.055,0.07632184,0.0020078656,0.16360353,0.26904908,0.4023253,15.080896
M,0.33980864,0.54786766,0.19518642,1.8602265,1.045214,0.7597767,0.009601587,18.64132
M,0.40159312,0.055,1.1236693,0.0069064447,0.66383827,0.34831914,0.97105056,6.0
M,0.07500154,0.63,0.08,0.02558746,0.0011314745,0.7126912,0.0045826435,27.06306
F,0.7526974,0.05716826,0.085,0.116849676,0.001,0.29103452,0.0016869684,17.989637
F,0.65,0.47389734,0.125,0.98549724,0.001,0.01906137,0.10933848,28.757336
I,0.40090698,0.055008747,1.1299859,2.7967362,0.58928037,0.0025872581,0.047617014,8.0
M,0.07502612,0.055,0.185,1.3421637,0.001,0.04609925,0.60674095,1.1245115
M,0.1454235,0.6258488,0.21196628,1.265336,0.001,0.09704993,0.0029776287,1.0547231
M,0.07512447,0.10250667,0.18,0.4203324,0.9262638,0.005966344,0.0018843743,29.0
M,0.07552499,0.6297179,0.08,1.0553087,0.0010009286,0.04362129,0.39321885,12.0
F,0.40364137,0.33664608,0.021499343,0.047877956,0.014245362,0.2618603,0.9538233,16.0
I,0.075,0.4712539,0.00067194656,2.823792,1.4859129,0.76,0.043372273,5.0
F,0.39811197,0.263034,0.00010360285,0.7382018,0.0010086533,0.02110702,0.0041245245,1.0008645
I,0.16981523,0.48,0.15,0.0023725892,0.10745825,0.010462328,0.03227731,28.942583
M,0.07502927,0.055,0.0016898658,1.1053804,1.4375403,0.75569034,0.0015427368,5.0
M,0.07956999,0.05530431,0.00273463,1.0138016,0.0010215072,0.23869024,0.011419451,28.978455
F,0.58700675,0.62538135,0.0836022,1.4016995,0.2958855,0.017871812,0.032655265,5.9422884
I,0.51455057,0.33633512,0.004565511,1.7843971,1.4214008,0.42041165,0.0015003629,1.0231334
F,0.7997212,0.445,1.1296765,0.04250223,0.0011487394,0.63197255,0.033801194,28.99734
I,0.41417503,0.5837368,0.195,0.09164097,0.5820432,0.0005014422,0.0015198204,12.0
I,0.4668278,0.5,0.21038854,0.0027565002,0.68009186,0.020541277,0.0067406558,11.0
I,0.075015776,0.55,0.09,2.795826,0.0010007921,0.76,0.11921645,29.0
M,0.075005606,0.22000669,1.13,1.4824047,0.021789989,0.035228524,0.0015,1.0631073
F,0.6053376,0.30133563,1.1298975,0.5878571,0.018106958,0.13539334,0.0047953245,3.340157
M,0.595,0.62851506,0.0028058751,0.75392807,0.05678214,0.008833766,0.12091913,11.0
F,0.0751578,0.596889,1.1297119,1.810166,0.5770682,0.14236584,0.04322401,2.760767
I,0.07500231,0.629656,1.0780387,0.06334205,0.008905594,0.06384646,0.96430546,19.374584
F,0.36212018,0.6299988,0.15,0.397934,0.001,0.44823682,0.37601912,9.0
I,0.615,0.055121653,1.1251513,0.0021693828,0.18704787,0.18270259,0.0015,26.87848
F,0.3450561,0.059568197,0.27932698,0.0021004002,0.015937295,0.07413126,0.0015024651,14.0
I,0.2070413,0.24721307,1.13,0.55860025,0.0011512794,0.019862656,0.2507936,13.0
F,0.18652889,0.055,0.38196382,0.541184,1.4854543,0.000519671,0.37487623,5.0
M,0.63519824,0.45365328,0.18283823,0.0020157,0.008897188,0.046335984,0.86141694,29.0
M,0.075,0.055,0.20284069,0.0066059777,0.07750401,0.003499656,0.4104427,5.0
M,0.37387663,0.5624463,1.1295375,0.0043842285,0.0057038474,0.033969633,0.12419212,4.3625083
F,0.6804916,0.40066278,0.011482754,0.08012538,0.002833959,0.17495972,0.037493918,7.0
F,0.42484215,0.62319195,6.8576205e-06,0.9589361,0.25738454,0.279074,0.0026541247,4.0
M,0.23456287,0.055,0.135,0.5690372,0.0010196867,0.00050503603,0.0015130164,10.0
I,0.7999958,0.56925744,0.016590405,0.39401776,0.001,0.0005,0.116740875,10.0
F,0.32153803,0.62998885,1.1104338,2.0824628,0.23406157,0.76,0.12944183,1.0000914
I,0.7877088,0.44,0.9147714,2.8154657,0.001,0.0005429939,0.006190965,11.0
F,0.46233875,0.6299594,1.1299864,2.8240385,0.53914064,0.30510715,0.0020001736,1.6140354
F,0.07500147,0.35289514,0.19032334,0.12881254,0.06557988,0.06445908,0.3945999,4.0
I,0.575,0.62875223,0.0019980122,0.0039661108,1.4862701,0.31436238,0.4330966,1.0261236
I,0.38569,0.22104812,0.145,0.06527444,0.013034603,0.00050361955,0.07031584,15.314631
M,0.76153207,0.055,0.195,1.5167992,0.001,0.0005,0.023998315,4.0
I,0.3219567,0.055,1.13,1.1943176,0.6565511,0.012102998,0.34805343,12.0
M,0.7998048,0.53739697,0.15,0.5776022,0.858463,0.35090345,0.13145605,11.0
F,0.14624067,0.44,1.1711461e-05,1.1846403,0.2255811,0.76,0.32404536,28.999395
F,0.07865346,0.055,3.441307e-05,0.5397478,0.51348007,0.75590795,0.002836034,12.0
I,0.67513293,0.62922376,1.1280755,0.96968067,0.73292893,0.24181814,0.06763557,17.762833
F,0.19357754,0.525,0.165,0.6475351,0.048601665,0.12192374,0.46166927,4.0
M,0.075,0.60944366,1.2922291e-05,1.1908445,0.001,0.0091908015,0.0018958192,15.0
F,0.29761195,0.055,7.782143e-05,0.036443073,0.0042640013,0.16173299,0.29644135,4.9840565
F,0.7990091,0.2310372,0.024213253,1.6170357,0.0010011595,0.2949454,0.25157613,3.8204873
I,0.31066203,0.29917312,0.05540723,0.0041474877,0.88931006,0.0060190265,0.347261,7.0
I,0.08582981,0.055,0.0,1.8828387,0.60739404,0.42849925,0.38537717,1.0065595
M,0.32868066,0.62999254,0.0,1.2884037,1.446538,0.039069124,0.044496834,23.813143
F,0.6047802,0.16241352,0.14,1.5086122,1.4616721,0.7364649,0.79678845,8.0
I,0.5541162,0.055,0.016477134,0.93965715,0.34138155,0.38294423,0.00150741,10.0
M,0.26607648,0.6299991,4.428868e-05,0.0020061496,1.4820882,0.65282357,0.3054635,28.079458
M,0.5130369,0.31,0.027358996,1.2429519,0.12986676,0.14950813,0.15648368,15.496595
M,0.29066825,0.6272764,1.13,0.6278065,1.1542484,0.0030271087,0.008566415,28.998772
I,0.4351697,0.5044829,1.1298014,2.7796876,0.8641897,0.0035740053,0.0017939443,28.977074
F,0.075,0.055002127,0.19,0.21190812,1.4875231,0.010580183,0.040352166,7.0
F,0.09415421,0.19283733,0.078602344,1.4143937,1.484472,0.3263188,0.0040074945,29.0
M,0.07500485,0.055046614,0.1,0.41943085,0.7318975,0.74612284,0.15119037,1.0040132
M,0.07575378,0.056251343,0.0061729276,2.7081287,0.7425861,0.0005,0.06328924,28.995146
F,0.07706446,0.055006832,7.4032127e-06,2.6363409,0.1693014,0.025708685,0.25446695,23.423016
I,0.11734749,0.6248972,1.081997,0.0058425236,0.0012755217,0.2504331,0.31203622,29.0
I,0.79965645,0.055,1.0966191,0.19836985,0.70124215,0.7596941,0.021463033,2.0866594
I,0.07509169,0.055,0.175,0.48679432,1.4804025,0.7338183,0.011059097,12.0
I,0.39176863,0.19935924,0.1,0.2175257,0.0010158952,0.17922589,0.0025598938,1.1049608
I,0.07536775,0.055,1.033013,0.017241634,0.0027060444,0.21469916,0.011690418,5.0
I,0.6617155,0.62979037,0.11,2.8254254,0.1630351,0.0005640219,0.05619084,13.0
M,0.44836932,0.06442511,0.0,0.3928602,0.011954262,0.0007959245,0.015180061,18.36829
F,0.6100553,0.12254636,0.13705108,1.7911856,0.001,0.21638644,0.10115601,1.0155791
F,0.09949238,0.6268678,1.1042963,0.024861533,0.4635946,0.46547568,0.071534835,1.0037838
M,0.3502277,0.055,1.13,1.8596383,0.0012143332,0.03866407,0.023892561,10.0
I,0.73611325,0.26626486,0.37890792,0.22614439,0.67826146,0.7041376,1.004108,17.961103
F,0.12130714,0.055,0.21474949,1.3279631,1.4507831,0.14320423,0.50307083,14.0
F,0.69930106,0.58438694,1.1265817,2.5536907,0.001,0.4097201,0.0017545744,1.0
F,0.7999056,0.63,0.02461244,1.6652718,0.106522664,0.7597909,0.2448398,11.0
I,0.37107348,0.62959695,0.15,1.9308641,0.80161726,0.148968,0.027777888,1.0069383
F,0.36553606,0.45,0.12,1.4622695,0.8607515,0.0006098006,0.011546369,6.0
F,0.7007499,0.31197608,1.107499,0.22167332,0.1995509,0.7343303,0.009835042,14.0
F,0.44475085,0.6299662,0.20463122,1.6053716,0.6681233,0.10430005,0.06408711,1.0893134
M,0.7840118,0.061976578,0.20161295,0.9557041,1.4869158,0.14053707,1.0017622,19.760614
F,0.53967816,0.6058203,1.1229283,2.7350562,1.4297128,0.056159664,1.0027692,28.931473
M,0.075,0.60454696,0.0,1.1405287,0.001,0.0005,1.0049136,27.704613
M,0.075,0.62747836,0.0018148521,2.7591667,0.62115246,0.06507111,0.0015,1.0106181
I,0.7906886,0.37032,0.175,1.0114167,1.3319064,0.21116643,0.011572538,5.0
I,0.07646879,0.5252384,6.0331467e-06,2.3581173,0.112011105,0.47958007,0.3747128,5.0
I,0.28225604,0.23107001,0.96210617,0.13200054,0.23921084,0.16118117,0.40882432,16.82739
M,0.25106493,0.055,0.015917663,1.5595344,1.0583727,0.0005002605,0.057520043,28.957079
F,0.757994,0.055070437,0.00046183067,0.0031171686,0.0010002761,0.7595621,0.60360914,9.146756
I,0.07987821,0.055,0.17,2.542147,0.791879,0.75669885,0.0022779452,11.0
F,0.1000287,0.16798432,0.009243751,1.4644251,0.0010016944,0.43786144,0.001506968,8.0
F,0.07729438,0.6230376,0.0,1.5316458,1.4856249,0.0013072969,0.0036304053,9.0
M,0.46870694,0.5848559,0.22363248,1.712022,1.0128778,0.75869817,0.30614483,15.973057
F,0.47458363,0.415,9.472392e-06,0.7345837,1.4876426,0.09938552,0.0025246819,13.0
