age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
28.0, Local-gov,21266.957, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,103552.38, HS-grad,9.0, Divorced, Exec-managerial, Own-child, White, Male,0.0,0.0,99.0, United-States, <=50K
60.0, Local-gov,417153.72, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,26813.35, 10th,6.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
21.0, Local-gov,188511.9, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,32071.152, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
41.0, Private,138063.78, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,99.0, United-States, <=50K
27.0, Private,30565.865, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,600630.5, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,21585.02, Assoc-acdm,12.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
67.0, Self-emp-inc,491990.66, Assoc-voc,11.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,55449.453, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,79911.56, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
18.0, Private,472114.53, HS-grad,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,406765.9, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,20261.717, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,554117.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,116203.58, Assoc-voc,11.0, Never-married, Adm-clerical, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,27747.256, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,519364.25, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,295260.22, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,32330.535, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,416028.3, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,34281.78, HS-grad,9.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
57.0, Private,194683.84, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,366472.84, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Self-emp-inc,108266.055, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
85.01148, Private,76846.53, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Local-gov,431832.66, 10th,6.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,52383.906, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Local-gov,666153.06, Assoc-voc,11.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
82.89061, Private,96620.32, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,1.0215402, United-States, <=50K
23.0, Private,43309.68, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,99.0, United-States, <=50K
51.0, Private,337379.06, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,354761.25, HS-grad,9.0, Never-married, Adm-clerical, Other-relative, White, Male,0.0,0.0,99.0, United-States, <=50K
90.0, Private,70202.01, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
18.721533, Private,404397.53, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Private,115631.195, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,13928.261, Assoc-voc,11.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,569841.2, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
21.0, Private,22061.54, Bachelors,13.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
75.73685, Private,442474.53, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
18.0, Private,18019.658, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,423417.06, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
21.0, Private,141039.08, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,1.443073, United-States, <=50K
25.0, Private,420887.84, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, Mexico, >50K
90.0, Private,98702.29, HS-grad,9.0, Widowed, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,22189.568, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
18.0, Private,26074.69, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
62.0, Private,551062.25, Assoc-voc,11.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,56009.516, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,1.8246495, United-States, <=50K
51.0, Private,255670.05, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
17.0, Private,38506.734, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,3.0160124, United-States, <=50K
42.0, Private,690125.94, Assoc-voc,11.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Local-gov,26032.406, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,358628.75, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, State-gov,32936.348, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,273748.38, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,23684.463, 10th,6.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,45539.637, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Male,0.0,0.0,99.0, United-States, <=50K
31.0, Private,25095.633, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
76.00527, Private,376278.94, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,179962.22, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,23274.916, Masters,14.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
19.0, Private,393010.03, 10th,6.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,34009.94, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
24.0, Private,82485.55, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,218180.16, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,275101.3, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,92961.2, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,422026.44, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
62.0, Private,159827.81, Assoc-voc,11.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,99.0, United-States, <=50K
20.52785, Private,25062.576, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,187861.27, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,60.0, United-States, <=50K
24.0, Private,502653.44, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,85793.7, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,53294.242, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,667382.1, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,98032.75, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,29363.168, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
28.0, Private,558296.25, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,404310.06, Prof-school,15.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
59.0, Private,347929.25, 10th,6.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,22371.93, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,24589.557, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Local-gov,660205.5, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Private,23697.97, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
65.0, Private,418034.38, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,227662.97, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
68.78912, Private,343063.78, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,24030.125, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,574304.06, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,16298.919, Assoc-voc,11.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
24.1488, Local-gov,344396.75, Assoc-acdm,12.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Self-emp-not-inc,221667.22, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,117798.06, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
84.8288, Private,28724.502, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,277365.4, HS-grad,9.0, Divorced, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,15029.729, Assoc-voc,11.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,530798.4, HS-grad,9.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,32235.832, Assoc-voc,11.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,359005.94, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
66.0, Private,25367.354, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,28968.22, 10th,6.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
71.0, Private,24203.523, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,482009.1, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,568500.2, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,31119.299, Assoc-acdm,11.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
21.0, Private,603137.44, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K
90.0, Private,54715.105, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,617314.25, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
68.149284, Private,456536.28, 10th,6.0, Divorced, Other-service, Unmarried, White, Male,0.0,0.0,40.0, ?, <=50K
21.0, Private,23751.37, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Private,380414.97, Masters,14.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,461758.03, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,103731.44, 10th,6.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,23886.63, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
85.79355, Private,511483.16, 10th,6.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,21601.533, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K
21.970331, Private,559836.4, Bachelors,13.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,33295.75, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,139744.3, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,408648.78, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
41.439186, Private,20516.81, Assoc-acdm,12.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,20792.877, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K
75.62465, Private,406540.8, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,118837.08, 10th,6.0341425, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,61605.87, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,27704.346, Assoc-voc,11.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
63.0, Private,294002.25, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
20.0, Private,20263.178, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Private,264920.25, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,32921.22, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
53.0, Private,25447.086, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,645665.94, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Private,21983.982, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,582910.7, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,21362.068, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,657842.7, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,34739.33, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,34000.18, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
17.0, Private,451423.03, 10th,6.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,30244.637, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
17.0, Private,399182.72, 10th,6.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,2.7071073, United-States, <=50K
68.0, Private,38567.27, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
22.0, Private,588024.7, Masters,14.0, Married-civ-spouse, Adm-clerical, Wife, White, Male,0.0,0.0,40.0, United-States, <=50K
68.0, Private,29953.076, Assoc-voc,11.0, Divorced, Exec-managerial, Unmarried, White, Male,0.0,0.0,99.0, United-States, <=50K
17.0, Private,467787.47, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,2.2384412, United-States, <=50K
51.0, Private,197711.95, 10th,6.0, Married-civ-spouse, Other-service, Husband, Other, Male,0.0,0.0,40.0, ?, <=50K
18.0, Private,564949.2, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,22168.393, Assoc-voc,11.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, ?, <=50K
18.0, Private,471597.38, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
62.0, Private,16785.818, Assoc-acdm,12.0, Divorced, Other-service, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,586758.56, Assoc-voc,11.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,97742.766, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,550526.56, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Private,52044.08, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, State-gov,86159.445, 10th,6.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,1.2896144, United-States, <=50K
46.0, Private,140491.7, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
17.0, Private,464435.88, 10th,6.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,1.8127528, United-States, <=50K
90.0, Private,75279.74, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,75.7667, United-States, <=50K
18.0, State-gov,544552.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
64.0, Private,26473.78, HS-grad,9.0, Separated, Exec-managerial, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,382739.2, Assoc-voc,11.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, State-gov,33487.68, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,516259.1, Assoc-voc,11.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
68.0, Private,22649.195, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,28230.273, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,359018.56, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,34093.902, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
59.0, Private,118223.63, HS-grad,9.0, Married-civ-spouse, Transport-moving, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
21.0, Private,464166.66, 11th,7.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
58.738945, Private,23430.98, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
24.0, Private,186528.58, 10th,6.0, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,647799.9, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,22628.688, 10th,6.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,505630.7, HS-grad,9.0, Divorced, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,140440.38, 10th,6.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,616476.1, Bachelors,13.0, Separated, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,161317.27, 10th,6.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,21580.088, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,246796.06, Assoc-voc,11.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
41.0, Private,57390.848, HS-grad,9.0, Divorced, Exec-managerial, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,424367.78, 10th,6.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
72.97999, State-gov,37373.54, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,424145.8, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,315366.7, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,236707.53, 10th,6.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,72394.22, HS-grad,9.0, Widowed, Other-service, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,499140.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Federal-gov,91781.36, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,24705.623, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, State-gov,310757.44, Assoc-voc,11.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
62.0, Private,209957.7, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,16657.527, Assoc-voc,11.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
69.0, Private,287714.34, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
23.0, Private,568474.9, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
38.705475, Private,23791.559, Assoc-voc,11.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,21909.57, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,21690.594, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,456896.75, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,99.0, United-States, <=50K
