LIMIT_BAL,SEX,MARRIAGE,AGE,PAY_0,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT5,PAY_AMT6,default payment next month
50000.0,2,1,55.0,0,0,0,0,0,43795.65,40935.305,34575.04,30363.822,2000.0,2000.0,1382.6265,1500.0,0
50000.0,2,1,48.0,0,0,0,0,0,58287.18,60436.58,57406.098,51812.46,2684.331,3000.0,2000.0,2008.7634,0
170000.0,2,2,27.0,2,0,0,0,0,170990.75,174967.08,167520.88,143827.89,6684.244,8437.316,4772.066,6000.0,0
461651.1,1,2,29.0,1,0,-2,-2,-2,-69777.0,-157264.0,-170000.0,-339603.0,5378.083,0.0,0.0,0.0,0
10000.0,2,1,30.0,1,0,0,0,0,3194.657,16484.537,192256.45,17830.414,2000.0,6000.0,517.98035,1000.0,0
140000.0,1,2,30.0,1,-2,-2,-2,-2,-69777.0,-157264.0,-169967.02,-339603.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,22.0,0,0,0,0,0,36427.33,27435.4,13458.613,1473.9381,1765.351,1338.5647,334.4945,29117.928,0
70000.0,2,3,29.0,0,0,0,0,0,5607.535,49436.258,2000.1709,2500.578,1971.2484,5098.4854,537.35254,20046.627,0
50000.0,2,2,23.0,3,0,2,0,0,0.0,29881.713,38681.355,37285.19,1800.029,0.0,0.0,0.0,0
290000.0,2,2,26.0,1,2,0,-1,2,3750.0776,390.0,46605.984,1423.3917,8134.0796,1145.5704,0.0,0.0,0
999538.7,2,2,41.0,0,0,0,0,0,983931.0,854501.75,891087.25,365133.5,80364.73,113911.08,51969.867,65658.43,0
80000.0,1,2,32.0,0,0,0,0,0,13022.653,13154.353,5248.1177,747.26184,1290.2052,1381.9135,400.0,940.56824,0
20000.0,2,1,22.0,2,2,2,2,2,16430.928,17914.215,17720.02,16207.372,1500.0,1200.0,0.0,0.0,1
500000.0,2,2,29.0,0,0,0,0,0,47558.285,46668.426,46352.742,99290.31,3748.3,3808.5596,18563.44,6296.8677,0
20000.0,2,2,23.0,0,0,0,0,0,31356.9,12628.41,19098.568,18559.387,1786.1703,2000.0,3000.0,5853.5366,0
180000.0,2,2,39.0,0,0,0,0,0,43602.746,57134.594,70511.59,28405.957,10000.783,3888.2717,170.45987,1500.0,0
160000.0,1,1,43.0,1,-2,-2,-2,-2,390.0,0.0,9449.403,190.57776,0.0,0.0,0.0,0.0,0
290000.0,2,1,41.0,1,0,-1,-1,-1,3158.613,1090.1973,2265.3413,10203.606,780.0,2000.0,4476.9414,4284.002,0
80000.0,2,1,26.0,0,0,0,0,0,30442.662,19129.389,16578.803,34096.312,3000.0,3500.0,699.5629,6413.4355,0
200000.0,2,2,32.0,-1,-1,-1,0,-1,452.73044,1899.8768,0.0,316.0,393.54163,2000.0,330.88892,13539.422,0
500000.0,2,2,31.0,1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
612868.4,2,2,49.0,0,0,0,0,0,956077.0,824736.2,869025.8,418913.62,36629.27,49702.14,34197.027,33700.113,0
220000.0,2,1,28.0,-1,0,0,0,-2,38201.344,49849.082,45944.527,9478.283,2000.0,17007.209,0.0,7137.632,0
160000.0,1,1,40.0,-2,-2,-1,8,-1,2866.5493,1667.5328,1722.5657,0.0,1769.4785,316.66055,3398.4255,0.0,0
110000.0,2,2,22.0,1,2,0,0,0,120744.69,107066.7,98447.43,57850.047,3451.9817,1104.7699,2000.0,0.0,0
30000.0,2,2,23.0,0,0,0,0,0,35756.2,23893.5,28050.555,19053.604,1220.4265,1700.0,0.0,336.1439,0
50000.0,2,2,22.0,2,2,2,2,2,32487.889,30435.996,30644.625,31573.135,1811.125,1404.3518,1830.1646,0.0,1
50000.0,1,1,53.0,0,2,2,2,2,21874.4,13669.075,17484.023,19388.96,3246.9639,3000.0,2000.0,2482.4275,1
450000.0,1,2,45.0,-2,-2,-2,-2,-2,-69751.086,-157091.33,-169607.58,-339430.4,0.0,0.0,0.0,0.0,0
50000.0,1,2,32.0,0,0,0,0,0,30482.383,27340.547,21853.312,20230.229,1871.3324,1565.0201,1021.2961,1096.3765,0
250000.0,2,1,39.0,-2,-1,-1,-1,0,964.7124,396.0,0.0,415.6813,1373.478,1174.3921,0.0,0.0,0
180000.0,2,2,27.0,0,0,0,0,0,20718.504,4047.879,691.7988,10265.259,2847.335,370.30536,1035.2795,800.0,0
70000.0,2,2,28.0,8,0,-1,2,-2,14918.45,1975.7328,17414.586,465.23486,11039.059,5.6483893,0.0,0.0,1
400000.0,2,1,58.521767,0,0,0,0,0,419750.75,407137.28,422884.25,431994.47,19142.137,20034.344,19876.764,25739.88,0
500000.0,2,2,30.0,0,0,0,0,0,169335.61,158245.19,149003.44,135084.11,8000.0,8693.557,8719.802,5200.9077,0
210000.0,2,2,31.0,1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
330000.0,2,2,61.31338,0,0,0,0,0,1280.5865,67279.72,68055.0,15009.6455,1800.0,1965.1395,417.1593,963.4444,0
100000.0,2,2,31.0,-2,-2,-2,-2,2,523.3662,3589.053,1905.667,393.47122,0.0,4103.575,0.0,202.26434,0
964192.9,1,1,50.0,-1,-1,-1,-1,-1,120130.89,135206.52,256643.06,57855.754,252516.78,661744.75,100267.8,190990.69,0
260000.0,1,1,53.0,-1,-1,-1,-1,-2,71461.1,562999.9,0.0,0.0,101913.29,1224425.8,0.0,30394.664,0
20000.0,2,1,50.0,0,0,0,0,2,21806.08,24523.902,24929.055,28759.479,1663.9485,1500.0,1645.4536,0.0,0
30000.0,1,1,52.0,2,2,2,2,2,24898.305,23292.166,23733.145,10771.211,2000.0,1268.4697,0.0,0.0,1
380000.0,1,1,40.0,0,0,0,0,0,428629.66,381328.25,364559.97,339817.8,14806.787,12102.77,7780.141,9616.206,0
150000.0,2,2,25.0,0,0,0,0,0,0.0,32410.348,73273.07,18753.553,1966.0884,0.0,6557.601,1698.5201,0
10000.0,2,2,22.229826,0,0,0,0,0,1612.7947,1748.3912,1498.2489,222236.1,1258.443,1100.0,343370.0,0.0,0
180000.0,1,2,34.0,0,0,0,0,0,140651.56,132552.05,41076.523,39671.75,4500.0,5913.786,35348.6,900.0,1
356583.7,1,1,30.0,-1,-1,0,0,0,0.0,35801.72,15865.313,1523.7854,0.0,30053.584,0.0,10000.995,1
30000.0,2,2,26.0,-1,2,2,0,0,38956.047,21062.11,78235.125,33003.4,3007.9663,2043.7178,1000.0,3437.8323,0
911167.56,2,2,44.0,-2,-2,-2,-2,-2,481.24664,395.97437,343.0994,475.2569,292.0582,390.0,719.7601,277.62915,0
110000.0,1,3,33.0,2,0,2,-1,0,87377.14,45284.22,4148.2847,18838.164,104806.09,1800.0,0.0,0.0,0
140000.0,2,2,47.0,-1,-2,-2,-1,-1,286.1326,0.0,0.0,501.98578,0.0,0.0,896.7463,1000.0,0
200000.0,2,2,22.0,0,0,0,0,0,184959.7,185462.73,172363.28,156015.69,7498.9565,7215.767,7000.0,6000.0,0
30000.0,1,1,58.663063,0,0,0,2,0,4971.255,6469.634,27154.021,12578.076,2125.2358,1000.0,2.7587948,1795.1218,0
999552.5,2,1,51.0,-2,-2,-2,-2,-2,-3.5836837,0.0,0.0,961664.0,307.2528,0.0,410637.84,193108.69,0
140000.0,2,1,43.0,0,0,0,0,0,122066.87,120639.97,118564.85,107839.8,5000.0,7054.551,2639.1348,5152.062,0
390000.0,2,2,30.0,3,0,-1,0,0,44736.61,14634.018,0.0,12611.345,11000.0,8531.179,7800.2495,0.0,0
150000.0,2,1,43.0,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,2,1,24.0,1,2,2,0,0,17083.336,16220.887,16129.645,20006.352,0.0,0.0,958.0606,1000.0,0
120000.0,1,1,40.0,0,2,0,0,0,1448.2052,22910.375,63737.836,22683.307,0.0,2234.5432,3000.0,0.0,0
260000.0,1,2,28.0,1,-2,-1,0,0,-53056.406,-4224.3525,596534.44,884313.44,0.0,0.0,99365.11,5914.624,0
110000.0,2,2,29.0,2,-1,-1,-1,-1,10027.748,902.8332,475.4582,1076.3317,3995.5535,1542.2198,5293.0303,2003.6241,0
60000.0,2,2,24.0,2,-2,-1,0,0,-17.480711,-49034.875,168447.83,-353.6988,8000.0,6500.0,0.0,1932.6642,1
10000.0,1,1,51.827652,0,0,0,0,0,4171.0444,4872.5825,6076.959,6770.934,1234.8739,1200.0,390.0,510.59106,0
20000.0,2,2,22.0,1,2,0,0,0,10718.904,9886.182,11316.269,9419.21,1315.5078,0.0,735.1213,0.0,1
420000.0,1,2,30.0,2,-2,-1,-1,0,1428.9731,-1490.0865,1099.3033,26371.746,12452.84,0.0,10000.0,329.17822,0
130000.0,1,2,40.0,0,0,0,0,0,50302.723,48179.207,28001.355,23955.076,2000.0,1634.0244,1483.872,1561.3497,0
30000.0,1,2,26.024967,2,0,0,0,2,19367.363,20955.875,22094.643,26344.43,1600.0,1500.0,0.0,1501.0302,1
10000.0,1,2,23.0,0,0,0,0,0,4153.0347,4715.462,5987.893,8192.075,1316.21,1233.0476,1000.0,1000.0,0
70000.0,2,2,26.0,0,0,0,0,0,58823.082,57907.082,53345.227,49471.617,2521.1196,2308.2166,1919.7476,2000.0,0
50000.0,2,2,26.0,0,0,0,0,0,4974.8096,390.0,7821.9126,2714.459,0.0,3000.0,986.77637,1906.8246,0
571015.56,2,1,51.0,0,0,0,0,0,907311.4,812167.94,812925.8,912791.2,51850.273,110110.99,178765.89,443345.4,0
200000.0,2,1,33.0,0,0,2,-1,0,4844.6055,90526.32,-17.93818,94951.34,5894.556,7102.513,868.27936,1200.0,0
230000.0,2,2,28.82996,-1,-2,-2,-1,2,415.45694,1480.3928,0.0,3502.0093,249.31654,1133.1254,0.0,897.4234,0
30000.0,2,1,26.0,0,2,0,0,0,14886.43,7707.1733,5590.214,390.0,3758.619,0.0,0.0,0.0,1
322745.34,2,2,27.0,0,0,0,0,0,345237.9,321745.34,316483.88,288902.1,13040.033,13271.961,10000.0,10000.0,0
50000.0,2,2,22.0,0,0,0,0,0,50398.117,54493.996,52342.273,54763.08,5000.0,7241.2886,9449.811,3315.0671,0
521779.06,1,2,32.0,-2,-2,-2,-2,-2,0.0,0.0,-491.2727,-339603.0,1000.0,396.0,0.0,0.0,0
290000.0,2,2,30.0,2,2,2,0,2,119725.6,10271.398,115173.86,108556.695,12002.474,2100.0,2357.6494,1000.0,0
50000.0,2,1,33.0,0,0,0,0,0,50126.184,27507.684,31622.732,29363.77,2000.0,1594.9557,1802.9603,1880.7195,0
80000.0,1,2,26.0,0,0,0,0,0,48183.156,42753.42,36363.637,34826.914,2617.3389,2399.8425,1801.4355,3000.0,0
120000.0,1,2,41.0,0,0,-1,0,0,48881.094,63412.68,26386.139,48906.164,9034.399,3057.1824,86939.78,0.0,0
130000.0,2,2,26.0,0,-1,-1,-1,-1,166772.08,64169.613,595.7243,98762.625,169659.88,70759.31,117325.29,9590.964,0
300000.0,1,1,45.0,0,0,0,0,0,63350.65,68598.69,71438.49,71296.516,3002.201,3000.0,2138.186,3000.0,0
260000.0,2,1,27.0,1,0,0,0,0,130241.0,47916.098,135927.19,25404.873,71247.82,2073.2717,2514.936,5954.4243,0
40000.0,2,2,23.0,0,0,0,0,0,34678.293,19789.025,6595.0107,4677.45,1700.0,1003.9303,0.0,0.0,0
634175.9,2,1,54.0,0,0,0,0,0,950818.9,822002.56,874535.9,413170.2,36962.273,46655.27,42459.668,40531.516,0
50000.0,2,2,26.0,-1,0,0,0,2,31726.076,7496.4653,291.69913,10281.607,5631.445,3008.5374,0.0,1998.4172,0
50000.0,2,1,52.0,0,2,0,0,0,48827.195,48114.543,48756.566,47231.168,4500.0,0.0,2239.4873,0.0,1
130000.0,2,2,45.0,0,0,0,0,0,18626.049,20534.955,21969.951,15529.073,2381.2515,477.87537,1159.3899,2000.0,0
50000.0,2,2,50.016907,1,0,0,0,0,2630.19,11881.243,8644.324,26491.59,0.0,1700.0,5000.0,1684.143,0
140000.0,2,1,34.0,-1,0,0,0,0,1220.7153,9093.823,10052.235,2400.5566,1356.7665,1354.4767,1000.0,0.0,0
360000.0,2,1,50.0,2,-1,-2,-1,-2,0.0,0.0,0.0,0.0,11.446771,0.0,0.0,0.0,0
20000.0,2,1,58.0,2,2,2,2,2,18849.541,20057.844,20303.525,15720.941,0.0,2243.2263,0.0,0.0,0
30000.0,1,2,38.0,8,-2,-2,-2,-2,26766.943,183.10493,141.37027,3963.3516,1601.8121,423.36322,2000.0,6000.0,1
20000.0,2,2,52.0,1,2,0,0,0,2829.9233,2012.2972,2705.8125,4235.005,1346.4412,0.0,878.686,1000.0,0
50000.0,2,1,24.0,0,0,0,0,0,45152.965,138910.19,50168.65,98606.516,1756.9595,3916.2974,2000.0,2109.6328,0
10000.0,2,1,50.0,0,0,0,0,-1,1841.3866,390.0,1743.7971,4025.8625,1352.2812,0.0,4500.0,0.0,1
10000.0,1,1,36.0,1,-2,-2,-2,-2,-69777.0,-157264.0,-170000.0,-339603.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,22.0,0,-1,0,0,0,5245.511,1212.7125,411.92477,926.9901,1827.9381,1000.0,0.0,174.75053,1
80000.0,1,1,41.0,-1,-1,-1,-1,2,582.5345,229.88785,0.0,127.79636,5.9620423,222.11937,0.0,600.0,0
500000.0,2,1,49.0,-2,-2,-2,-2,-2,-8.784313,0.0,-15.916724,258915.38,180.9519,780.0,385823.12,152569.92,0
20000.0,2,2,22.0,0,0,0,0,0,20018.07,20417.78,19842.38,19936.139,1570.1232,1500.0,1116.3112,1000.0,0
400000.0,2,2,40.0,0,0,0,0,0,85037.03,44919.93,18645.762,146017.53,4000.0,0.0,103440.766,0.0,0
70000.0,2,2,46.0,-1,2,2,0,0,18542.76,29403.217,40156.938,55957.215,0.0,4000.0,0.0,6531.832,1
360000.0,2,1,33.0,-1,-1,-1,0,-2,22824.494,828.4164,2998.3098,0.0,21872.709,1441.83,0.0,0.0,0
170000.0,1,1,34.0,1,0,-1,-1,-1,155.24347,629.18396,258.16586,12.100315,0.0,62.018875,1000.0,0.0,0
30000.0,2,1,58.0,0,-2,-2,-2,-2,1144.6962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,2,1,30.0,0,0,0,0,0,49554.527,47408.63,46302.44,51644.688,5474.3213,3000.0,10000.0,5694.2397,1
100000.0,2,2,39.0,0,0,0,0,0,31127.912,53294.324,49750.914,39392.977,1616.027,1853.7372,7945.272,1800.0,0
150000.0,2,2,32.0,0,0,0,0,0,140229.9,334663.84,101150.2,191053.66,5732.5625,6000.0,10000.0,5000.633,0
70000.0,1,2,34.0,0,2,2,0,0,9104.528,4121.4463,10913.817,20458.025,2000.0,0.0,0.0,1110.6428,0
270000.0,2,2,31.0,0,0,0,0,0,38895.887,44306.383,22867.922,34853.027,6053.4946,977.3429,1703.336,2734.412,1
20000.0,2,1,35.0,1,-2,-1,2,2,0.0,0.0,2905.1765,2078.6162,0.0,0.0,149.73903,1261.5386,1
440000.0,2,2,33.0,2,-1,-2,0,-2,2398.4236,103245.83,111704.086,390.0,38981.477,5000.0,0.0,0.0,0
10000.0,1,1,65.1073,0,0,0,0,0,6552.606,7593.937,8655.803,9013.786,1314.753,1246.3289,700.8259,0.0,0
140000.0,2,2,23.0,0,0,0,0,0,92357.81,94841.52,92231.1,87948.15,4000.0,4000.0,2997.3916,3000.0,0
80000.0,2,1,38.0,0,0,0,0,0,51728.418,56079.355,54783.984,49585.984,2882.0295,4000.0,5000.0,1709.8113,0
200000.0,2,1,44.0,0,0,0,0,0,132520.67,135497.95,136659.72,136236.05,5321.3066,5955.0635,7001.898,6973.678,0
30000.0,1,2,28.0,0,0,0,0,0,20851.875,22264.723,21519.848,19940.703,3000.0,7978.975,1707.1155,10035.203,0
310000.0,2,1,31.0,0,0,0,0,0,125170.56,102593.734,90065.97,67794.09,5503.676,4052.879,3500.0,2498.3274,0
135168.39,2,2,23.0,0,0,0,0,0,12826.2705,3041.48,141134.34,5528.2563,3775.0642,1740.2413,173.689,5066.523,0
20000.0,2,1,28.0,0,0,0,0,0,175.18243,10014.314,28877.984,10963.62,196.61264,1454.6704,3198.1648,1166.9565,0
50000.0,2,2,31.0,0,0,0,0,2,1987.9465,96178.336,86004.12,84269.055,3084.296,2299.1548,0.0,2836.6733,0
30000.0,2,1,23.0,0,0,0,0,0,44018.44,12029.309,16528.027,20246.367,0.0,0.0,0.0,1800.0,1
310000.0,1,1,46.0,0,0,0,0,0,25767.994,71683.64,32210.598,17989.848,430.92688,2447.6272,2297.52,1400.0,0
10000.0,2,2,23.0,0,0,0,0,0,2610.7297,2610.3442,2997.7637,827.3739,1131.9719,1171.1158,0.0,611.1549,1
490000.0,2,1,30.0,0,0,0,0,0,503567.1,476691.66,658924.9,753662.25,20001.209,21542.523,15001.105,19979.035,0
70000.0,1,2,32.0,0,0,0,0,0,8069.121,22117.406,18653.947,3008.3362,1361.3315,179.62135,0.0,1401.8689,0
160000.0,2,2,34.0,0,-2,2,0,0,28293.418,26134.074,165283.17,15749.412,0.0,6000.0,51285.26,2000.0,0
20000.0,2,2,23.0,0,0,0,0,0,20400.633,20629.107,19543.889,18351.375,1513.0029,1554.7742,783.3346,681.58325,0
20000.0,1,2,27.0,0,0,0,0,0,19134.455,19708.27,19598.586,18898.223,1547.869,1500.0,594.72,757.1104,0
120000.0,1,2,31.0,-1,-1,1,-1,-1,1933.5441,15881.236,0.0,0.0,3600.0,4473.9937,0.0,16903.871,0
20000.0,2,1,25.0,0,0,0,0,0,3572.1877,36815.215,22099.254,13228.948,1500.0,106981.49,1000.0,911.9415,0
120000.0,2,1,28.0,0,0,2,2,-2,1274.835,7140.2827,14292.37,16544.738,2500.0,1500.0303,5173.634,1271.885,0
40000.0,2,1,39.0,-1,0,0,0,0,16803.084,50794.84,17925.434,27846.014,2500.0,1365.0386,3197.344,0.0,0
80000.0,2,2,22.0,0,0,0,0,0,67863.16,67994.94,64577.348,55435.016,2500.0,2889.7913,2200.2495,2000.0,0
310000.0,2,1,33.0,-2,-2,-2,-2,-2,6843.43,26443.023,1235.0461,765.93207,2000.0,3000.0,0.0,11681.426,0
320000.0,1,1,46.0,-1,-1,-1,0,0,0.0,810.05206,11356.397,39767.793,1033.2513,390.0,0.0,10860.933,0
250000.0,2,2,29.0,-1,-2,-2,-1,0,0.0,-8.76756,0.0,49466.004,0.0,0.0,7282.497,309002.75,0
100000.0,2,1,31.0,2,0,0,0,-1,28525.031,11810.223,120932.25,0.0,1103.5956,0.0,6205.464,400.0,0
360000.0,2,2,39.0,0,0,0,0,0,256988.22,118671.61,193863.17,188577.3,10486.462,10042.09,7156.1797,2866.0747,0
50000.0,1,2,43.0,0,0,-1,-1,0,5460.939,123547.305,-0.6727747,31735.715,1078.2262,0.0,1657.2645,0.0,1
50000.0,2,2,26.0,0,0,0,0,0,46534.09,43648.453,38844.41,35451.797,2000.0,2000.0,1319.4883,1580.2131,0
190000.0,2,1,34.0,2,0,0,-1,0,20253.965,38347.453,0.0,23395.734,7000.0,2000.0,2703.4802,0.0,1
664713.5,1,1,58.074078,-1,-1,-1,-1,-1,99015.5,383841.7,-901.5514,17512.98,90067.67,1013207.0,20000.0,3291.1677,0
50000.0,2,1,45.0,0,0,0,0,0,13551.715,11150.224,9530.901,7970.9697,1500.0,1299.8453,1074.3893,0.0,0
30000.0,2,1,44.0,0,0,0,0,0,35938.05,43338.76,29906.32,34329.11,3181.4895,1715.4441,1100.0,1473.5195,1
290000.0,2,3,34.0,-1,0,0,0,3,82554.5,-30.656826,6567.7817,7111.2554,3347.2244,6038.4893,325.88104,8701.271,0
50000.0,2,1,42.0,0,0,0,0,-1,4252.613,11219.17,23803.844,19008.146,0.0,3200.0,172382.48,900.0,1
220000.0,2,1,53.0,-1,0,-1,0,-2,1272.951,2365.611,780.2649,0.0,0.0,377.90704,0.0,0.0,0
500000.0,1,1,33.0,0,0,0,0,0,10533.32,15058.187,12460.033,4907.014,7243.4224,10011.485,2000.0,3141.608,0
100000.0,2,1,31.0,-1,-1,-1,-1,-1,3189.88,20911.506,9476.677,780.0,3346.896,27818.488,2000.0,2000.0,0
390000.0,2,2,24.0,-2,3,-1,0,0,0.0,45885.605,151.22098,2936.4895,0.0,0.0,0.0,0.0,0
360000.0,2,1,37.0,-1,-1,-1,-1,-1,390.0,390.0,0.0,326.0,222.08308,503.75092,380.26923,596.5213,0
80000.0,2,2,28.0,1,-2,-2,-2,-2,-69777.0,-157264.0,-170000.0,-339603.0,0.0,0.0,0.0,0.0,0
80000.0,2,2,29.0,1,0,0,0,0,15668.167,10597.881,17071.506,28245.26,4922.493,15877.033,5096.5293,0.0,0
80000.0,1,2,25.0,0,0,0,0,0,29546.33,12161.912,138940.39,61633.805,1723.9362,0.0,1000.0,975.29663,0
90000.0,2,1,59.0,4,3,-2,0,0,32816.477,49677.95,82439.79,7733.321,4130.2524,0.0,1850.3127,964.8693,0
101076.086,1,1,55.0,-1,0,-1,-1,-1,32751.998,30557.334,316.0,3090.8647,2500.0,1347.7333,508.33173,2156.986,0
1000000.0,2,1,68.2392,0,0,0,0,0,983931.0,855086.0,891586.0,961610.4,219133.47,946342.3,30009.574,93684.55,0
150000.0,1,2,25.0,2,0,0,0,-1,15719.402,8424.165,173281.9,16740.85,1800.0,2500.0,0.0,872.2345,0
30000.0,2,2,22.0,0,0,0,0,0,27435.379,26975.305,25729.006,25339.898,1699.9229,1600.0,1112.8494,1200.0,0
498172.53,1,1,61.0,1,2,-1,-1,0,0.0,29908.725,18777.627,53372.5,609268.56,3245.196,10000.0,3000.0,0
500000.0,1,2,32.0,-1,-1,-1,-1,-1,2917.8123,9727.639,4238.255,8720.932,3104.1685,10000.0,9546.164,2000.0,0
180000.0,2,1,27.0,0,0,0,0,0,88120.18,92887.1,48740.465,94089.11,891.9576,2161.2773,2500.0,1193.2738,0
300000.0,1,1,48.0,1,-1,-1,0,0,0.0,-162.93077,129792.61,51127.594,316.0,0.0,2000.0,1757.2169,0
50000.0,2,2,24.0,0,0,0,0,0,17441.041,48150.926,70912.03,23964.938,2000.0,2625.741,3008.1035,1430.4803,0
222113.92,2,2,28.0,0,0,0,0,0,209768.06,212677.56,201935.28,200119.66,8842.775,9143.533,7359.4106,10086.554,0
130000.0,2,1,40.0,0,0,0,0,0,129886.54,126671.234,118227.4,102761.71,5000.0,5302.7764,3149.0415,3884.8118,0
50000.0,2,1,28.0,0,0,0,0,0,52472.832,51338.242,49958.707,49878.145,2500.0,2012.2222,2300.0,2039.0779,0
230000.0,2,2,31.0,0,0,0,0,0,73814.5,77756.78,76339.45,73826.336,3998.8518,2165.792,2373.1284,5000.0,0
1000000.0,1,2,55.0,0,0,0,0,0,983931.0,855086.0,891586.0,961664.0,574641.44,944679.0,101791.67,77405.79,0
500000.0,2,1,36.0,0,0,0,0,0,871742.5,741761.9,793659.0,664765.7,25719.916,30983.441,15549.781,20067.49,0
100000.0,1,1,54.0,-1,0,0,-1,-1,1489.7618,1915.9071,1706.4088,1970.0781,1200.0,1040.1376,1517.0109,1391.8907,1
998122.2,2,1,49.0,0,0,0,0,0,982071.1,848554.75,886955.06,341206.56,51414.145,53771.45,40298.797,113219.375,0
100000.0,2,2,28.0,0,0,0,0,0,54992.04,61492.01,51828.137,45599.023,3000.0,7722.9785,1596.6342,2180.3452,0
240000.0,1,1,43.0,1,0,0,-2,0,3526.1965,12071.458,27376.375,8936.285,3089.2278,2285.212,1000.0,2982.0583,0
50000.0,2,1,46.0,0,2,0,0,0,49683.145,49383.64,49312.31,48967.785,3500.0,770.60205,2000.0,2211.0286,0
500000.0,2,2,33.0,-1,0,0,0,0,30468.291,26715.592,22651.7,52712.285,35691.43,12116.858,42323.402,42431.473,0
1000000.0,2,1,60.523052,0,0,0,0,0,983931.0,855086.0,891523.6,708224.0,134898.45,176144.22,50448.54,54398.797,0
30000.0,2,1,22.0,1,-1,-1,-1,-1,739.8377,32313.896,2456.235,19143.824,1204.2814,48699.996,23401.385,5004.3066,0
180000.0,1,1,54.0,-1,-1,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170000.0,2,2,31.0,-1,-1,-1,-2,-2,0.0,325.18454,0.0,0.0,1800.0,0.0,0.0,0.0,0
500000.0,1,2,29.0,-1,-2,-2,-2,-2,-69777.0,-157264.0,-170000.0,-339603.0,2477.386,0.0,0.0,0.0,0
500000.0,2,1,37.0,0,-1,-2,0,2,42321.66,38853.727,113772.16,8675.077,7947.7925,4000.0,0.0,5000.0,0
30000.0,2,2,50.0,0,0,0,0,0,2552.8555,17908.166,115211.02,35134.258,2423.1484,470.91946,0.0,1200.0,0
50000.0,2,2,28.0,0,0,0,0,0,52260.273,51268.39,49408.895,45599.52,2459.4648,2302.115,1600.0,1722.3162,0
100000.0,2,2,23.0,0,0,0,0,0,98313.26,98617.86,92580.82,82161.086,4302.036,4247.1953,2370.246,5000.0,0
519024.06,2,1,33.0,0,0,0,0,0,827383.8,713955.4,810164.0,633538.56,26221.615,31979.877,17961.84,15718.192,0
300000.0,2,2,26.0,0,0,0,0,0,5679.5815,6286.804,7108.739,1726.4957,1320.6725,1276.517,0.0,800.0,0
110000.0,2,2,32.0,6,4,5,2,0,253084.08,160594.95,73841.055,127002.516,0.0,0.0,0.0,0.0,1
489964.72,2,1,42.0,-1,0,0,0,0,196929.34,773338.3,822103.9,917574.8,175355.23,1212752.6,83462.15,87443.99,0
180000.0,1,2,29.0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110000.0,2,1,55.0,0,0,0,0,0,12788.835,40272.703,36604.18,19349.896,12955.77,4000.0,2000.0,3000.0,0
500000.0,1,2,30.0,0,0,0,0,0,18393.426,17605.846,18316.842,18991.576,2315.967,2922.4036,21958.363,12534.243,0
100000.0,2,2,27.0,0,0,0,0,0,88820.46,91038.86,94148.78,97207.02,4000.0,4000.0,7965.7046,4548.398,0
180000.0,2,1,43.0,1,-1,0,0,2,8876.11,73645.09,390.60333,3589.877,2500.0,2099.3572,39899.246,0.0,0
10000.0,1,2,22.0,0,0,0,-2,-2,2569.6265,0.0,0.0,0.0,1001.4381,0.0,0.0,0.0,0
500000.0,1,2,32.0,0,-2,-2,-2,-2,-69777.0,-157264.0,-169979.92,-339603.0,0.0,0.0,0.0,0.0,0
657432.0,1,1,55.0,0,0,0,0,0,960231.9,826227.1,878389.94,382657.28,35304.8,42628.047,27950.754,30305.191,0
360000.0,2,2,29.0,0,2,-1,-1,-1,3967.629,14343.369,4666.379,10648.677,8472.402,10685.533,2904.0256,648.8685,0
170000.0,1,1,40.0,0,0,0,0,0,142030.27,144506.61,143144.11,134573.22,6217.487,5909.0415,5093.888,5000.0,0
120000.0,1,2,31.0,-2,-2,-2,-2,-2,1352.9205,1491.4548,780.4214,14175.585,1249.1627,2000.0,19296.557,1432.5363,0
901645.25,1,2,40.0,0,0,0,0,0,977741.7,838716.3,883402.44,414271.0,56998.88,43951.52,58711.723,63030.15,1
200000.0,2,2,29.0,0,-1,-1,-1,-1,20632.86,1370.3546,0.0,386.9929,1365.4534,301.8661,863.70905,0.0,0
200000.0,1,2,30.0,1,0,0,0,0,17278.61,18972.162,10636.119,390.0,3448.5796,0.0,2000.0,0.0,0
50000.0,2,2,32.0,0,0,0,0,0,54883.91,57280.027,54296.742,49138.72,3000.0,3701.3372,2000.0,2000.0,0
140000.0,2,2,28.0,0,0,0,0,0,71388.02,70670.055,66953.67,54476.707,3034.4233,3113.5947,2008.3333,0.0,0
