LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
1000000.0,2,1,1,59.998722,-1,-1,-1,-1,-1,-1,106943.89,124678.0,747918.0,295692.0,187983.77,41420.93,256173.58,1226821.9,495049.1,413288.12,11996.665,178541.28,0
30000.0,2,3,1,39.0,2,0,0,2,2,0,26510.604,29480.613,29917.53,30388.264,29332.104,33122.703,2000.0,2789.1357,1332.7887,1000.0,1522.7599,1896.9089,1
500000.0,1,1,2,37.0,0,0,0,-1,-2,-2,24854.887,15741.865,470.92163,3520.209,825.0359,5135.0576,3501.5042,3000.0,7058.915,8000.0,5000.0,2062.3296,0
210000.0,2,1,2,40.0,2,0,0,0,0,0,82134.13,32957.426,67471.02,260875.33,89376.01,104236.96,1437.9379,6116.289,1221.5054,3500.0,5000.0,1100.0,1
170000.0,2,2,2,27.0,-1,-1,-1,-1,-1,-1,0.0,164.11508,180.46075,0.0,0.0,186075.8,6.767831,390.0,269.6988,700.0,296673.1,62552.63,0
140000.0,2,2,2,31.0,0,0,0,0,0,0,91247.98,25842.805,94920.766,69131.72,18122.512,16669.297,0.0,2000.0,1000.0,799.6509,4000.0,2000.0,0
10000.0,2,3,2,23.0,0,0,0,2,0,0,63612.31,38431.68,325.60974,17050.848,13567.364,12357.343,2000.0,7000.135,5500.0,796.32916,0.0,3315.8171,0
140000.0,2,2,2,24.580141,0,0,0,0,0,0,29534.705,27845.385,8291.547,20152.088,22413.525,47415.47,2698.874,2238.2886,392.69724,2000.0,0.0,2415.0269,0
260000.0,2,2,2,31.0,0,0,0,0,0,2,176983.42,173361.89,171045.97,165379.97,178093.84,175868.61,7097.48,6044.988,5500.0,10389.998,6385.7227,7022.9263,0
20000.0,2,2,2,53.0,0,0,0,0,0,0,15657.221,16578.041,17492.014,17469.285,17652.484,17779.701,1464.883,1436.6274,1000.0,726.106,882.71967,851.07635,0
80000.0,2,3,1,40.0,1,-2,-2,-2,-2,-2,9815.735,975.65955,326.25558,8904.075,22598.494,1895.3452,3303.966,0.0,770.6624,8428.717,0.0,0.0,0
40000.0,2,2,1,27.0,0,0,0,0,0,0,26974.969,28161.178,4785.7485,14259.042,15479.281,11480.956,1302.6333,1102.5951,1503.036,7057.7124,0.0,3000.0,0
30000.0,1,3,2,43.203922,0,0,0,2,2,0,26717.742,29649.055,30195.406,37112.66,33923.32,34599.242,1500.0,1973.528,1700.0,0.0,1383.5381,0.0,0
50000.0,1,2,1,39.0,0,0,0,0,0,0,43569.31,51164.168,30510.236,38394.28,45787.89,28776.404,1870.6013,3000.0,1507.5873,1000.0,795.9317,600.0,1
40000.0,2,2,2,30.0,-1,-1,-1,-1,-1,0,97.13809,460.13968,390.0,837.31366,780.0,499.59332,543.0525,784.243,1400.0,1000.0,0.0,1000.0,0
20000.0,2,2,2,22.0,0,0,0,0,0,0,18295.176,18371.955,18470.645,17171.066,14401.074,12503.159,1430.8113,1341.9802,752.72406,494.6464,400.0,624.22284,1
260000.0,2,1,2,25.0,-1,0,0,0,0,0,20648.934,3123.7942,14497.039,14899.463,42141.35,14859.797,5981.3657,9083.324,3000.0,8499.944,3000.0,1007.6716,0
300000.0,2,1,2,26.0,1,-2,-1,0,0,-2,-130.53654,103.58421,19963.883,11498.179,0.0,0.0,1154.4442,20090.48,0.0,0.0,0.0,299.80258,0
20000.0,2,1,2,22.0,0,0,0,0,0,0,10849.364,11617.125,12349.203,12045.353,10080.659,9202.873,1368.072,1279.5355,876.7401,390.0,307.88022,358.9961,0
120000.0,2,2,2,40.0,0,0,0,0,0,0,111729.99,113637.91,113732.336,107747.43,97814.39,97303.92,4500.1177,4976.6514,4000.0,3689.666,3200.1687,3500.0,1
410000.0,2,3,1,33.0,0,0,0,0,0,0,197913.97,196313.39,155750.77,157259.28,157063.75,157345.86,6721.4956,8000.0,8081.664,17695.004,5651.9243,9387.611,0
230000.0,1,2,1,29.0,0,0,2,0,0,0,234745.23,249366.23,239260.75,227219.36,232713.61,225982.86,18475.678,0.0,6840.4116,9569.378,7000.0,10000.0,1
500000.0,2,1,2,44.0,-2,-2,-2,-2,-2,-2,79327.44,14279.157,7231.529,28363.486,14671.305,1728.8469,10000.0,4000.0,29793.623,18067.361,2000.0,30121.678,0
290000.0,2,1,2,28.0,0,0,0,0,0,0,12784.549,12775.796,12941.393,13206.322,11920.259,10535.894,1586.0067,1485.2448,1366.2103,793.2293,1000.0,1100.0,0
500000.0,2,2,2,29.0,0,0,0,0,0,0,7140.5522,7757.6714,8901.313,9889.212,11876.059,11682.362,1634.3445,1500.0,1950.6957,2000.0,2000.0,2000.0,0
360000.0,2,2,2,28.0,0,0,0,0,0,0,390726.2,402331.38,374558.28,378917.25,368417.06,363079.78,14232.076,15109.598,11675.15,14191.573,10000.0,10033.095,0
70000.0,2,1,1,37.0,4,2,0,0,0,0,84076.875,26185.893,62742.145,49254.375,27779.092,46855.688,0.0,2006.9948,2000.0,606.8592,417850.7,4797.954,0
410000.0,1,1,1,54.0,0,0,0,0,0,0,409567.06,417913.5,400010.22,411859.3,412647.5,414256.6,16213.112,17759.535,15011.951,15087.182,14005.0625,12768.615,0
20000.0,2,2,2,28.0,0,0,0,2,0,0,6408.7407,7488.756,10254.229,10643.245,11551.705,12487.325,1500.0,2000.0,0.0,600.0,1000.0,650.9284,1
280000.0,2,1,1,29.0,-2,-2,-2,-2,-2,-2,248.80376,24028.709,17256.795,6916.1733,490.6409,0.0,20002.672,3523.0903,3000.0,0.0,0.0,2000.0,0
150000.0,1,1,2,25.0,-2,-2,-2,-2,-2,-2,4243.44,3228.7158,0.0,10414.639,4087.2754,567.6991,18460.123,4218.952,5000.0,2092.787,14241.158,10118.466,0
500000.0,1,1,1,51.0,1,-2,-2,-2,-1,0,-165580.0,-69777.0,-157264.0,-147461.34,8295.906,0.0,0.0,0.0,55983.2,19617.068,0.0,179549.39,0
150000.0,2,2,2,32.0,1,-1,-1,-1,-1,-1,-153.35675,196.045,260.56686,0.0,0.0,0.0,0.0,363.03763,0.0,0.0,0.0,0.0,0
230000.0,2,1,1,40.0,1,-2,-2,-2,0,-1,797.75,0.0,0.0,15478.386,5004.137,0.0,0.0,0.0,2001.8375,2690.5046,4219.354,0.0,0
214893.25,1,1,2,43.0,0,0,0,0,0,0,214299.08,158236.77,247312.2,139857.94,151464.42,195482.88,11330.848,11519.967,21716.482,13501.928,11047.756,8565.511,0
50000.0,2,1,2,29.0,0,0,0,0,0,0,31111.158,4551.722,19607.047,18969.822,15209.282,26380.209,0.0,3000.0,1500.0,234.08495,500.0,1662.2412,0
10000.0,2,3,1,26.0,0,0,0,0,0,0,2679.117,2847.4353,3345.016,4142.0205,5051.1333,5153.7427,1267.6558,1170.1565,1000.0,394.2417,533.3602,691.2469,0
30000.0,1,3,1,52.0,-1,2,-1,0,0,0,8867.716,6390.5845,6823.7476,8933.531,10807.236,15248.483,0.0,1141.293,1126.697,497.20053,0.0,1488.4233,0
200000.0,2,1,1,30.0,0,0,2,2,2,2,53772.547,50723.805,65793.63,80977.34,49962.062,65943.46,2709.3582,2000.0,1580.3215,2769.6428,2000.0,1600.0,0
50000.0,2,2,2,36.0,-1,0,0,-2,-1,0,1872.0684,3295.74,3950.8855,464.5309,1685.4872,38629.953,0.0,2200.0,2000.0,0.0,2791.3196,1077.797,0
230000.0,1,3,1,67.6824,-2,-2,-2,-2,-2,-1,124.57963,0.0,1520.3773,912.08496,390.0,796.99744,0.0,1400.0,1228.7112,95.923836,1000.0,390.0,1
200000.0,1,2,2,29.0,0,0,3,0,-2,0,9826.569,68260.86,35638.824,29583.209,27668.281,12511.23,0.0,5000.0,100979.12,0.0,3000.0,2005.033,0
120000.0,2,2,2,33.0,0,0,0,0,0,0,41091.75,30784.504,19915.105,11750.608,7816.9336,4650.0327,1678.5808,1300.2476,491.13895,500.0,580.1116,1010.3558,0
160000.0,2,2,1,46.503735,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
230000.0,2,2,1,31.0,0,-1,-1,-1,0,0,49265.883,8303.771,0.0,50766.51,10055.572,315.6226,5099.091,1226.4706,61769.203,500.0,0.0,778.76166,0
50000.0,2,1,1,64.393364,0,0,0,0,0,0,25100.781,37760.8,17939.926,17571.676,8823.6455,16360.871,1000.0,2299.9675,2000.0,1000.0,254.29565,942.4303,0
260000.0,2,1,1,36.0,-2,-2,-2,-2,-2,-2,6361.1987,1467.8165,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0
120000.0,2,2,2,27.0,0,-1,2,2,2,2,13428.098,22487.842,32752.361,27220.887,20274.648,29448.486,1495.3203,2500.0,576.178,3500.0,1000.0,0.0,0
100000.0,2,1,2,25.0,-1,-1,-1,-1,-1,2,412.44128,26261.395,1411.2198,5777.8076,0.0,673.6283,4916.945,5000.0,3000.0,2003.1228,1128.6805,917.18524,0
20000.0,2,3,2,23.0,0,0,0,2,0,0,13267.776,15454.627,16105.4375,9436.88,14363.121,809.03784,1548.4147,2000.0,0.0,3200.0,0.0,0.0,0
120000.0,2,1,2,31.0,-1,-1,0,0,0,0,57038.484,591.19135,10523.49,25326.695,25895.012,76624.875,2000.0,2501.9854,1000.0,5020.429,0.0,11.271634,0
200000.0,1,2,1,29.0,0,0,0,0,0,0,25143.229,20194.125,15739.504,26760.82,5007.5127,12701.078,2999.6968,684.85474,3757.3184,0.0,1272.2579,0.0,0
180000.0,1,1,1,32.0,2,2,2,0,0,0,40715.49,41436.316,39812.312,49107.355,42064.77,34748.184,0.0,0.0,2000.0,5000.0,1556.1888,402.99866,0
210000.0,1,3,2,48.317753,0,0,0,0,0,0,195227.45,193554.73,196483.17,194818.92,193597.38,191616.25,8145.899,9207.813,7000.0,7062.795,12937.892,0.0,0
30000.0,2,3,2,50.0,0,0,2,0,0,0,20207.797,24853.361,23639.646,24717.656,26190.887,26896.889,3264.55,0.0,1504.1558,1004.09204,1256.4255,1089.8585,0
80000.0,2,2,1,35.0,0,0,0,0,0,0,27787.13,103109.164,88276.484,176444.02,94534.78,46182.695,1509.9973,3000.0,5000.0,6000.0,2000.0,973.9539,0
20000.0,2,2,2,25.0,0,0,0,0,0,0,12882.882,14082.967,15569.892,16548.258,17273.773,17371.846,1500.0,1419.9185,1101.3322,779.7266,985.92474,1000.0,0
50000.0,2,3,1,55.0,0,0,0,0,0,0,42980.35,43795.65,40935.305,34575.04,30336.754,30363.822,2000.0,2000.0,1600.0,1293.8748,1382.6265,1500.0,0
50000.0,2,2,1,48.0,0,0,0,0,0,0,57495.32,58287.18,60436.58,57406.098,52888.527,51812.46,2684.331,3000.0,2277.053,2000.0,2000.0,2008.7634,0
170000.0,2,2,2,27.0,2,0,0,0,0,0,169515.02,170990.75,174967.08,167520.88,150435.97,143827.89,6684.244,8437.316,6909.0586,5318.5503,4772.066,6000.0,0
461651.1,1,1,2,29.0,1,1,0,-2,-2,-2,-165580.0,-69777.0,-157264.0,-170000.0,-61372.0,-339603.0,5378.083,0.0,0.0,0.0,0.0,0.0,0
10000.0,2,2,1,30.0,1,0,0,0,0,0,18024.04,3194.657,16484.537,192256.45,40587.27,17830.414,2000.0,6000.0,13073.581,1368.9485,517.98035,1000.0,0
140000.0,1,1,2,30.0,1,-2,-2,-2,-2,-2,-165580.0,-69777.0,-157264.0,-169967.02,-61372.0,-339603.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,22.0,0,0,0,0,0,0,45574.57,36427.33,27435.4,13458.613,4992.668,1473.9381,1765.351,1338.5647,330.43127,192.70288,334.4945,29117.928,0
70000.0,2,1,3,29.0,0,0,0,0,0,0,8581.581,5607.535,49436.258,2000.1709,339.62787,2500.578,1971.2484,5098.4854,0.0,0.0,537.35254,20046.627,0
50000.0,2,2,2,23.0,3,0,0,2,0,0,0.0,0.0,29881.713,38681.355,16091.352,37285.19,1800.029,0.0,0.0,0.0,0.0,0.0,0
290000.0,2,2,2,26.0,1,6,2,0,-1,2,10784.459,3750.0776,390.0,46605.984,0.0,1423.3917,8134.0796,1145.5704,1372.409,1189.1183,0.0,0.0,0
999538.7,2,2,2,41.0,0,0,0,0,0,0,964511.0,983931.0,854501.75,891087.25,927171.0,365133.5,80364.73,113911.08,96562.234,109750.23,51969.867,65658.43,0
80000.0,1,2,2,32.0,0,0,0,0,0,0,17169.234,13022.653,13154.353,5248.1177,4083.5066,747.26184,1290.2052,1381.9135,40.806675,141.07579,400.0,940.56824,0
20000.0,2,3,1,22.0,2,2,2,2,2,2,15944.143,16430.928,17914.215,17720.02,18260.559,16207.372,1500.0,1200.0,0.0,1598.285,0.0,0.0,1
500000.0,2,3,2,29.0,0,0,0,0,0,0,51914.543,47558.285,46668.426,46352.742,54905.51,99290.31,3748.3,3808.5596,4333.3765,8000.0,18563.44,6296.8677,0
20000.0,2,2,2,23.0,0,0,0,0,0,0,41315.816,31356.9,12628.41,19098.568,10237.699,18559.387,1786.1703,2000.0,2000.0,814.78156,3000.0,5853.5366,0
180000.0,2,1,2,39.0,0,0,0,0,0,0,8387.005,43602.746,57134.594,70511.59,65429.043,28405.957,10000.783,3888.2717,2000.0,3093.634,170.45987,1500.0,0
160000.0,1,2,1,43.0,1,-1,-2,-2,-2,-2,18392.71,390.0,0.0,9449.403,3966.968,190.57776,0.0,0.0,0.0,0.0,0.0,0.0,0
290000.0,2,2,1,41.0,1,2,0,-1,-1,-1,2054.315,3158.613,1090.1973,2265.3413,2036.7673,10203.606,780.0,2000.0,2121.9895,3192.2422,4476.9414,4284.002,0
80000.0,2,2,1,26.0,0,0,0,0,0,0,27752.102,30442.662,19129.389,16578.803,48735.297,34096.312,3000.0,3500.0,3388.1763,1277.134,699.5629,6413.4355,0
200000.0,2,1,2,32.0,-1,-1,-1,-1,0,-1,390.0,452.73044,1899.8768,0.0,150.0,316.0,393.54163,2000.0,0.0,0.0,330.88892,13539.422,0
500000.0,2,1,2,31.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
612868.4,2,2,2,49.0,0,0,0,0,0,0,923850.5,956077.0,824736.2,869025.8,906032.9,418913.62,36629.27,49702.14,25872.02,38997.965,34197.027,33700.113,0
220000.0,2,1,1,28.0,-1,-1,0,0,0,-2,25290.611,38201.344,49849.082,45944.527,7820.3643,9478.283,2000.0,17007.209,3000.0,0.0,0.0,7137.632,0
160000.0,1,1,1,40.0,-2,-2,-2,-1,8,-1,7085.8037,2866.5493,1667.5328,1722.5657,8873.573,0.0,1769.4785,316.66055,2000.0,2796.1902,3398.4255,0.0,0
110000.0,2,2,2,22.0,1,2,2,0,0,0,111194.44,120744.69,107066.7,98447.43,68645.0,57850.047,3451.9817,1104.7699,3100.0,2220.4258,2000.0,0.0,0
30000.0,2,2,2,23.0,0,0,0,0,0,0,57279.367,35756.2,23893.5,28050.555,20037.273,19053.604,1220.4265,1700.0,2642.1743,1512.3696,0.0,336.1439,0
50000.0,2,2,2,22.0,2,2,2,2,2,2,32705.553,32487.889,30435.996,30644.625,30508.514,31573.135,1811.125,1404.3518,1151.2681,1201.6553,1830.1646,0.0,1
50000.0,1,2,1,53.0,0,0,2,2,2,2,30961.43,21874.4,13669.075,17484.023,20411.3,19388.96,3246.9639,3000.0,4403.493,0.0,2000.0,2482.4275,1
450000.0,1,1,2,45.0,-2,-2,-2,-2,-2,-2,-156843.44,-69751.086,-157091.33,-169607.58,-61372.0,-339430.4,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,1,2,2,32.0,0,0,0,0,0,0,32392.297,30482.383,27340.547,21853.312,20289.072,20230.229,1871.3324,1565.0201,1055.38,1000.0,1021.2961,1096.3765,0
250000.0,2,1,1,39.0,-2,-1,-1,-1,-1,0,917.7249,964.7124,396.0,0.0,3542.67,415.6813,1373.478,1174.3921,0.0,43.262623,0.0,0.0,0
180000.0,2,1,2,27.0,0,0,0,0,0,0,7832.694,20718.504,4047.879,691.7988,4921.9844,10265.259,2847.335,370.30536,325.60617,0.0,1035.2795,800.0,0
70000.0,2,1,2,28.0,8,-1,0,-1,2,-2,1264.1307,14918.45,1975.7328,17414.586,2176.627,465.23486,11039.059,5.6483893,6473.277,0.0,0.0,0.0,1
400000.0,2,3,1,58.521767,0,0,0,0,0,0,411076.88,419750.75,407137.28,422884.25,425951.84,431994.47,19142.137,20034.344,20000.0,17426.965,19876.764,25739.88,0
500000.0,2,1,2,30.0,0,0,0,0,0,0,181353.28,169335.61,158245.19,149003.44,140867.17,135084.11,8000.0,8693.557,6483.4136,6312.39,8719.802,5200.9077,0
210000.0,2,1,2,31.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
330000.0,2,1,2,61.31338,0,0,0,0,0,0,161899.16,1280.5865,67279.72,68055.0,74692.37,15009.6455,1800.0,1965.1395,1113.5181,3000.0,417.1593,963.4444,0
100000.0,2,2,2,31.0,-2,-2,-2,-2,-2,2,346.01273,523.3662,3589.053,1905.667,0.0,393.47122,0.0,4103.575,2000.0,0.0,0.0,202.26434,0
964192.9,1,1,1,50.0,-1,-1,-1,-1,-1,-1,19381.008,120130.89,135206.52,256643.06,23505.947,57855.754,252516.78,661744.75,752198.4,105993.38,100267.8,190990.69,0
260000.0,1,1,1,53.0,-1,-1,-1,-1,-1,-2,25178.645,71461.1,562999.9,0.0,23280.023,0.0,101913.29,1224425.8,1469.7013,48571.395,0.0,30394.664,0
20000.0,2,2,1,50.0,0,0,0,0,0,2,19747.11,21806.08,24523.902,24929.055,27460.615,28759.479,1663.9485,1500.0,1300.0,2096.1924,1645.4536,0.0,0
30000.0,1,1,1,52.0,2,2,2,2,2,2,22175.51,24898.305,23292.166,23733.145,18021.814,10771.211,2000.0,1268.4697,1700.0,0.0,0.0,0.0,1
380000.0,1,2,1,40.0,0,0,0,0,0,0,409116.72,428629.66,381328.25,364559.97,349468.25,339817.8,14806.787,12102.77,9759.304,11287.25,7780.141,9616.206,0
150000.0,2,2,2,25.0,0,0,0,0,0,0,58267.71,0.0,32410.348,73273.07,18086.775,18753.553,1966.0884,0.0,0.0,0.0,6557.601,1698.5201,0
10000.0,2,1,2,22.229826,0,0,0,0,0,0,1481.6646,1612.7947,1748.3912,1498.2489,0.0,222236.1,1258.443,1100.0,1001.8425,434.8982,343370.0,0.0,0
180000.0,1,2,2,34.0,0,0,0,0,0,0,97900.87,140651.56,132552.05,41076.523,38395.297,39671.75,4500.0,5913.786,4000.0,3000.0,35348.6,900.0,1
356583.7,1,1,1,30.0,-1,-1,-1,0,0,0,822.55963,0.0,35801.72,15865.313,10066.802,1523.7854,0.0,30053.584,1308.55,0.0,0.0,10000.995,1
30000.0,2,2,2,26.0,-1,0,2,2,0,0,16244.056,38956.047,21062.11,78235.125,27934.902,33003.4,3007.9663,2043.7178,665.15454,0.0,1000.0,3437.8323,0
911167.56,2,1,2,44.0,-2,-2,-2,-2,-2,-2,0.0,481.24664,395.97437,343.0994,312.54266,475.2569,292.0582,390.0,107.08236,299.3606,719.7601,277.62915,0
110000.0,1,6,3,33.0,2,0,0,2,-1,0,91059.32,87377.14,45284.22,4148.2847,0.0,18838.164,104806.09,1800.0,2000.0,0.0,0.0,0.0,0
140000.0,2,1,2,47.0,-1,-1,-2,-2,-1,-1,0.0,286.1326,0.0,0.0,313.42636,501.98578,0.0,0.0,0.0,464.17557,896.7463,1000.0,0
200000.0,2,2,2,22.0,0,0,0,0,0,0,187094.44,184959.7,185462.73,172363.28,160707.77,156015.69,7498.9565,7215.767,6000.0,5570.6826,7000.0,6000.0,0
30000.0,1,3,1,58.663063,0,0,0,0,2,0,3167.0374,4971.255,6469.634,27154.021,18880.957,12578.076,2125.2358,1000.0,20000.0,0.0,2.7587948,1795.1218,0
999552.5,2,2,1,51.0,-2,-2,-2,-2,-2,-2,-663.1019,-3.5836837,0.0,0.0,3420.322,961664.0,307.2528,0.0,0.0,5001.361,410637.84,193108.69,0
140000.0,2,2,1,43.0,0,0,0,0,0,0,113720.84,122066.87,120639.97,118564.85,109149.42,107839.8,5000.0,7054.551,6662.9077,5000.0,2639.1348,5152.062,0
390000.0,2,2,2,30.0,3,0,0,-1,0,0,2203.4277,44736.61,14634.018,0.0,43656.125,12611.345,11000.0,8531.179,13040.011,5447.517,7800.2495,0.0,0
150000.0,2,2,1,43.0,-1,-1,-2,-2,-2,-2,442.88135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,2,3,1,24.0,1,2,2,2,0,0,17187.234,17083.336,16220.887,16129.645,19322.893,20006.352,0.0,0.0,0.0,799.2885,958.0606,1000.0,0
120000.0,1,2,1,40.0,0,0,2,0,0,0,71724.86,1448.2052,22910.375,63737.836,28014.453,22683.307,0.0,2234.5432,3093.209,472.47958,3000.0,0.0,0
260000.0,1,3,2,28.0,1,-1,-2,-1,0,0,-2314.5022,-53056.406,-4224.3525,596534.44,694453.8,884313.44,0.0,0.0,896040.0,1885.0956,99365.11,5914.624,0
110000.0,2,1,2,29.0,2,0,-1,-1,-1,-1,9891.265,10027.748,902.8332,475.4582,298.8751,1076.3317,3995.5535,1542.2198,2500.0,225.25537,5293.0303,2003.6241,0
60000.0,2,3,2,24.0,2,4,-2,-1,0,0,1663.63,-17.480711,-49034.875,168447.83,382.60995,-353.6988,8000.0,6500.0,11018.376,24984.627,0.0,1932.6642,1
10000.0,1,2,1,51.827652,0,0,0,0,0,0,3647.913,4171.0444,4872.5825,6076.959,6589.5503,6770.934,1234.8739,1200.0,635.9679,390.0,390.0,510.59106,0
20000.0,2,2,2,22.0,1,2,2,0,0,0,9567.323,10718.904,9886.182,11316.269,9955.903,9419.21,1315.5078,0.0,761.4938,382.61823,735.1213,0.0,1
420000.0,1,6,2,30.0,2,1,-2,-1,-1,0,12183.662,1428.9731,-1490.0865,1099.3033,1793.5912,26371.746,12452.84,0.0,0.0,38803.64,10000.0,329.17822,0
130000.0,1,2,2,40.0,0,0,0,0,0,0,70588.836,50302.723,48179.207,28001.355,19714.252,23955.076,2000.0,1634.0244,1000.0,1124.1189,1483.872,1561.3497,0
30000.0,1,3,2,26.024967,2,0,0,0,0,2,18129.031,19367.363,20955.875,22094.643,26225.094,26344.43,1600.0,1500.0,1299.9674,2500.0,0.0,1501.0302,1
10000.0,1,1,2,23.0,0,0,0,0,0,0,3809.6206,4153.0347,4715.462,5987.893,7148.709,8192.075,1316.21,1233.0476,1000.0,516.58905,1000.0,1000.0,0
70000.0,2,2,2,26.0,0,0,0,0,0,0,60421.97,58823.082,57907.082,53345.227,50189.53,49471.617,2521.1196,2308.2166,2000.0,2000.0,1919.7476,2000.0,0
50000.0,2,2,2,26.0,0,0,0,0,0,0,15791.398,4974.8096,390.0,7821.9126,5264.8237,2714.459,0.0,3000.0,2997.2625,755.3271,986.77637,1906.8246,0
571015.56,2,2,1,51.0,0,0,0,0,0,0,877876.8,907311.4,812167.94,812925.8,709081.94,912791.2,51850.273,110110.99,36824.87,26321.262,178765.89,443345.4,0
200000.0,2,2,1,33.0,0,7,0,2,-1,0,92214.85,4844.6055,90526.32,-17.93818,38375.55,94951.34,5894.556,7102.513,0.0,7600.5166,868.27936,1200.0,0
230000.0,2,3,2,28.82996,-1,-1,-2,-2,-1,2,2928.34,415.45694,1480.3928,0.0,16540.768,3502.0093,249.31654,1133.1254,0.0,5501.435,0.0,897.4234,0
30000.0,2,2,1,26.0,0,0,2,0,0,0,10900.753,14886.43,7707.1733,5590.214,1588.607,390.0,3758.619,0.0,0.0,0.0,0.0,0.0,1
322745.34,2,3,2,27.0,0,0,0,0,0,0,336429.25,345237.9,321745.34,316483.88,301355.4,288902.1,13040.033,13271.961,10250.312,10583.961,10000.0,10000.0,0
50000.0,2,2,2,22.0,0,0,0,0,0,0,50219.316,50398.117,54493.996,52342.273,52087.55,54763.08,5000.0,7241.2886,3653.8203,5000.0,9449.811,3315.0671,0
521779.06,1,1,2,32.0,-2,-2,-2,-2,-2,-2,-88.401,0.0,0.0,-491.2727,2198.899,-339603.0,1000.0,396.0,0.0,700.0,0.0,0.0,0
290000.0,2,1,2,30.0,2,2,2,2,0,2,28561.465,119725.6,10271.398,115173.86,17268.336,108556.695,12002.474,2100.0,0.0,6280.39,2357.6494,1000.0,0
50000.0,2,2,1,33.0,0,0,0,0,0,0,53225.586,50126.184,27507.684,31622.732,41020.152,29363.77,2000.0,1594.9557,1758.5928,2500.0,1802.9603,1880.7195,0
80000.0,1,3,2,26.0,0,0,0,0,0,0,44510.844,48183.156,42753.42,36363.637,34575.902,34826.914,2617.3389,2399.8425,1498.9417,1365.0923,1801.4355,3000.0,0
120000.0,1,1,2,41.0,0,0,0,-1,0,0,20528.611,48881.094,63412.68,26386.139,49207.99,48906.164,9034.399,3057.1824,2545.957,3000.0,86939.78,0.0,0
130000.0,2,1,2,26.0,0,0,-1,-1,-1,-1,18513.25,166772.08,64169.613,595.7243,5357.5796,98762.625,169659.88,70759.31,1737.2893,8639.53,117325.29,9590.964,0
300000.0,1,2,1,45.0,0,0,0,0,0,0,65071.625,63350.65,68598.69,71438.49,73867.93,71296.516,3002.201,3000.0,3000.0,3000.0,2138.186,3000.0,0
260000.0,2,2,1,27.0,1,0,0,0,0,0,0.0,130241.0,47916.098,135927.19,28734.713,25404.873,71247.82,2073.2717,5045.377,3681.765,2514.936,5954.4243,0
40000.0,2,3,2,23.0,0,0,0,0,0,0,31963.303,34678.293,19789.025,6595.0107,19501.531,4677.45,1700.0,1003.9303,0.0,3780.0876,0.0,0.0,0
634175.9,2,1,1,54.0,0,0,0,0,0,0,921566.94,950818.9,822002.56,874535.9,915059.06,413170.2,36962.273,46655.27,32170.924,43161.16,42459.668,40531.516,0
50000.0,2,2,2,26.0,-1,0,0,0,0,2,18628.979,31726.076,7496.4653,291.69913,12615.654,10281.607,5631.445,3008.5374,841.6643,12815.551,0.0,1998.4172,0
50000.0,2,2,1,52.0,0,0,2,0,0,0,46831.23,48827.195,48114.543,48756.566,47452.06,47231.168,4500.0,0.0,2000.0,1796.1261,2239.4873,0.0,1
130000.0,2,2,2,45.0,0,0,0,0,0,0,21096.48,18626.049,20534.955,21969.951,25649.22,15529.073,2381.2515,477.87537,1000.0,429.5591,1159.3899,2000.0,0
50000.0,2,2,2,50.016907,1,2,0,0,0,0,52326.895,2630.19,11881.243,8644.324,53270.652,26491.59,0.0,1700.0,0.0,3097.961,5000.0,1684.143,0
140000.0,2,2,1,34.0,-1,-1,0,0,0,0,324.24802,1220.7153,9093.823,10052.235,694.70074,2400.5566,1356.7665,1354.4767,562.62036,1200.3254,1000.0,0.0,0
360000.0,2,1,1,50.0,2,-1,-1,-2,-1,-2,0.0,0.0,0.0,0.0,0.0,0.0,11.446771,0.0,0.0,101.64341,0.0,0.0,0
20000.0,2,2,1,58.0,2,2,2,2,2,2,17865.72,18849.541,20057.844,20303.525,19417.834,15720.941,0.0,2243.2263,1172.9202,0.0,0.0,0.0,0
30000.0,1,3,2,38.0,8,-2,-2,-2,-2,-2,4373.891,26766.943,183.10493,141.37027,0.0,3963.3516,1601.8121,423.36322,1133.3102,0.0,2000.0,6000.0,1
20000.0,2,3,2,52.0,1,2,2,0,0,0,2259.81,2829.9233,2012.2972,2705.8125,4029.0742,4235.005,1346.4412,0.0,1000.0,447.22107,878.686,1000.0,0
