Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
7.0,225.2383,2.0,167.33406,13.0,620.6178,0.0,0.01639283,0.0,0.0,May,2,2,4,2,New_Visitor,False,False
11.0,3398.75,0.0,0.0,17.0,1230.1244,0.0,0.010493425,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1475.9866,0.0027305111,0.033251435,0.0,0.0,May,2,2,1,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,14.719641,0.1,0.06598829,0.0,0.0,Nov,6,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,32.357944,0.1,0.15,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,58.38897,0.0,0.076250665,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,298.65967,0.0,0.0,78.54074,940.8497,0.0,0.01869824,0.0,0.0,Oct,1,5,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,239.17813,0.0,0.030846443,0.0,0.0,June,2,2,3,3,Returning_Visitor,False,False
1.0,93.471596,0.0,0.0,62.795876,2307.4624,0.0,0.02,0.0,0.0,Mar,2,5,2,10,Returning_Visitor,False,True
13.421368,3062.545,0.0,0.0,34.0,848.7913,0.0,0.0,0.0,0.0,Oct,2,2,1,1,New_Visitor,False,False
9.0,178.77374,1.0,690.77734,183.4673,394.03354,0.0,0.02,2.7665155,0.0,May,3,10,3,8,New_Visitor,False,True
0.0,0.0,2.0,126.97011,4.0,95.74536,0.0,0.06666667,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
18.006304,3398.676,0.0,0.0,194.7999,11884.428,0.0037489282,0.0125,0.0,0.0,Mar,2,2,6,3,Returning_Visitor,False,False
8.0,48.953465,0.0,0.0,8.0,207.05573,0.0,0.04202428,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.15,0.0,0.0,Feb,5,1,4,6,Returning_Visitor,False,False
4.0,77.40749,0.0,0.0,2.8470628,47.028236,0.0,0.02554687,0.0,0.6,Feb,2,2,3,1,New_Visitor,False,False
7.949338,3136.5002,0.0,0.0,14.0,572.0419,0.0,0.0027817762,0.0,0.0,May,1,1,3,4,New_Visitor,True,False
5.0,115.616554,0.0,0.0,128.15308,4009.359,0.005968181,0.01823772,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,62.585808,0.06160148,0.100879,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
3.0,63.007725,0.0,0.0,27.0,685.47107,0.0,0.006152031,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
9.0,26.65027,0.0,0.0,61.918564,5265.6943,0.0123284105,0.053306095,0.0,0.0,Feb,8,13,8,16,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,9.776878,0.025,0.011800989,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.656341,319.1014,0.041526318,0.090738416,0.0,0.0,May,2,4,3,1,Returning_Visitor,False,False
0.0,36.97164,0.0,0.0,5.0,147.02797,0.0,0.016666668,0.0,0.0,May,1,1,6,2,New_Visitor,True,True
3.0,66.47404,2.0,25.505703,15.0,385.26974,0.0103746,0.051453177,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.015320869,157.72777,0.0,0.0,52.579372,2247.966,0.0054977434,0.029686412,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
20.790728,3398.75,0.0,0.0,122.50337,6805.3413,0.0014760996,0.010127217,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.7682259,0.0,0.003740913,0.016666668,0.0,0.0,Feb,5,5,1,20,Other,False,True
22.745787,3398.75,0.0,0.0,132.9238,11175.497,0.0012300031,0.008562887,22.303532,0.0,Dec,2,2,4,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,25.0,63970.27,0.0,0.02858384,0.0,0.0,Jul,2,2,4,16,Returning_Visitor,True,False
0.0,248.76108,23.998667,20.01566,26.0,1001.5621,0.0,0.016666668,0.0,0.0,Nov,2,2,4,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.015569444,0.08,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,909.2881,0.002689075,0.05,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,49.0,1752.3549,0.007015768,0.021008061,0.0,0.0,May,1,1,3,2,Returning_Visitor,False,False
4.0,108.20586,0.0,0.0,35.0,1162.7957,0.0,0.0032247703,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
8.0,238.99109,0.0,0.0,9.0,188.08676,0.0,0.019625936,0.0,0.0,Feb,3,2,7,3,Returning_Visitor,True,False
4.0,0.0,0.0,192.928,30.0,296.34253,0.036893174,0.012855673,0.0,0.0,Oct,3,10,7,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,150.1868,0.0,0.044295855,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
14.643645,3398.75,0.0,0.0,79.94237,6050.4165,0.0,0.006591894,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,51.975643,0.0,0.1,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
2.0,180.01453,0.0,0.0,10.0,387.54602,0.030761784,0.027473446,0.0,0.0,Dec,1,1,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,41.190735,0.05138115,0.10337108,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0835139,0.0,0.2,0.2,0.0,1.0,May,3,2,9,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,32.981678,1211.6964,0.0068266313,0.021507565,0.0,0.0,Mar,2,2,1,20,Returning_Visitor,False,False
2.0,58.67923,0.0,0.0,31.12046,581.0935,0.0,0.020448986,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,True,False
26.579796,3398.2876,23.173391,2522.9172,288.0116,11924.319,0.0083258,0.013073532,8.075342,0.0,May,3,2,6,3,Returning_Visitor,True,False
1.0,152.30115,0.0,0.0,23.0,10841.3545,0.007950933,0.02,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,False,False
4.0,90.04848,0.0,0.0,37.0,970.3001,0.017549587,0.05,0.0,0.0,May,2,2,1,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,36.88061,0.0,0.10077493,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,27.059658,1779.422,0.02847964,0.09542917,0.0,0.0,Nov,3,2,4,9,Returning_Visitor,False,False
13.9821205,2777.7766,4.0,341.09964,116.18714,5352.039,0.010239058,0.018181818,0.0,0.0,May,1,1,3,13,Returning_Visitor,False,False
10.0,255.46956,0.0,0.0,41.0,1194.1476,0.0040300987,0.012892537,0.0,0.0,May,2,2,9,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,22.528221,0.0,0.11327752,0.0,0.6,May,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
6.0,89.466675,0.0,0.0,35.0,1466.777,0.0,0.0046441415,0.0,0.0,Mar,2,2,2,6,Returning_Visitor,False,False
7.0,248.57442,0.0,0.0,27.0,840.1638,0.01537062,0.039481062,0.0,0.6173866,May,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,258.37857,9407.504,0.0025882102,0.014288383,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
3.0,3.8797371,0.0,0.0,8.0,48.11094,0.0,0.042534534,0.0,0.0,Dec,6,2,1,2,Returning_Visitor,False,False
3.0,49.885475,0.0,0.0,16.061998,640.78864,0.009970436,0.016131453,0.0,0.0,Nov,3,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,292.54807,0.0,0.0025115625,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
6.0,137.45975,0.0,0.0,43.0,1441.9658,0.0,0.0045224125,0.0,0.0,Mar,2,2,2,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,765.1064,0.0049536875,0.014285714,0.0,0.0,Mar,3,10,4,3,Returning_Visitor,False,False
23.25551,3398.75,22.837744,2537.4255,103.99026,9241.468,0.0068044523,0.022222223,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,True,False
2.0,71.48512,0.0,0.0,31.08324,396.20514,0.017329471,0.0040221075,0.0,0.0,Jul,5,1,1,3,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,6.0,108.837425,0.0,0.054481722,0.0,0.0,May,4,1,4,8,Returning_Visitor,False,True
13.0,84.65196,0.0,42.338253,24.0,0.0,0.008621798,0.027443238,0.0,0.0,Mar,4,2,1,3,Returning_Visitor,False,False
5.0,108.50182,2.0,141.65585,20.0,712.60004,0.0,0.005490167,0.0,0.8,May,2,2,9,2,Returning_Visitor,False,False
26.251606,3398.75,23.159891,2530.9167,691.9289,63884.094,0.00033653254,0.0105301365,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,31.1198,0.06666667,0.11617016,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,119.939835,0.06812205,0.1,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,True,False
20.22875,3398.75,0.0,0.0,538.9347,62304.703,0.0063163806,0.015670048,0.0,0.4,May,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,0.0,0.14726144,0.038060594,0.0,0.0,Feb,3,5,7,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,18.0,1909.3772,0.04,0.03261605,0.0,0.0,May,2,4,3,1,Returning_Visitor,False,True
7.0,190.72043,0.0,0.0,98.06105,2797.984,0.0053528007,0.02039847,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
11.0,520.2561,0.0,0.0,103.516785,4707.2334,0.04588117,0.06666667,0.0,0.6,May,2,2,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,29.119034,0.0,0.1,0.0,0.0,Mar,1,1,1,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,3,10,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,39.76078,0.0,0.08,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,False,False
4.0,133.77634,0.0,0.0,11.0,341.16833,0.0,0.013209951,0.0,0.0,Nov,3,2,1,8,New_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,46.43687,0.0780919,0.11066434,0.0,0.0,May,3,2,1,2,Returning_Visitor,False,False
3.0,0.0,0.0,0.0,9.0,99.335464,0.0,0.011703997,0.0,0.0,Mar,4,1,2,1,Returning_Visitor,False,False
2.0,150.29443,0.0,0.0,27.0,760.05566,0.021657433,0.02200889,0.0,0.0,Mar,1,1,5,10,Returning_Visitor,False,False
1.0,93.25453,0.0,0.0,4.0,0.0,0.0,0.03318596,0.0,0.0,Dec,2,10,7,2,New_Visitor,True,False
8.790282,3374.7576,14.387763,2540.8054,5.0,526.3527,0.0,0.04291989,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,21.0,851.8703,0.013421085,0.022222223,76.34519,0.0,Nov,2,2,3,13,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Jul,4,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,596.6855,0.007064939,0.0047655995,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
21.978312,0.0,0.0,0.0,45.820957,0.0,0.016809195,0.041752003,0.0,0.0,Nov,4,2,4,2,Other,False,True
8.0,225.65016,0.0,0.0,38.35268,1381.8766,0.004023574,0.005780388,16.97077,0.0,June,1,1,6,2,Returning_Visitor,False,True
2.0,140.98456,0.0,0.0,8.0,1409.0375,0.0,0.030087328,0.0,0.0,May,6,2,1,3,New_Visitor,False,False
0.0,0.0,0.0,0.0,33.95529,1983.5698,0.0,0.083228335,0.0,0.0,Mar,1,2,4,15,Returning_Visitor,True,True
19.315466,3398.75,0.0,0.0,155.84697,18066.334,0.003474066,0.011454903,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
2.0,159.43387,0.0,0.0,42.757977,6323.263,0.0066380384,0.022222223,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
12.0,282.74634,0.0,0.0,99.09849,3875.6328,0.008536793,0.030582117,6.933907,0.0,Mar,2,2,3,13,Returning_Visitor,False,False
11.0,3398.75,0.0,0.0,11.0,1465.297,0.025063878,0.050178874,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,237.35733,0.0360612,0.080092736,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,57.19966,0.05326268,0.1,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,24.63538,1937.3528,0.022222223,0.022759989,0.0,0.0,Nov,2,2,8,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,144.80844,0.0,0.08364746,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,True,False
16.932604,3398.75,22.774302,2537.948,142.38632,18387.543,0.007229175,0.02148174,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,323.12308,0.0,0.013502389,0.0,0.0,Mar,2,5,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
8.0,335.79984,0.0,0.0,79.830574,2645.7344,0.0,0.0,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,457.9535,0.011790316,0.029655349,0.0,0.0,Aug,2,2,3,3,Returning_Visitor,False,False
12.0,3398.75,0.0,0.0,24.967852,2192.9639,0.0,0.0,0.0,0.0,Nov,3,2,1,2,New_Visitor,False,False
0.0,0.0,1.0,9.223013,68.0024,1844.5177,0.0071784873,0.031778276,0.0,0.0,Dec,2,2,8,3,Returning_Visitor,False,False
23.61257,3398.6663,23.67581,2546.7957,235.04214,41554.06,0.0040995036,0.011111111,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,True,False
26.87649,3398.75,0.0,0.0,704.0698,63909.344,0.0,0.008333333,10.035975,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
5.0,0.0,0.0,0.0,22.0,631.28674,0.015384615,0.026457196,47.07785,0.0,Nov,1,1,3,1,Returning_Visitor,False,True
0.0,0.0,2.0,230.56076,14.52914,398.51642,0.0,0.0,110.03693,0.0,Dec,2,2,1,2,New_Visitor,False,True
14.808295,1127.3906,15.306636,2509.2832,154.81384,5419.161,0.00952381,0.014145745,7.0293884,0.0,June,3,2,6,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,73.58291,2608.2065,0.00698145,0.026637971,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
3.0,173.55008,0.0,0.0,20.0,420.2548,0.0,0.007851027,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,3859.168,0.015384615,0.11865635,0.0,0.0,May,2,2,1,18,Returning_Visitor,False,False
17.164583,3395.7468,21.351,2545.8835,145.61076,9952.634,0.010003626,0.025,0.0,0.0,Nov,3,2,9,3,Returning_Visitor,True,False
0.0,0.0,3.0,348.48346,12.0,512.2978,0.0,0.03333333,35.94679,0.0,May,2,12,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,40.615772,0.09324869,0.16791753,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,333.92645,0.2,0.029887501,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,112.55642,0.2,0.2,0.0,0.0,May,2,2,1,20,Returning_Visitor,True,False
25.339165,3398.75,23.73757,2546.507,654.1414,63770.242,0.0033304365,0.014918799,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
3.0,69.547,0.0,0.0,61.647675,1792.614,0.0052727573,0.0074168034,0.0,0.0,May,3,2,3,8,Returning_Visitor,False,False
0.0,0.0,1.854828,141.33864,22.0,923.93823,0.0106721055,0.06666667,0.0,0.0,May,2,2,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,105.41767,0.06666667,0.094921306,0.0,0.0,Aug,3,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,32.0,1529.5931,0.00952381,0.011182336,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
11.0,674.87946,0.0,0.0,10.0,233.51697,0.018181818,0.027240327,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,46.0,2044.1407,0.0,0.0068969987,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,587.87506,0.0125,0.02426928,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
0.0,165.25406,0.0,0.0,67.21363,8088.9424,0.0,0.043336485,0.0,0.0,Jul,2,10,4,4,Returning_Visitor,False,False
0.0,80.654274,0.0,0.0,7.0,136.83115,0.0,0.03333333,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,23.30273,0.0,0.0,0.0012288728,0.0,0.0,Mar,2,2,4,4,Returning_Visitor,False,False
26.393665,2965.99,3.0,0.0,432.57648,61683.68,0.00952381,0.02339615,12.407308,1.0,May,1,1,7,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,17.0,1657.9988,0.015384615,0.044426538,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
13.432774,3353.2258,13.311602,2534.2595,47.17011,2866.2856,0.0,0.012172313,0.0,0.0,Dec,2,6,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
1.0,0.0,0.0,0.0,5.2762136,198.2801,0.0,0.019974545,0.0,0.0,Mar,1,1,8,6,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,180.5023,0.0,0.029891528,51.30954,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
3.0,42.783207,0.0,0.0,20.0,319.86487,0.0,0.015384615,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,79.585396,0.0,0.02675044,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,27.0,998.9414,0.02044201,0.04997107,0.0,0.0,Mar,1,2,2,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,160.60722,0.0,0.01557777,0.0,0.0,Feb,4,8,3,8,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,64.04164,0.0,0.011907494,0.13333334,0.0,0.0,Sep,5,2,4,1,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,32.236885,2163.82,0.0,0.04962914,0.0,0.0,Nov,2,2,1,19,New_Visitor,False,False
13.0,660.8313,3.0,156.47707,9.0,137.15874,0.0,0.013577801,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,True,False
8.0,137.12384,2.0,123.51018,55.377613,1342.9961,0.0,0.004709694,55.403576,0.0,May,2,2,1,3,Returning_Visitor,True,True
8.0,3398.75,0.0,0.0,7.0,846.1954,0.0,0.018181818,0.0,0.0,Nov,1,2,4,1,Returning_Visitor,False,False
5.0,86.33888,0.0,0.0,15.0,3595.4204,0.0,0.025,15.775238,0.0,May,2,2,3,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
4.0,115.16704,0.0,0.0,4.0,63.367504,0.048098728,0.1,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.425642,562.93463,0.0,0.0088287685,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,16.0,426.75287,0.0,0.0076237437,0.0,0.0,Nov,2,2,1,10,New_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.027840005,0.0,0.0,May,2,10,4,3,Returning_Visitor,False,False
24.980629,3398.75,0.0,0.0,156.13237,25726.69,0.0023677063,0.011925495,13.740877,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,929.7869,0.008622965,0.014285714,59.361,0.0,Mar,3,2,1,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,133.36278,2962.114,0.0026497666,0.041279517,0.0,0.0,Mar,3,2,1,13,Returning_Visitor,True,False
0.0,15.372984,0.0,0.0,11.356036,49.52553,0.0,0.0125,15.265396,0.0,May,3,2,1,3,Returning_Visitor,False,True
1.0,55.790718,0.0,0.0,2.0,48.321808,0.0,0.06666667,0.0,0.0,Dec,2,2,4,3,Returning_Visitor,False,False
0.0,11.391524,0.0,0.0,43.271713,106.557594,0.0,0.031803533,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,False,True
4.0,98.21521,0.0,0.0,16.0,577.1728,0.012732531,0.047529064,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,15.13694,455.56168,0.0,0.0049507315,0.0,0.0,Feb,3,2,3,3,Returning_Visitor,True,False
2.0,0.0,0.0,0.0,269.4814,6581.2236,0.0,0.022222223,0.0,0.0,Nov,2,6,1,4,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,103.117836,0.0,0.027218679,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,770.5533,0.0,0.019959515,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,37.0,1197.1943,0.0,0.016666668,0.0,0.0,Dec,2,2,6,20,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,11.0,31.22293,0.05,0.06954631,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,111.38602,0.0,0.013667916,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,False,False
11.0,372.6876,3.0,410.52896,52.0,1734.7296,0.006185965,0.01250215,17.12818,0.0,May,2,2,6,2,New_Visitor,False,True
6.831529,3398.365,0.0,0.0,10.0,2245.0542,0.2,0.2,0.0,0.0,Jul,4,10,1,1,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,4.8472943,0.0,0.0,0.2,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
8.0,276.28122,0.0,0.0,94.80226,3086.067,0.013333333,0.027191885,0.0,0.0,Oct,3,2,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,46.514286,2602.546,0.007256621,0.04651652,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,True,False
8.0,191.8827,0.0,0.0,23.0,981.13,0.0,0.01063008,129.7697,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,131.83067,0.0,0.0024353254,0.0111122755,0.0,0.0,Nov,4,2,2,2,Returning_Visitor,False,False
3.0,0.0,0.0,0.0,17.0,160.05185,0.0,0.011160815,41.345505,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.026982892,0.0,0.0,Sep,7,10,1,2,Returning_Visitor,False,True
9.0,2762.0645,5.853418,866.7176,36.0,1807.6869,0.0,0.0047643525,0.0,0.0,Nov,1,4,1,2,New_Visitor,False,False
5.0,189.90587,0.0,0.0,2.0,69.73304,0.0,0.022086112,0.0,0.0,Dec,3,2,3,2,New_Visitor,True,False
17.222637,52.877052,0.0,0.0,140.40997,7834.894,0.009062843,0.039388064,0.0,0.8,May,2,2,3,3,Returning_Visitor,False,False
4.0,84.85427,0.0,0.0,11.0,557.46857,0.0,0.020860381,63.486702,0.0,Nov,2,2,1,1,New_Visitor,False,True
0.0,15.62305,0.0,0.0,375.37503,0.0,0.012306047,0.06666667,0.0,0.0,Jul,4,10,1,20,Returning_Visitor,False,False
19.733185,3398.75,16.217937,1886.2247,167.94572,32691.152,0.0049598566,0.013333333,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,153.91286,0.0,0.03333333,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
7.122913,242.83037,7.6518598,2543.2576,19.0,930.9256,0.0,0.006515925,0.0,0.0,Mar,1,2,3,2,Returning_Visitor,False,False
26.42699,3375.5566,23.291931,2532.9514,704.9749,63964.586,0.002105348,0.011111111,5.7127757,0.0,Dec,2,2,9,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.013333333,42.021965,0.0,Nov,4,5,3,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,23.0,225.69148,0.0,0.041281722,20.942139,0.0,Mar,4,7,1,11,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,6.0,258.6399,0.035145987,0.05,99.62724,0.0,Dec,1,1,3,3,Returning_Visitor,True,True
2.0,259.83926,1.0,36.558727,43.0,725.49225,0.0,0.060074642,0.35200933,0.0,Nov,2,2,1,6,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,86.438896,103.55943,0.0,0.05,0.0,0.0,Nov,4,1,2,9,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,19.0,1102.047,0.007920352,0.023339832,0.0,0.0,Nov,2,12,7,16,Returning_Visitor,False,False
8.0,345.1214,0.0,0.0,3.0,46.215153,0.0,0.013527727,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,True,False
24.371735,3238.9321,16.844145,2352.2234,607.32745,6149.832,0.0058007035,0.011257559,8.357247,0.0,Mar,4,1,1,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,False
5.0,98.56003,0.0,0.0,10.252593,337.25287,0.0,0.025382958,0.0,0.0,Dec,2,2,3,3,Returning_Visitor,False,False
0.0,32.073784,0.0,0.0,15.0,750.42346,0.0,0.03333333,0.0,0.0,Nov,6,3,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,83.44051,0.0,0.07845053,0.0,0.0,June,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,168.60759,0.028571429,0.17031433,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
26.975601,3398.75,23.917791,2542.4724,704.94977,63968.805,0.0,0.0076663774,3.5572088,0.0,Nov,2,2,4,3,Returning_Visitor,False,False
